form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00363879,4621569,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2024,,2023-07-19,-4000.00,0.00,,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,X,Re-designation on 07/19/2023
SB23,C00363879,4630319,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,98206,P2024,,2023-07-10,1500.00,0.00,fundraiser,011,C00345546,Citizens To Elect Rick Larsen,H0WA02080,Larsen,Rick,,Rep.,,H,WA,02,,,,,,,,fundraiser
SB23,C00363879,4630321,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,G2024,,2023-07-10,5000.00,0.00,fundraiser,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,,fundraiser
SB23,C00363879,4631338,,,CCM,Crawford for Congress,,,,,,P.O. Box 29576,,Washington,DC,20017,P2024,,2023-07-18,1000.00,0.00,Fundraiser,011,,,,Crawford,Rick,,,,H,DC,00,,,,,,,,Fundraiser
SB23,C00363879,4631339,,,CCM,Committee To Elect Mike Ezell,,,,,,P.O. Box 1842,,Gulfport,MS,39502,P2024,,2023-07-18,1000.00,0.00,fundraiser,011,C00776393,Committee To Elect Mike Ezell,H2MS04258,Ezell,Mike,,Rep.,,H,MS,04,,,,,,,,fundraiser
SB23,C00363879,4631340,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2024,,2023-07-18,4000.00,0.00,Fundraiser,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,,Fundraiser
SB23,C00363879,4631527,,,CCM,Bob Casey for Senate,,,,,,"607 14th Street, NW",Suite 800,Washington,DC,20005,P2024,,2023-07-26,2500.00,0.00,fundraiser,011,,,,Casey,Bob,,,,S,PA,,,,,,,,,fundraiser
SB23,C00363879,4631537,,,PAC,Velvet Hammer PAC,,,,,,1140 Third Street NE,2nd floor,Washington,DC,20002,,,2023-07-31,2500.00,0.00,fundraiser,011,,,,,,,,,,,,,,,,,,,fundraiser
SB23,C00363879,4644023,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2024,,2023-05-01,4000.00,0.00,Fundraiser Funds Reported On June 20 Monthly,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,X,Fundraiser Funds Reported On June 20 Monthly
SB23,C00363879,4644024,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,G2024,,2023-07-19,4000.00,0.00,Fundraiser Re-designated funds for trans. dated 5/1/2023,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,X,Fundraiser Re-designated funds for trans. dated 5/1/2023
