form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00871244,500408673,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-06,205.40,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500412257,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-13,90.86,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500412256,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-16,268.63,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500418098,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-20,146.15,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500418099,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-27,19.75,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500418186,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-29,197.50,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500418788,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-31,260.70,0.00,Credit Card Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500418100,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,G2024,,2024-10-29,152.21,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500406957,,,ORG,"NGP VAN, Inc",,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2024-10-04,110.35,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00871244,500419043,,,ORG,"NGP VAN, Inc",,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2024-11-05,110.35,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
