form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00509463,SE.6755,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-10-29,900.00,2024-10-25,900.00,Radio Production,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6759,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-10-29,650.00,2024-10-25,1550.00,Radio Production,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6761,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-10-29,2823.75,2024-10-25,4373.75,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6763,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-10-30,2823.75,2024-10-25,7197.50,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6764,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-10-31,2823.75,2024-10-25,10021.25,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6765,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-11-01,2823.75,2024-10-25,12845.00,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6766,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-11-02,5839.75,2024-10-25,18684.75,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6767,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-11-03,5839.75,2024-10-25,24524.50,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6768,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-11-04,5839.75,2024-10-25,30364.25,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
SE,C00509463,SE.6788,,,ORG,Deep South Political Consulting,,,,,,909 Poydras Street,Suite 1825,New Orleans,LA,70112,G2024,,2024-11-05,5839.75,2024-10-25,36204.00,Radio Ad Buy,,C00509463,S,S4MD00327,ALSOBROOKS,ANGELA,,,,S,00,MD,Mason,Marcus,S.,,,2024-12-05,
