form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00172841,SB23.16159,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,G2024,,2024-06-11,2500.00,,Donation,,C00706267,,,,,,,,H,IA,02,,,,,,,,
SB23,C00172841,SB23.16169,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,P2024,,2024-06-14,2500.00,,Donation,,C00842765,,,,,,,,H,UT,02,,,,,,,,
SB23,C00172841,SB23.16161,,,CCM,COLLINS FOR CONGRESS,,,,,,PO BOX 1295,,GAINESVILLE,GA,30503,G2024,,2024-06-14,2500.00,,Donation,,C00502039,,,,,,,,H,GA,09,,,,,,,,
SB23,C00172841,SB23.16171,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-06-26,2000.00,,Donation,,C00575167,,,,,,,,H,NE,02,,,,,,,,
SB23,C00172841,SB23.16172,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-06-26,500.00,,Donation,,C00575167,,,,,,,,H,NE,02,,,,,,,,
SB23,C00172841,SB23.16160,,,CCM,FISCHBACH FOR CONGRESS,,,,,,PO BOX 190,,LITCHFIELD,MN,55355,P2024,,2024-06-14,2000.00,,Donation,,C00717959,,,,,,,,H,MN,07,,,,,,,,
SB23,C00172841,SB23.16155,,,CCM,FRIENDS OF GLENN THOMPSON,,,,,,198 PARK ROAD,,HOWARD,PA,16841,G2024,,2024-06-11,1000.00,,Donation,,C00444620,,,,,,,,H,PA,05,,,,,,,,
SB23,C00172841,SB23.16166,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,G2024,,2024-06-14,2500.00,,Donation,,C00784389,,,,,,,,H,IA,03,,,,,,,,
SB23,C00172841,SB23.16162,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-06-14,2500.00,,Donation,,C00808279,,,,,,,,H,CA,13,,,,,,,,
SB23,C00172841,SB23.16173,,,CCM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,P2024,,2024-06-27,2000.00,,Donation,,C00766428,,,,,,,,H,LA,05,,,,,,,,
SB23,C00172841,SB23.16164,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,G2024,,2024-06-14,2500.00,,Donation,,C00784520,,,,,,,,H,OR,05,,,,,,,,
SB23,C00172841,SB23.16154,,,CCM,SANFORD D. BISHOP JR. FOR CONGRESS,,,,,,P. O. Box 909,,Columbus,GA,31902,G2024,,2024-06-03,2000.00,,Donation,,C00266940,,,,,,,,H,GA,02,,,,,,,,
SB23,C00172841,SB23.16157,,,CCM,SANFORD D. BISHOP JR. FOR CONGRESS,,,,,,P. O. Box 909,,Columbus,GA,31902,G2024,,2024-06-03,3000.00,,Donation,,C00266940,,,,,,,,H,GA,02,,,,,,,,
SB23,C00172841,SB23.16168,,,CCM,VALADAO FOR CONGRESS,,,,,,504 VAN NESS,,FRESNO,CA,93721,G2024,,2024-06-14,2500.00,,Donation,,C00499392,,,,,,,,H,CA,21,,,,,,,,
