form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00034678,BF58D13F260214488A4D,,,CCM,GRAVES FOR CONGRESS,,,,,,"2345 Grand, Suite 2400",,Kansas City,MO,64108,G2024,,2024-02-13,5000.00,,Campaign Contribution,,C00359034,GRAVES FOR CONGRESS,H0MO06073,Graves,Sam,,Rep.,,H,MO,06,,,,,,,,,
SB23,C00034678,B07D5679712D44DB79F6,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO BOX 1290,,SANTA BARBARA,CA,93102,P2024,,2024-02-13,5000.00,,Campaign Contribution,,C00576041,SALUD CARBAJAL FOR CONGRESS,H6CA24303,Carbajal,Salud,,Rep.,,H,CA,24,,,,,,,,,
SB23,C00034678,B8F62A386926F4748B46,,,CCM,PETE RICKETTS FOR SENATE,,,,,,11235 DAVENPORT ST,STE 107,OMAHA,NE,68154,P2024,,2024-02-13,1000.00,,Campaign Contribution,,C00832436,PETE RICKETTS FOR SENATE,S6NE00129,Ricketts,Pete,,,,S,NE,,,,,,,,,,
SB23,C00034678,B392AD3B3F5F64114AA9,,,CCM,GRAVES FOR CONGRESS,,,,,,"2345 Grand, Suite 2400",,Kansas City,MO,64108,P2024,,2024-02-13,2500.00,,Campaign Contribution,,C00359034,GRAVES FOR CONGRESS,H0MO06073,Graves,Sam,,Rep.,,H,MO,06,,,,,,,,,
SB23,C00034678,B46175D7BFB3948DCB9D,,,CCM,FRIENDS OF BENNIE THOMPSON,,,,,,P.O. Box 100,,Bolton,MS,39041,P2024,,2024-02-13,2500.00,,Campaign Contribution,,C00279851,FRIENDS OF BENNIE THOMPSON,H4MS02068,Thompson,Bennie,G.,Rep.,,H,MS,02,,,,,,,,,
SB23,C00034678,BD8C22B2D3B5C4C5790E,,,CCM,TOKUDA FOR HAWAII,,,,,,PO BOX 792,,KANEOHE,HI,96744,P2024,,2024-02-13,2500.00,,Campaign Contribution,,C00813758,TOKUDA FOR HAWAII,H2HI02581,Tokuda,Jill,Naomi,Rep.,,H,HI,02,,,,,,,,,
SB23,C00034678,B364FA1A7F6654402A36,,,CCM,GARAMENDI FOR CONGRESS,,,,,,"C/O CALIFORNIA POLITICAL LAW, INC.",,Long Beach,CA,90807,P2024,,2024-02-13,2500.00,,Campaign Contribution,,C00462697,GARAMENDI FOR CONGRESS,H0CA10149,Garamendi,John,,Rep.,,H,CA,08,,,,,,,,,
SB23,C00034678,B458EB62B57924C5E80C,,,PAC,JOHNSON LEADERSHIP FUND,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,G2024,,2024-02-13,5000.00,,Campaign Contribution,,C00771246,JOHNSON LEADERSHIP FUND,,,,,,,,,,,,,,,,,,
SB23,C00034678,BA4F6547AA178470BB3A,,,PAC,JOHNSON LEADERSHIP FUND,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,P2024,,2024-02-13,5000.00,,Campaign Contribution,,C00771246,JOHNSON LEADERSHIP FUND,,,,,,,,,,,,,,,,,,
SB23,C00034678,B0C571667C8A3490F89D,,,PAC,KEYSTONE AMERICA PAC,,,,,,"607 14th Street, NW",Suite 800,Washington,DC,20005,O2024,Other,2024-02-13,2500.00,,Campaign Contribution,,C00439992,KEYSTONE AMERICA PAC,,,,,,,,,,,,,,,,,,
