form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00728360,500080033,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-01,6821.36,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080037,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-01,0.80,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500081108,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-03,0.99,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080124,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-08,5595.17,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080127,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-08,0.99,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080164,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-15,7258.31,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080166,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-15,0.20,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080253,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-22,8541.23,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080332,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-29,8271.47,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500080335,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-04-29,0.20,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
