form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00364158,501091500,,,PAC,The Hawkeye PAC,,,,,,PO Box 156,,Des Moines,IA,503010156,,,2023-08-30,1500.00,0.00,Federal Contribution,,C00379479,The Hawkeye PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,501118610,,,CCM,Friends of Don Beyer,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-11-14,1000.00,0.00,Federal Contribution,,C00555888,,,Beyer,Don,,,,H,VA,08,,,,,,,,
SB23,C00364158,501118620,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,P2024,,2023-11-14,1000.00,0.00,Federal Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00364158,501110650,,,CCM,Neal For Congress Committee,,,,,,76 Magnolia Ter,,Springfield,MA,011082533,P2024,,2023-10-23,1000.00,0.00,Federal Contribution,,C00226522,,,Neal,Richard,E.,Mr.,,H,MA,01,,,,,,,,
SB23,C00364158,501081470,,,CCM,Julia Brownley For Congress,,,,,,PO Box 2018,,Thousand Oaks,CA,913582018,P2024,,2023-07-11,1000.00,0.00,Federal Contribution,,C00513077,,,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00364158,501081480,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-08-11,3000.00,0.00,Federal Contribution,,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
SB23,C00364158,501091490,,,PAC,CHC BOLD PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-08-30,2500.00,0.00,Federal Contribution,,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,501121901,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,P2024,,2023-12-04,1500.00,0.00,Federal Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,06,,,,,,,,
SB23,C00364158,501110641,,,CCM,Jeff Jackson for Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2023-10-23,1000.00,0.00,Federal Contribution,,C00767400,,,Jackson,Jeff,,,,H,NC,14,,,,,,,,
SB23,C00364158,501118651,,,CCM,Martin Heinrich For Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2023-11-14,1000.00,0.00,Federal Contribution,,C00434563,,,Heinrich,Martin Trevor,,,,S,NM,00,,,,,,,,
SB23,C00364158,501095051,,,CCM,Castor for Congress,,,,,,301 W Platt St,# 385,Tampa,FL,336062292,P2024,,2023-09-07,1000.00,0.00,Federal Contribution,,C00410761,,,Castor,Kathy,,,,H,FL,14,,,,,,,,
SB23,C00364158,501118661,,,CCM,Peters for Michigan,,,,,,PO Box 15854,,Washington,DC,200030854,P2026,,2023-11-14,1000.00,0.00,Federal Contribution,,C00437889,,,Peters,Gary,,,,S,MI,00,,,,,,,,
SB23,C00364158,501081471,,,CCM,Friends of Raja for Congress,,,,,,PO Box 681202,,Schaumburg,IL,601681202,P2024,,2023-07-11,1000.00,0.00,Federal Contribution,,C00575092,,,Krishnamoorthi,S.,Raja,,,H,IL,08,,,,,,,,
SB23,C00364158,501091491,,,CCM,Bonamici for Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2023-08-30,1000.00,0.00,Federal Contribution,,C00500421,,,Bonamici,Suzanne,Ms.,,,H,OR,01,,,,,,,,
SB23,C00364158,501091502,,,CCM,Wiley Nickel for Congress,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,P2024,,2023-08-30,2000.00,0.00,Federal Contribution,,C00763045,,,Nickel,Wiley,,,,H,NC,13,,,,,,,,
SB23,C00364158,501118612,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,P2024,,2023-11-14,2500.00,0.00,Federal Contribution,,C00461061,,,Bera,Amerish,,,,H,CA,06,,,,,,,,
SB23,C00364158,501118622,,,CCM,Diana DeGette For Congress,,,,,,PO Box 61337,,Denver,CO,802068337,P2024,,2023-11-14,2500.00,0.00,Federal Contribution,,C00311639,,,Degette,Diana,,,,H,CO,01,,,,,,,,
SB23,C00364158,501118632,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2023-11-14,1000.00,0.00,Federal Contribution,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00364158,501095052,,,CCM,Friends of Sherrod Brown,,,,,,PO Box 15293,,Washington,DC,200030293,P2024,,2023-09-07,2500.00,0.00,Federal Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00364158,501081472,,,CCM,Bucshon For Congress,,,,,,PO Box 250,,Newburgh,IN,476290250,P2024,,2023-07-11,2500.00,0.00,Federal Contribution,,C00468256,,,Bucshon,Larry,D.,,,H,IN,08,,,,,,,,
SB23,C00364158,501110653,,,CCM,Brian Fitzpatrick for All of US,,,,,,PO Box 939,,Langhorne,PA,190470939,P2024,,2023-10-23,2500.00,0.00,Federal Contribution,,C00607416,,,Fitzpatrick,Brian,,,,H,PA,08,,,,,,,,
SB23,C00364158,501091493,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,525010033,P2024,,2023-08-30,1500.00,0.00,Federal Contribution,,C00558825,,,Miller-Meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,
SB23,C00364158,501118624,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2023-11-14,2500.00,0.00,Federal Contribution,,C00502575,,,Ruiz,Raul,,Dr.,MD,H,CA,25,,,,,,,,
SB23,C00364158,501110644,,,CCM,Foushee for Congress,,,,,,PO Box 16446,,Chapel Hill,NC,275166446,P2024,,2023-10-23,1000.00,0.00,Federal Contribution,,C00794727,,,Foushee,Valerie,,,,H,NC,04,,,,,,,,
SB23,C00364158,501091494,,,CCM,Veronica Escobar for Congress,,,,,,114 Lexington Dr,,Silver Spring,MD,209012531,P2024,,2023-08-30,1000.00,0.00,Federal Contribution,,C00653923,,,Escobar,Veronica,,,,H,TX,16,,,,,,,,
SB23,C00364158,501118615,,,CCM,Terri Sewell for Congress,,,,,,PO Box 1964,,Birmingham,AL,352011964,P2024,,2023-11-14,1000.00,0.00,Federal Contribution,,C00458976,,,Sewell,Terri,A.,,,H,AL,07,,,,,,,,
SB23,C00364158,501118645,,,PAC,Turquoise PAC,,,,,,1050 17th St NW,Ste 590,Washington,DC,200365592,,,2023-11-14,2500.00,0.00,Federal Contribution,,C00517235,Turquoise PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,501110655,,,CCM,Vern Buchanan For Congress,,,,,,PO Box 48928,,Sarasota,FL,342305928,P2024,,2023-10-23,2500.00,0.00,Federal Contribution,,C00412759,,,Buchanan,Vernon,,,,H,FL,16,,,,,,,,
SB23,C00364158,501090516,,,CCM,Robin Kelly for Congress,,,,,,PO Box 3441,,Chicago,IL,60654,P2024,,2023-08-21,2500.00,0.00,Federal Contribution,,C00539866,,,Kelly,Robin,,,,H,IL,02,,,,,,,,
SB23,C00364158,501110646,,,CCM,Greg Casar for Congress,,,,,,PO Box 301923,,Austin,TX,787030033,P2024,,2023-10-23,1000.00,0.00,Federal Contribution,,C00791897,,,Casar,Greg,,,,H,TX,35,,,,,,,,
SB23,C00364158,501110656,,,CCM,Hoyer's Majority Fund,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,P2024,,2023-10-23,1500.00,0.00,Federal Contribution,,C00513002,,,Hoyer,Steny,,,,H,MD,05,,,,,,,,
SB23,C00364158,501127066,,,CCM,Amish for Arizona,,,,,,2944 N Manor Dr E,,Phoenix,AZ,850145512,P2024,,2023-12-20,5000.00,0.00,Federal Contribution,,C00836502,,,Shah,Amish,,,,H,AZ,01,,,,,,,,
SB23,C00364158,501081466,,,CCM,Josh Gottheimer for Congress,,,,,,PO Box 584,,Ridgewood,NJ,074510584,P2024,,2023-07-11,1000.00,0.00,Federal Contribution,,C00573949,,,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,
SB23,C00364158,501094776,,,PAC,Denali Leadership PAC,,,,,,901 N Washington St,Ste 700,Alexandria,VA,223141535,,,2023-08-30,5000.00,0.00,Federal Contribution,,C00438291,Denali Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,501091496,,,CCM,Debbie Dingell for Congress,,,,,,PO Box 636,,Annandale,VA,220030636,P2024,,2023-08-30,1500.00,0.00,Federal Contribution,,C00558213,,,Dingell,Debbie,,,,H,MI,12,,,,,,,,
SB23,C00364158,501090517,,,CCM,Tony Vargas for Congress,,,,,,PO Box 746,,Boystown,NE,680100746,P2024,,2023-08-21,5000.00,0.00,Federal Contribution,,C00784371,,,Vargas,Anthony 'Tony',,,,H,NE,02,,,,,,,,
SB23,C00364158,501110627,,,CCM,Doggett for Congress,,,,,,PO Box 5843,,Austin,TX,787635843,P2024,,2023-10-23,1000.00,0.00,Federal Contribution,,C00286500,,,Doggett,Lloyd,,,,H,TX,37,,,,,,,,
SB23,C00364158,501118637,,,PAC,MAPLE PAC,,,,,,228 2nd St SE,,Washington,DC,200031943,,,2023-11-14,1000.00,0.00,Federal Contribution,,C00542621,MAPLE PAC,,,,,,,,,,,,,,,,,
SB23,C00364158,501118657,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2023-11-14,2500.00,0.00,Federal Contribution,,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
