form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00444885,B869927,,,CCM,Kevin Mullin for Congress,,,,,,228 2ND ST SE,,Washington,DC,20003,G2024,,2024-04-12,2500.00,,Contribution,011,C00795005,,H2CA14162,Mullin,Kevin,,,,H,CA,15,,,,,,,,
SB23,C00444885,B870192,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-04-19,2500.00,,Contribution,011,C00795211,,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00444885,B871804,,,PAC,Blue Dog Political Action Committee,,,,,,412 First Street SE Ste. 100,,Washington,DC,20003,O2024,Not Applicable,2024-05-07,5000.00,,Contribution,011,C00305318,,,,,,,,,, ,,,,,,,,
SB23,C00444885,B877047,,,PAC,Americans Making Opportunities (AMO PAC),,,,,,660 Pennsylvania Ave. SE Suite 202,,Washington,DC,20003,O2024,Not Applicable,2024-06-26,1000.00,,Contribution,011,C00866111,,,,,,,,,, ,,,,,,,,
SB23,C00444885,B877048,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,G2024,,2024-06-26,2500.00,,Contribution,011,C00843391,,S4DE00060,Blunt Rochester,Lisa,,,,S,DE, ,,,,,,,,
SB23,C00444885,B877049,,,CCM,Schneider for Congress,,,,,,600 Pennsylvania Ave SE Suite 410,,Washington,DC,20003,G2024,,2024-06-26,2500.00,,Contribution,011,C00495952,,H2IL10068,Schneider,Brad,,,,H,IL,10,,,,,,,,
SB23,C00444885,B877242,,,CCM,Bill Cassidy for US Senate,,,,,,2308 Mount Vernon Ave Box #707,,Alexandria,VA,22301,G2026,,2024-06-28,2500.00,,Contribution,011,C00543983,,S4LA00107,Cassidy,William (Bill),,,,S,LA, ,,,,,,,,
SB23,C00444885,B877241,,,CCM,Buddy Carter for Congress,,,,,,422 First St. SE,,Washington,DC,20003,G2024,,2024-06-28,1250.00,,Contribution,011,C00543967,,H4GA01039,Carter,Buddy,,,,H,GA,01,,,,,,,,
SB23,C00444885,B877245,,,CCM,Diana for Congress,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,P2024,,2024-06-28,2500.00,,Contribution,011,C00741090,,H0TN01118,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00444885,B877244,,,CCM,Friends of Neal Dunn,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2024,,2024-06-28,1500.00,,Contribution,011,C00582304,,H6FL02208,Dunn,Neal,,,,H,FL,02,,,,,,,,
SB23,C00444885,B877246,,,CCM,Marsha for Senate,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,G2024,,2024-06-28,1500.00,,Contribution,011,C00376939,,S8TN00337,Blackburn,Marsha,,,,S,TN, ,,,,,,,,
SB23,C00444885,B877243,,,CCM,Mike Kelly for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,G2024,,2024-06-28,1000.00,,Contribution,011,C00474189,,H0PA03271,Kelly,George J. (Mike),,,,H,PA,16,,,,,,,,
SB23,C00444885,B877247,,,CCM,Scott Peters for Congress,,,,,,PO Box 22074,,San Diego,CA,92192,G2024,,2024-06-28,1000.00,,Contribution,011,C00503110,,H2CA52089,Peters,Scott,,,,H,CA,50,,,,,,,,
