form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00411694,B879765,,,CCM,Adam Smith for Congress Committee,,,,,,415 New Jersey Avenue SE #1,,Washington,DC,20003,P2024,,2024-08-02,3000.00,,Contribution,011,C00304709,,H6WA09025,Smith,Adam,,,,H,WA,09,,,,,,,,
SB23,C00411694,B879766,,,CCM,Adam Smith for Congress Committee,,,,,,PO Box 578,,Renton,WA,98057,G2024,,2024-08-02,2000.00,,Contribution,011,C00304709,,H6WA09025,Smith,Adam,,,,H,WA,09,,,,,,,,
SB23,C00411694,B879764,,,CCM,Dan Newhouse for Congress,,,,,,P.O. BOX 15632,,Washington,DC,20003,P2024,,2024-08-02,2500.00,,Contribution,011,C00559393,,H4WA04104,Newhouse,Daniel,,,,H,WA,04,,,,,,,,
SB23,C00411694,B879774,,,CCM,Darren Soto for Congress,,,,,,660 Pennsylvania Ave SE Ste 202,,Washington,DC,20003,G2024,,2024-08-02,1000.00,,Contribution,011,C00581074,,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00411694,B879760,,,CCM,Darren Soto for Congress,,,,,,660 Pennsylvania Avenue SE Suite 2,,Washington,DC,20003,P2024,,2024-08-02,4000.00,,Contribution,011,C00581074,,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00411694,B879761,,,CCM,Mario Diaz-Balart For Congress,,,,,,2308 Mount Vernon Avenue #337,,Alexandria,VA,22301,P2024,,2024-08-02,2500.00,,Contribution,011,C00376087,,H2FL25018,Diaz-Balart,Mario,,,,H,FL,26,,,,,,,,
SB23,C00411694,B879762,,,CCM,Michael Waltz For Congress,,,,,,410 1st Street SE Floor 2,,Washington,DC,20003,P2024,,2024-08-02,5000.00,,Contribution,011,C00666396,,H8FL06148,Waltz,Michael,,,,H,FL,06,,,,,,,,
SB23,C00411694,B879759,,,CCM,Mike Thompson for Congress,,,,,,413 New Jersey Ave. SE,,Washington,DC,20003,G2024,,2024-08-02,1000.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00411694,B879763,,,CCM,Strickland for Washington,,,,,,600 Pennsylvania Avenue SE Suite 4,,Washington,DC,20003,P2024,,2024-08-02,1000.00,,Contribution,011,C00732826,,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,
SB23,C00411694,B881622,,,CCM,Pete Stauber for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,G2024,,2024-08-22,1500.00,,Contribution,011,C00650697,,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,
