form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00312777,17320397,,,PAC,Bridge PAC,,,,,,"499 South Capitol Street, S.W. #42",,Washington,DC,20003,,,2023-01-23,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00312777,17320398,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2023-01-30,30000.00,0.00,,011,C00027466,,,,,,,,,,,,,,,,,,
SB23,C00312777,17320399,,,PTY,NRCC,,,,,,320 FIRST STREET SE,.,WASHINGTON,DC,20003,,,2023-01-30,30000.00,0.00,,011,C00075820,,,,,,,,,,,,,,,,,,
SB23,C00312777,17320400,,,PAC,Alamo PAC,,,,,,"919 Congress Avenue, Suite 1400",,Austin,TX,78701,,,2023-01-31,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00312777,17320401,,,CCM,NADLER FOR CONGRESS,,,,,,"Village Station, PO Box 40",,New York,NY,10014,P2024,,2023-02-22,2500.00,0.00,,011,C00290825,NADLER FOR CONGRESS,,Nadler,Jerrold,,,,H,NY,10,,,,,,,,
SB23,C00312777,17320402,,,CCM,MIKE GALLAGHER FOR WISCONSIN,,,,,,PO BOX 1027,,GREEN BAY,WI,54305,P2024,,2023-02-27,2500.00,0.00,,011,C00610212,MIKE GALLAGHER FOR WISCONSIN,,Gallagher,Michael,,,,H,WI,08,,,,,,,,
SB23,C00312777,17320403,,,CCM,Nancy Mace for Congress,,,,,,295 Seven Farms Drive,Suite C-186,Charleston,SC,29492,P2024,,2023-03-22,2500.00,0.00,,011,C00710103,Nancy Mace for Congress,H0SC01394,Mace,Nancy,,Rep.,,H,SC,01,,,,,,,,
SB23,C00312777,17320404,,,CCM,Michael Burgess For Congress,,,,,,PO Box 2334,,Denton,TX,76202,P2024,,2023-03-22,5000.00,0.00,,011,C00372532,Michael Burgess For Congress,H2TX26093,Burgess,Michael,,Rep.,M.D.,H,TX,26,,,,,,,,
SB23,C00312777,17322334,,,CCM,Roger Williams For U S Congress Committee,,,,,,10 N. Caddo St.,Pmb #174,Cleburne,TX,76031,P2024,,2023-01-09,1000.00,0.00,,011,C00498121,Roger Williams For U S Congress Committee,H2TX33040,Williams,Roger,,Rep.,,H,TX,25,,,,,,,,
SB23,C00312777,17322336,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave Se,#15180,Washington,OH,20003,P2024,,2023-01-23,5000.00,0.00,,011,C00264697,Friends Of Sherrod Brown,S6OH00163,Brown,Sherrod,,Sen.,,S,OH,,,,,,,,,
SB23,C00312777,17322339,,,PAC,Jimmy PAC,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,,,2023-01-30,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00312777,17322342,,,CCM,Kean for NJ-07 2022,,,,,,P.O. Box 30844,,Bethesda,MD,20824,P2024,,2023-01-30,2500.00,0.00,,011,C00775650,Kean for NJ-07 2022,,Kean,Thomas,,,,H,NJ,07,,,,,,,,
SB23,C00312777,17322343,,,CCM,SWALWELL FOR CONGRESS,,,,,,P.O. BOX 2847,,DUBLIN,CA,94568,P2024,,2023-02-15,2500.00,0.00,,011,C00502294,SWALWELL FOR CONGRESS,,Swalwell,Eric,,,,H,CA,15,,,,,,,,
SB23,C00312777,17322344,,,CCM,William Timmons For Congress,,,,,,PO Box 3416,,Greenville,SC,29602,P2024,,2023-02-15,2500.00,0.00,,011,C00668491,William Timmons For Congress,H8SC04250,Timmons,William,,Rep.,IV,H,SC,04,,,,,,,,
SB23,C00312777,17322347,,,CCM,Graves For Congress,,,,,,PO Box 201,,Platte City,MO,64079,P2024,,2023-01-23,5000.00,0.00,,011,C00359034,Graves For Congress,H0MO06073,Graves,Samuel,,Rep.,Jr.,H,MO,06,,,,,,,,
SB23,C00312777,17322367,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,P2024,,2023-02-13,1000.00,0.00,,011,C00458976,Terri Sewell For Congress,H0AL07086,Sewell,Terri,,Rep.,,H,AL,07,,,,,,,,
SB23,C00312777,17322384,,,COM,Nevada Senate Victory 2024,,,,,,"120 Maryland Avenue, N.E.",,Washington,DC,20002,,,2023-02-13,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00312777,17322480,,,CCM,Colin Allred For Congress,,,,,,PO Box 601631,,Dallas,TX,75360,P2024,,2023-02-22,1000.00,0.00,,011,C00637868,Colin Allred For Congress,H8TX32098,Allred,Colin,,Rep.,,H,TX,32,,,,,,,,
SB23,C00312777,17322487,,,CCM,Roger Williams For U S Congress Committee,,,,,,10 N. Caddo St.,Pmb #174,Cleburne,TX,76031,P2024,,2023-03-22,1000.00,0.00,,011,C00498121,Roger Williams For U S Congress Committee,H2TX33040,Williams,Roger,,Rep.,,H,TX,25,,,,,,,,
SB23,C00312777,17322489,,,CCM,Kevin McCarthy For Congress,,,,,,PO Box 12667,,Bakersfield,CA,933892667,P2024,,2023-03-22,5000.00,0.00,,011,C00420935,Kevin McCarthy For Congress,H6CA22125,McCarthy,Kevin,,Rep.,,H,CA,20,,,,,,,,
SB23,C00312777,17322490,,,CCM,Friends Of Dave Joyce,,,,,,9856 Archer Ln,,Dublin,OH,43017,P2024,,2023-03-22,2500.00,0.00,,011,C00527457,Friends Of Dave Joyce,H2OH14064,Joyce,Dave,,Rep.,,H,OH,14,,,,,,,,
SB23,C00312777,17322492,,,CCM,Friends For Gregory Meeks,,,,,,153-01 Jamaica Avenue,Suite 205,Jamaica,NY,11432,P2024,,2023-03-22,1000.00,0.00,,011,C00430991,Friends For Gregory Meeks,H8NY06048,Meeks,Gregory,,Rep.,,H,NY,05,,,,,,,,
SB23,C00312777,17322493,,,CCM,Greg Pence For Congress,,,,,,PO Box 275,,Taylorsville,IN,47280,P2024,,2023-03-22,2500.00,0.00,,011,C00658401,Greg Pence For Congress,H8IN06129,Pence,Greg,,Rep.,,H,IN,06,,,,,,,,
SB23,C00312777,17323721,,,CCM,Jeffries for Congress,,,,,,630 WASHINGTON AVENUE,,BROOKLYN,NY,11238,P2024,,2023-03-20,5000.00,0.00,,011,C00503052,Jeffries for Congress,,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00312777,17323728,,,CCM,Banks For Senate,,,,,,PO Box 11431,,Fort Wayne,IN,468581431,P2024,,2023-02-24,2500.00,0.00,,011,C00577999,Banks For Senate,H6IN03229,Banks,Jim,,Rep.,,H,IN,03,,,,,,,,
SB23,C00312777,17323734,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,P2024,,2023-03-20,2500.00,0.00,,011,C00727529,Mrvan For Congress,H0IN01150,Mrvan,Frank,,Rep.,,H,IN,01,,,,,,,,
SB23,C00312777,17323738,,,CCM,Ted Cruz For Senate,,,,,,PO Box 25376,,Houston,TX,77265,P2024,,2023-03-20,2500.00,0.00,,011,C00492785,Ted Cruz For Senate,S2TX00312,Cruz,Ted,,Sen.,,S,TX,,,,,,,,,
SB23,C00312777,17323740,,,CCM,Blumenauer For Congress,,,,,,1631 Ne Broadway,#343,Portland,OR,97232,P2024,,2023-03-22,2500.00,0.00,,011,C00307314,Blumenauer For Congress,H6OR03064,Blumenauer,Earl,,Rep.,,H,OR,03,,,,,,,,
