form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00492025,501181127,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-06-27,1000.00,0.00,Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00492025,501181072,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-06-10,1000.00,0.00,Contribution,011,C00509968,,,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00492025,501181101,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-06-25,1000.00,0.00,Contribution,011,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00492025,501181076,,,CCM,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,P2024,,2024-06-10,1000.00,0.00,Contribution,011,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,,
SB23,C00492025,501181080,,,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,G2024,,2024-06-17,1000.00,0.00,Contribution,011,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,,
SB23,C00492025,501181065,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,P2024,,2024-06-03,1000.00,0.00,Contribution,011,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00492025,501181063,,,CCM,DAVE MIN FOR CONGRESS,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-06-03,1000.00,0.00,Contribution,011,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,,
SB23,C00492025,501181123,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,P2024,,2024-06-27,1000.00,0.00,Contribution,011,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00492025,501181078,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-06-17,2000.00,0.00,Contribution,011,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00492025,501181114,,,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-06-27,1000.00,0.00,Contribution,011,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,,
SB23,C00492025,501181129,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,P2024,,2024-06-27,1000.00,0.00,Contribution,011,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,,
SB23,C00492025,501181117,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 836,,Ithaca,NY,148510836,G2024,,2024-06-27,1000.00,0.00,Contribution,011,C00793760,,,RILEY,JOSH,,,,H,NY,22,,,,,,,,
SB23,C00492025,501181106,,,CCM,MANNION FOR NEW YORK,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-06-27,1000.00,0.00,Contribution,011,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,
SB23,C00492025,501181088,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,P2024,,2024-06-17,1000.00,0.00,Contribution,011,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00492025,501181091,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-06-18,1000.00,0.00,Contribution,011,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00492025,501181060,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-06-03,1000.00,0.00,Contribution,011,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00492025,501181102,,,CCM,VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boys Town,NE,680100746,G2024,,2024-06-25,1000.00,0.00,Contribution,011,C00784371,,,VARGAS,ANTHONY,,,,H,NE,02,,,,,,,,
SB23,C00492025,501181068,,,PTY,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,,,,,,PO Box 4027,,Seattle,WA,981940027,P2024,,2024-06-04,5000.00,0.00,Contribution,011,C00114439,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,,,,,,,,,,,,,,,,,
