form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00384354,SB29.29608,,,PAC,AMOS ONEAL LEADERSHIP PAC,,,,,,"201 TOWNSEND ST, STE 9000",,LANSING,MI,48933,G2024,,2023-02-14,500.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29624,,,CCM,ANGELA WITWER FOR STATE REP,,,,,,PO BOX 80221,,LANSING,MI,48883,G2024,,2023-02-14,1000.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29631,,,CCM,CTE KRISTEN MCDONALD RIVIT,,,,,,2600 ENTER AVE,,BAY CITY,MI,48708,G2026,,2023-02-14,2500.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29632,,,CCM,DAYNA POLEHANKI FOR STATE SENATE,,,,,,PO BOX 51843,,LIVONIA,MI,48151,G2026,,2023-02-14,500.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29622,,,CCM,FRIENDS OF JERRY NEYER,,,,,,106 W ALLEGAN ST,,LANSING,MI,48883,G2024,,2023-03-31,500.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29615,,,CCM,FRIENDS OF MATT BIERLEIN,,,,,,4724 HANNES RD,,VASSAR,MI,48768,G2024,,2023-03-31,500.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29620,,,CCM,FRIENDS OF REGGIE MILLER,,,,,,13697 POND BLUFF DR,,BELLEVILLE,MI,48111,G2024,,2023-03-31,1000.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29610,,,PAC,GROWING MICHIGAN,,,,,,12401 SPEAKER RD,,BROCKWARY,MI,48097,G2024,,2023-03-31,500.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29611,,,PAC,JOE TATE LEADERSHIP PAC,,,,,,105 W HILLSDALE ST,,LANSING,MI,48933,G2024,,2023-02-14,2500.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29612,,,PAC,SARAH ANTHONY LEADERSHIP FUND PAC,,,,,,PO BOX 12267,,LANSING,MI,48901,G2024,,2023-02-14,1000.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29627,,,CCM,SUPPORTS OF JOHN CHERRY,,,,,,PO BOX  520,,CLIO,MI,48420,G2026,,2023-03-31,1000.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29613,,,CCM,Victory Vallues Fund,,,,,,11101 Coblestone Land,,Grand Ledge,MI,48837,G2024,,2023-03-31,250.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
SB29,C00384354,SB29.29634,,,CCM,VOTE SUE SHINK,,,,,,PO BOX 185,,DEXTER,MI,48130,G2026,,2023-03-31,1000.00,,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,
