form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00428623,EB308190,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,P2024,,2024-09-11,-2000.00,,Void check originally dated 5/17/24,011,C00415331,Clarke For Congress,,Clarke,Yvette,,,,H,NY,09,,,,,,,,
SB23,C00428623,EB308189,,,CCM,Don Bacon for Congress,,,,,,PO Box 391368,,Omaha,NE,68139,P2024,,2024-09-11,-1500.00,,Void check originally dated 3/20/24,011,C00575167,Don Bacon for Congress,,Bacon,Don,,,,H,NE,02,,,,,,,,
SB23,C00428623,EB308196,,,CCM,Citizens to Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,98206,G2024,,2024-09-13,2000.00,,2024 Contribution,011,C00345546,Citizens to Elect Rick Larsen,,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00428623,EB308193,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,G2024,,2024-09-13,2000.00,,2024 Contribution,011,C00415331,Clarke For Congress,,Clarke,Yvette,,,,H,NY,09,,,,,,,,
SB23,C00428623,EB308197,,,CCM,Jimmy Panetta For Congress,,,,,,PO Box 103,,Carmel Valley,CA,93924,G2024,,2024-09-13,3000.00,,2024 Contribution,011,C00592154,Jimmy Panetta For Congress,,Panetta,Jimmy,,,,H,CA,19,,,,,,,,
SB23,C00428623,EB308191,,,CCM,Norma Torres For Congress,,,,,,728 W. Edna Place,,Covina,CA,91722,G2024,,2024-09-13,1000.00,,2024 Contribution,011,C00557652,Norma Torres For Congress,,Torres,Norma,,,,H,CA,35,,,,,,,,
SB23,C00428623,EB308192,,,CCM,Pete Ricketts for Senate,,,,,,"11235 Davenport Street, Suite 107",,Omaha,NE,68154,G2024,,2024-09-13,2500.00,,2024 Contribution,011,C00832436,Pete Ricketts for Senate,,Ricketts,Pete,,,,S,NE,,,,,,,,,
SB23,C00428623,EB308194,,,COM,Republican Majority Fund,,,,,,901 N. Washington Street,Suite 700,Alexandria,VA,22314,,,2024-09-13,5000.00,,2024 Contribution,011,C00296640,Republican Majority Fund,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308198,,,CCM,Schakowsky For Congress,,,,,,PO Box 5130,,Evanston,IL,60204,G2024,,2024-09-13,1000.00,,2024 Contribution,011,C00327023,Schakowsky For Congress,,Schakowsky,Jan,,,,H,IL,09,,,,,,,,
SB23,C00428623,EB308195,,,CCM,Titus For Congress,,,,,,P.O. Box 72454,,Las Vegas,NV,89170,G2024,,2024-09-13,1000.00,,2024 Contribution,011,C00499467,Titus For Congress,,Titus,Dina,,,,H,NV,01,,,,,,,,
SB23,C00428623,EB308731,,,COM,Alabama First PAC,,,,,,PO Box 3723,,Montgomery,AL,36109,,,2024-09-20,2500.00,,2024 Contribution,011,C00821058,Alabama First PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308739,,,CCM,Barragan For Congress,,,,,,"1840 South Gaffey Street, #421",,San Pedro,CA,90731,G2024,,2024-09-20,1000.00,,2024 Contribution,011,C00577353,Barragan For Congress,,Barragan,Nanette,,,,H,CA,44,,,,,,,,
SB23,C00428623,EB308732,,,COM,Boots Political Action Committee,,,,,,228 S. Washington Street,Suite 115,Alexandria,VA,22314,,,2024-09-20,3500.00,,2024 Contribution,011,C00567545,Boots Political Action Committee,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308735,,,CCM,Elizabeth Pannill Fletcher for Congress,,,,,,"3262 Westheimer Road, #636",,Houston,TX,77098,G2024,,2024-09-20,1000.00,,2024 Contribution,011,C00640045,Elizabeth Pannill Fletcher for Congress,,Fletcher,Elizabeth Pannill,,,,H,TX,07,,,,,,,,
SB23,C00428623,EB308728,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,G2024,,2024-09-20,2500.00,,2024 Contribution,011,C00436386,Friends Of John Barrasso,,Barrasso,John,,,,S,WY,,,,,,,,,
SB23,C00428623,EB308738,,,CCM,Himes For Congress,,,,,,"857 Post Road, #312",,Fairfield,CT,06824,G2024,,2024-09-20,1000.00,,2024 Contribution,011,C00434191,Himes For Congress,,Himes,Jim,,,,H,CT,04,,,,,,,,
SB23,C00428623,EB308737,,,CCM,Jamie Raskin For Congress,,,,,,PO Box 5418,,Takoma Park,MD,20913,G2024,,2024-09-20,2000.00,,2024 Contribution,011,C00575126,Jamie Raskin For Congress,,Raskin,Jamie,,,,H,MD,08,,,,,,,,
SB23,C00428623,EB308734,,,CCM,Jay Obernolte for Congress,,,,,,824 S. Milledge Avenue,Suite 101,Athens,GA,30605,G2024,,2024-09-20,1000.00,,2024 Contribution,011,C00720078,Jay Obernolte for Congress,,Obernolte,Jay,,,,H,CA,23,,,,,,,,
SB23,C00428623,EB308730,,,COM,Lead Encourage Elect PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2024-09-20,2500.00,,2024 Contribution,011,C00494302,Lead Encourage Elect PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308736,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,G2024,,2024-09-20,1000.00,,2024 Contribution,011,C00787812,Nikki for Congress,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00428623,EB308729,,,COM,Tomorrow is Meaningful PAC,,,,,,7620 Rivers Ave,"Suite 370, #312",North Charleston,SC,29406,,,2024-09-20,1000.00,,2024 Contribution,011,C00495887,Tomorrow is Meaningful PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308733,,,CCM,Wicker for Senate,,,,,,PO Box 64,,Jackson,MS,39205,G2024,,2024-09-20,3000.00,,2024 Contribution,011,C00443218,Wicker for Senate,,Wicker,Roger,,,,S,MS,,,,,,,,,
SB23,C00428623,EB308747,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00575209,Angie Craig for Congress,,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00428623,EB308744,,,COM,Big Sky Opportunity PAC,,,,,,228 S. Washington Street,Suite 115,Alexandria,VA,22314,,,2024-09-26,2500.00,,2024 Contribution,011,C00542027,Big Sky Opportunity PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308752,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00509968,Cartwright For Congress,,Cartwright,Matt,,,,H,PA,08,,,,,,,,
SB23,C00428623,EB308753,,,CCM,Connolly for Congress,,,,,,PO Box 563,,Merrifield,VA,22116,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00445452,Connolly for Congress,,Connolly,Gerald,,,,H,VA,11,,,,,,,,
SB23,C00428623,EB308743,,,COM,Courage PAC,,,,,,PO Box 291,,Burlington,VT,05402,,,2024-09-26,1000.00,,2024 Contribution,011,C00836304,Courage PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308749,,,CCM,Debbie Wasserman Schultz for Congress,,,,,,1071 Twin Branch Lane,,Weston,FL,33326,G2024,,2024-09-26,2000.00,,2024 Contribution,011,C00385773,Debbie Wasserman Schultz for Congress,,Schultz,Debbie Wasserman,,,,H,FL,25,,,,,,,,
SB23,C00428623,EB308741,,,COM,Democrats Reshaping America (DREAMPAC),,,,,,PO Box 83142,,Gaithersburg,MD,20883,,,2024-09-26,2500.00,,2024 Contribution,011,C00423079,Democrats Reshaping America (DREAMPAC),,,,,,,,,,,,,,,,,
SB23,C00428623,EB308740,,,CCM,Families for James Lankford,,,,,,PO Box 1639,,Bethany,OK,73008,P2028,,2024-09-26,1500.00,,2028 Contribution,011,C00466482,Families for James Lankford,,Lankford,James,,,,S,OK,,,,,,,,,
SB23,C00428623,EB308756,,,CCM,Friends for Gregory Meeks,,,,,,153-01 Jamaica Avenue,Suite 205,Jamaica,NY,11432,G2024,,2024-09-26,2000.00,,2024 Contribution,011,C00430991,Friends for Gregory Meeks,,Meeks,Gregory,,,,H,NY,05,,,,,,,,
SB23,C00428623,EB308751,,,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,07451,G2024,,2024-09-26,1500.00,,2024 Contribution,011,C00573949,Josh Gottheimer For Congress,,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,
SB23,C00428623,EB308746,,,CCM,Julia Letlow for Congress,,,,,,PO Box 539,,Rayville,LA,71269,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00766428,Julia Letlow for Congress,,Letlow,Julia,,,,H,LA,05,,,,,,,,
SB23,C00428623,EB308754,,,CCM,MAD 4 PA PAC,,,,,,PO Box 444,,Glenside,PA,19038,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00670844,MAD 4 PA PAC,,Dean,Madeleine,,,,H,PA,04,,,,,,,,
SB23,C00428623,EB308748,,,CCM,Nadler for Congress,,,,,,"200 West 79th Street, #8N",,New York,NY,10024,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00290825,Nadler for Congress,,Nadler,Jerrold,,,,H,NY,12,,,,,,,,
SB23,C00428623,EB308745,,,COM,Reinventing A New Direction Political Action Committee,,,,,,P.O. Box 72598,,Newport,KY,41072,,,2024-09-26,5000.00,,2024 Contribution,011,C00493924,Reinventing A New Direction Political Action Committee,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308742,,,COM,Remedy PAC,,,,,,"400 Capitol Mall, Suite 2400",,Sacramento,CA,95814,,,2024-09-26,2500.00,,2024 Contribution,011,C00566059,Remedy PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB308750,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00607200,Suozzi For Congress,,Suozzi,Tom,,,,H,NY,03,,,,,,,,
SB23,C00428623,EB308755,,,CCM,Troy Carter for Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,G2024,,2024-09-26,1000.00,,2024 Contribution,011,C00763649,Troy Carter for Congress,,Carter,Troy,,,,H,LA,02,,,,,,,,
