form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00692467,SB21B.14064,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-01,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14065,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-02,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14066,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-02,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14067,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-05,462.08,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14068,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-08,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14069,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-15,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14070,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-18,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14071,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-18,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14072,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-18,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14073,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-18,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14074,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-18,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14075,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-18,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14076,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-18,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14077,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-19,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14078,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-19,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14079,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-19,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14080,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-22,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14081,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-22,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14082,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-07-22,500.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14087,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-08-01,5022.40,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14088,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-08-05,40.62,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14089,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-09-03,5000.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14090,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-09-05,324.66,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14094,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-09-23,5000.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14095,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-09-24,5000.00,,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14084,,,ORG,"If It Is, LLC",,,,,,1 IRVING PLACE #V27D,,New York,NY,10003,G2024,,2024-08-01,7475.00,,IE MEDIA PRODUCTION,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14091,,,ORG,"If It Is, LLC",,,,,,1 IRVING PLACE #V27D,,New York,NY,10003,G2024,,2024-09-12,6775.00,,IE MEDIA PRODUCTION,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14000,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,G2024,,2024-07-01,1.75,,PAC Credit Card/Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00692467,SB21B.14001,,,ORG,Stripe,,,,,,354 Oyster Point Blvd,,South San Francisco,CA,94080,G2024,,2024-07-02,72.02,,PAC Credit Card/Merchant Fees,,,,,,,,,,,,,,,,,,,,
