form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00768200,SB22-506,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-07-31,99425.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO GENERAL ACCOUNT
SB22,C00768200,SB22-507,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-07-31,88575.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO OPERATIONS ACCOUNT
SB22,C00768200,SB22-508,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-07-31,67300.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO RECOUNT/LEGAL FUND ACCOUNT
SB22,C00768200,SB22-509,,,PAC,"Jobs, Education, & Families First - JEFF PAC ",,,,,,PO Box 65322,,Washington,DC,20035,,,2023-07-31,25600.00,0.00,Transfer ,,C00617803,"Jobs, Education, & Families First - JEFF PAC ",,,,,,,,,,,,,,,,,
SB22,C00768200,SB22-510,,,CCM,Jeffries for Congress ,,,,,,PO Box 65322,,Washington,DC,20035,,,2023-07-31,111650.00,0.00,Transfer ,,C00503052,Jeffries for Congress ,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB22,C00768200,SB22-569,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-08-31,289600.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO GENERAL ACCOUNT
SB22,C00768200,SB22-570,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-08-31,146000.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO BUILDING FUND/HEADQUARTERS ACCOUNT
SB22,C00768200,SB22-571,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-08-31,465900.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO RECOUNT/LEGAL FUND ACCOUNT
SB22,C00768200,SB22-572,,,PAC,"Jobs, Education, & Families First - JEFF PAC ",,,,,,PO Box 65322,,Washington,DC,20035,,,2023-08-31,32800.00,0.00,Transfer ,,C00617803,"Jobs, Education, & Families First - JEFF PAC ",,,,,,,,,,,,,,,,,
SB22,C00768200,SB22-573,,,CCM,Jeffries for Congress ,,,,,,PO Box 65322,,Washington,DC,20035,,,2023-08-31,87000.00,0.00,Transfer ,,C00503052,Jeffries for Congress ,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB22,C00768200,SB22-624,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-09-30,461650.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO GENERAL ACCOUNT
SB22,C00768200,SB22-625,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-09-30,106150.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO OPERATIONS ACCOUNT
SB22,C00768200,SB22-626,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-09-30,394400.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO BUILDING FUND/HEADQUARTERS ACCOUNT
SB22,C00768200,SB22-627,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2023-09-30,711300.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO RECOUNT/LEGAL FUND ACCOUNT
SB22,C00768200,SB22-628,,,PAC,"Jobs, Education, & Families First - JEFF PAC ",,,,,,PO Box 65322,,Washington,DC,20035,,,2023-09-30,76300.00,0.00,Transfer ,,C00617803,"Jobs, Education, & Families First - JEFF PAC ",,,,,,,,,,,,,,,,,
SB22,C00768200,SB22-629,,,CCM,Jeffries for Congress ,,,,,,PO Box 65322,,Washington,DC,20035,,,2023-09-30,111600.00,0.00,Transfer ,,C00503052,Jeffries for Congress ,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
