form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00475665,SB23.5110,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 AVENUE A,STE 6,SCOTTSBLUFF,NE,69361,P2024,,2023-11-15,5000.00,,,,C00412890,ADRIAN SMITH FOR CONGRESS,,Smith,Adrian,,,,H,NE,03,,,,,,,,
SB23,C00475665,SB23.5104,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,P2024,,2023-11-15,4000.00,,,,C00575209,ANGIE CRAIG FOR CONGRESS,H6MN02131,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00475665,SB23.5117,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,G2024,,2023-11-15,5000.00,,,,C00575209,ANGIE CRAIG FOR CONGRESS,H6MN02131,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00475665,SB23.5103,,,CCM,ANN WAGNER FOR CONGRESS,,,,,,PO BOX 50,,BALLWIN,MO,63022,P2024,,2023-11-15,2000.00,,,,C00495846,ANN WAGNER FOR CONGRESS,H2MO02102,WAGNER,ANN L.,,,,H,MO,02,,,,,,,,
SB23,C00475665,SB23.5111,,,PAC,FIRST STATE PAC,,,,,,1032 15TH STREET NW,SUITE 247,WASHINGTON,DC,20005,P2024,,2023-11-15,2500.00,,,,C00363648,,,,,,,,,,,,,,,,,,
SB23,C00475665,SB23.5113,,,PAC,GREAT LAKES PAC,,,,,,PO BOX 1295,,EAST LANSING,MI,48826,,,2023-11-15,2500.00,,,,C00375584,,,,,,,,,,,,,,,,,,
SB23,C00475665,SB23.5105,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,13400 S ROUTE 59,STE 116 BOX 248,PLAINFIELD,IL,60585,P2024,,2023-11-15,5000.00,,,,C00652719,LAUREN UNDERWOOD FOR CONGRESS,H8IL14174,UNDERWOOD,LAUREN,,,,H,IL,14,,,,,,,,
SB23,C00475665,SB23.5116,,,CCM,"MARK ALFORD FOR CONGRESS, INC.",,,,,,PO BOX 1634,,RAYMORE,MO,64083,G2024,,2023-11-15,2500.00,,,,C00792598,"MARK ALFORD FOR CONGRESS, INC.",H2MO04207,ALFORD,MARK,,,,H,MO,04,,,,,,,,
SB23,C00475665,SB23.5109,,,CCM,PALLONE FOR CONGRESS,,,,,,PO BOX 3176,,LONG BRANCH,NJ,07740,P2024,,2023-11-15,5000.00,,,,C00226928,PALLONE FOR CONGRESS,H8NJ03073,PALLONE,FRANK JR,,,,H,NJ,06,,,,,,,,
SB23,C00475665,SB23.5114,,,PAC,VELVET HAMMER PAC,,,,,,P.O. BOX 14362,,SAINT PAUL,MN,55114,,,2023-11-15,5000.00,,,,C00692111,,,,,,,,,,,,,,,,,,
