form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00712109,500085807,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-20,25.19,0.00,Non-Contribution Account - Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086500,,,COM,Smart Justice California Action Fund,,,,,,1700 Tribute Rd,Ste 201,Sacramento,CA,958154415,G2024,,2024-10-21,150000.00,0.00,Non-Contribution Account - Donation,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086502,,,ORG,Squarespace,,,,,,8 Clarkson St,,New York,NY,100144301,,,2024-10-21,33.00,0.00,Non-Contribution Account - Web Hosting,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086499,,,ORG,Xero,,,,,,101 Green St,Level 5,San Francisco,CA,941111300,,,2024-10-21,39.90,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086501,,,COM,Smart Justice California Action Fund,,,,,,1700 Tribute Rd,Ste 201,Sacramento,CA,958154415,G2024,,2024-10-23,35000.00,0.00,Non-Contribution Account - Donation,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086504,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2024-10-24,55.98,0.00,Non-Contribution Account - Software,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086093,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-27,47.01,0.00,Non-Contribution Account - Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086238,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-31,36.63,0.00,Non-Contribution Account - Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086507,,,ORG,Capitol Compliance Associates,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-10-31,1087.50,0.00,Non-Contribution Account - Compliance Services,,,,,,,,,,,,,,,,,,,,
SB29,C00712109,500086508,,,ORG,Good Day Accounting,,,,,,214 W Main St,Ste L5,Moorestown,NJ,080572300,,,2024-10-31,595.00,0.00,Non-Contribution Account - Accounting Services,,,,,,,,,,,,,,,,,,,,
