form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00772848,500448462,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-07-12,10000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500450800,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-07-17,10000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500450803,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-07-22,10000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500453577,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-08-05,5000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500453578,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-08-07,15000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500453579,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-08-13,30000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500453580,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-08-16,5000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500453581,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-08-26,10000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500459205,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-09-13,15000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500459206,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-09-13,10000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500459207,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-09-18,15000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500459210,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-09-27,10000.00,0.00,Transfer to Affiliated Committee,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00772848,500459201,,,PAC,Ripple of Hope PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-09-06,5000.00,0.00,Transfer to Affiliated Committee,,C00867457,,,,,,,,,,,,,,,,,,
