form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00824821,SE-S1646953,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-25,1844.71,,14774.95,LEADS/PHONE LISTS,004,,S,S6MN00267,KLOBUCHAR,AMY,,,,S,00,MN,COBOS,BEATRIZ,,,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00824821,SE-S1646955,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-07-25,1844.71,,14774.95,LEADS/PHONE LISTS,004,,S,S6IL00292,DUCKWORTH,TAMMY,L,,,S,00,IL,COBOS,BEATRIZ,,,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00824821,SE-S1633193,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-27,512.07,2024-07-03,2304.32,LEADS/PHONE LISTS,004,,S,S6MN00267,KLOBUCHAR,AMY,,,,S,00,MN,COBOS,BEATRIZ,,,,2024-06-27,
SE,C00824821,SE-S1633195,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-06-27,512.07,2024-07-03,2304.32,LEADS/PHONE LISTS,004,,S,S6IL00292,DUCKWORTH,TAMMY,L,,,S,00,IL,COBOS,BEATRIZ,,,,2024-06-27,
SE,C00824821,SE-S1633373,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-04,408.60,2024-07-10,4143.02,LEADS/PHONE LISTS,004,,S,S6MN00267,KLOBUCHAR,AMY,,,,S,00,MN,COBOS,BEATRIZ,,,,2024-07-04,
SE,C00824821,SE-S1633375,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-07-04,408.60,2024-07-10,4143.02,LEADS/PHONE LISTS,004,,S,S6IL00292,DUCKWORTH,TAMMY,L,,,S,00,IL,COBOS,BEATRIZ,,,,2024-07-04,
SE,C00824821,SE-S1646961,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-25,1752.48,,14774.95,PHONEBANK PAYROLL SERVICES,004,,S,S6MN00267,KLOBUCHAR,AMY,,,,S,00,MN,COBOS,BEATRIZ,,,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00824821,SE-S1646963,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-07-25,1752.48,,14774.95,PHONEBANK PAYROLL SERVICES,004,,S,S6IL00292,DUCKWORTH,TAMMY,L,,,S,00,IL,COBOS,BEATRIZ,,,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00824821,SE-S1633201,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-27,486.47,2024-07-03,2304.32,PHONEBANK PAYROLL SERVICES,004,,S,S6MN00267,KLOBUCHAR,AMY,,,,S,00,MN,COBOS,BEATRIZ,,,,2024-06-27,
SE,C00824821,SE-S1633203,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-06-27,486.47,2024-07-03,2304.32,PHONEBANK PAYROLL SERVICES,004,,S,S6IL00292,DUCKWORTH,TAMMY,L,,,S,00,IL,COBOS,BEATRIZ,,,,2024-06-27,
SE,C00824821,SE-S1633381,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-04,388.17,2024-07-10,4143.02,PHONEBANK PAYROLL SERVICES,004,,S,S6MN00267,KLOBUCHAR,AMY,,,,S,00,MN,COBOS,BEATRIZ,,,,2024-07-04,
SE,C00824821,SE-S1633383,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2028,,2024-07-04,388.17,2024-07-10,4143.02,PHONEBANK PAYROLL SERVICES,004,,S,S6IL00292,DUCKWORTH,TAMMY,L,,,S,00,IL,COBOS,BEATRIZ,,,,2024-07-04,
