form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00147512,500525835,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-01,550.21,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500527370,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-08,3542.58,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500529343,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-15,8063.49,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500531591,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-22,10265.10,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500533810,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-29,18260.26,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500534080,,,ORG,Addison Strategies,,,,,,205 Yoakum Pkwy,Unit 1524,Alexandria,VA,223043840,,,2024-09-23,46000.00,0.00,Administrative & Managerial Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500529333,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-10,100.98,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500534110,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,225.75,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500529332,,,ORG,AMERICAN EXPRESS,,,,,,801 Pennsylvania Ave NW,Ste 650,Washington,DC,200042673,,,2024-09-09,8032.60,0.00,Credit card payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500531002,500529332,SB21B,ORG,American Airlines,,,,,,PO Box 619616,,Dallas,TX,752619616,,,2024-08-18,45.00,0.00,Airfare expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500531001,500529332,SB21B,ORG,Bill.com,,,,,,6220 America Center Dr,Ste 100,Alviso,CA,950022563,,,2024-08-18,83.74,0.00,Payment processing services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500531000,500529332,SB21B,ORG,Delta Airlines,,,,,,PO Box 20766,,Atlanta,GA,303200766,,,2024-08-18,738.95,0.00,Airfare expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530994,500529332,SB21B,ORG,LM Catering,,,,,,1932 W Lake St,,Chicago,IL,606122853,,,2024-08-17,6966.25,0.00,Fundraising event catering services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530995,500529332,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-08-17,75.92,0.00,Rideshare expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530997,500529332,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-08-17,11.38,0.00,Rideshare expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500531003,500529332,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-08-18,9.99,0.00,Rideshare expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530998,500529332,SB21B,ORG,Zola's Restaurant,,,,,,800 F St NW,,Washington,DC,200041505,,,2024-08-17,8.38,0.00,Staff meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530999,500529332,SB21B,ORG,Zola's Restaurant,,,,,,800 F St NW,,Washington,DC,200041505,,,2024-08-17,7.00,0.00,Staff meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500532839,,,ORG,AMERICAN EXPRESS,,,,,,801 Pennsylvania Ave NW,Ste 650,Washington,DC,200042673,,,2024-09-16,43479.12,0.00,Credit card payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500541772,500532839,SB21B,ORG,Allianz Travel Insurance,,,,,,9950 Mayland Dr,,Richmond,VA,232331463,,,2024-08-20,88.52,0.00,Travel insurance expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541760,500532839,SB21B,ORG,Amazon.com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-08-19,37.99,0.00,Office supplies expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541767,500532839,SB21B,ORG,Amazon.com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-08-19,14.67,0.00,Office supplies expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541768,500532839,SB21B,ORG,Amazon.com,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-08-19,7.59,0.00,Office supplies expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541753,500532839,SB21B,ORG,CBC Pac,,,,,,455 Massachusetts Ave NW,,Washington,DC,200012621,,,2024-08-19,81.75,0.00,Admin expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541763,500532839,SB21B,ORG,CBC Pac,,,,,,455 Massachusetts Ave NW,,Washington,DC,200012621,,,2024-08-19,20.76,0.00,Admin expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541791,500532839,SB21B,ORG,Delta Airlines,,,,,,PO Box 20766,,Atlanta,GA,303200766,,,2024-08-21,680.96,0.00,Airfare expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541757,500532839,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-08-19,49.97,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541752,500532839,SB21B,ORG,Tre Dita,,,,,,401 E Wacker Dr,,Chicago,IL,606015122,,,2024-08-19,20000.00,0.00,Fundraising event venue rental expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541788,500532839,SB21B,ORG,Tre Dita,,,,,,401 E Wacker Dr,,Chicago,IL,606015122,,,2024-08-21,21197.87,0.00,Fundraising event venue rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500541754,500532839,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-08-19,58.70,0.00,Rideshare expenses,,,,,,,,,,,,,,,,,,,X,*
