form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00763623,6859010,,,CCM,Courtney For Congress,,,,,,PO Box 1372,,Vernon,CT,06066,P2024,,2024-07-18,1000.00,0.00,,011,C00410233,Courtney For Congress,H2CT02112,Courtney,Joe,,Rep.,,H,CT,02,,,,,,,,
SB23,C00763623,6859012,,,CCM,Citizens For Turner,,,,,,120 W 2nd Street,Suite 1510,Dayton,OH,454021603,G2024,,2024-07-18,1000.00,0.00,,011,C00373001,Citizens For Turner,H2OH03067,Turner,Mike,,Rep.,,H,OH,10,,,,,,,,
SB23,C00763623,6864151,,,CCM,Guy For Congress,,,,,,P.O. Box 23177,,Pittsburgh,PA,15222,G2024,,2024-07-24,1000.00,0.00,,011,C00657833,Guy For Congress,H8PA18199,Reschenthaler,Guy,,Rep.,,H,PA,14,,,,,,,,
SB23,C00763623,6864152,,,CCM,Alex Padilla For Senate,,,,,,777 S. Figueroa St,Suite 4050,Los Angeles,CA,90017,G2024,,2024-07-24,1000.00,0.00,,011,C00765164,Alex Padilla For Senate,S2CA00955,Padilla,Alex,,Sen.,,S,CA,,,,,,,,,
SB23,C00763623,6867172,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2024-07-29,1000.00,0.00,,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,
SB23,C00763623,6867173,,,CCM,Stanton For Congress,,,,,,4340 E Indian School Road,Suite 21-518,Phoenix,AZ,85018,P2024,,2024-07-29,1000.00,0.00,,011,C00657304,Stanton For Congress,H8AZ09040,Stanton,Greg,,Rep.,,H,AZ,04,,,,,,,,
SB23,C00763623,6867174,,,CCM,Mikie Sherrill For Congress,,,,,,PO Box 43032,,Montclair,NJ,07043,G2024,,2024-07-29,1000.00,0.00,,011,C00640003,Mikie Sherrill For Congress,H8NJ11142,Sherrill,Mikie,,Rep.,,H,NJ,11,,,,,,,,
SB23,C00763623,6867369,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,G2024,,2024-07-29,1000.00,0.00,,011,C00458976,Terri Sewell For Congress,H0AL07086,Sewell,Terri,,Rep.,,H,AL,07,,,,,,,,
SB23,C00763623,6867372,,,CCM,Case For Congress,,,,,,PO Box 2941,,Honolulu,HI,96802,P2024,,2024-07-29,1000.00,0.00,,011,C00680918,Case For Congress,H2HI02128,Case,Ed,,Rep.,,H,HI,01,,,,,,,,
SB23,C00763623,6867376,,,CCM,Rosen For Nevada,,,,,,PO Box 27195,,Las Vegas,NV,89126,G2024,,2024-07-29,1000.00,0.00,,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacklyn,,Sen.,,S,NV,,,,,,,,,
SB23,C00763623,6867377,,,CCM,Young Kim For Congress,,,,,,PO Box 17490,,Anaheim,CA,92817,G2024,,2024-07-29,1000.00,0.00,,011,C00665638,Young Kim For Congress,H8CA39240,Kim,Young,,Rep.,,H,CA,40,,,,,,,,
SB23,C00763623,6867378,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,392050064,G2024,,2024-07-29,1000.00,0.00,,011,C00443218,Wicker For Senate,S8MS00196,Wicker,Roger,,Sen.,,S,MS,,,,,,,,,
SB23,C00763623,6867603,,,CCM,Himes For Congress,,,,,,857 Post Rd,#312,Fairfield,CT,06824,G2024,,2024-07-30,1000.00,0.00,,011,C00434191,Himes For Congress,H8CT04172,Himes,Jim,,Rep.,,H,CT,04,,,,,,,,
SB23,C00763623,6867610,,,PAC,M-PAC,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,,,2024-07-30,1000.00,0.00,,011,C00365270,,,,,,,,,,,,,,,,,,
