form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00009639,B866599,,,CCM,Adams for NC House,,,,,,322 3rd Avenue NE,,Hickory,NC,28601,P2024,,2024-02-26,1000.00,,P-2024 State House 96 NC,011,,,,Adams,Jay,,,,H,NC,96,,,,,,,,
SB29,C00009639,B866660,,,CCM,Committee to Elect Kelly Alexander,,,,,,P.O. Box 16896,,Charlotte,NC,28297,P2024,,2024-02-26,1000.00,,P-2024 State House 107 NC,011,,,,Alexander,Kelly,,,,H,NC,10,,,,,,,,
SB29,C00009639,B866645,,,CCM,Committee to Elect Vernetta Alston,,,,,,PO Box 379,,Durham,NC,27702,P2024,,2024-02-26,1000.00,,P-2024 State House 29 NC,011,,,,Alston,Vernetta,,,,H,NC,29,,,,,,,,
SB29,C00009639,B866661,,,CCM,John Autry Campaign Committee,,,,,,PO Box 189113,,Charlotte,NC,28218,P2024,,2024-02-26,1000.00,,P-2024 State House 100 NC,011,,,,Autry,John,,,,H,NC,10,,,,,,,,
SB29,C00009639,B866662,,,CCM,Amber Baker Campaign,,,,,,452 N 25th Street,,Winston Salem,NC,27105,P2024,,2024-02-26,1000.00,,P-2024 State House 72 NC,011,,,,Baker,Amber,,,,H,NC,72,,,,,,,,
SB29,C00009639,B866557,,,CCM,Committee to Elect Lisa Barnes,,,,,,302 Bend of River Road,,Spring Hope,NC,27882,P2024,,2024-02-26,1000.00,,P-2024 State Senate 11 NC,011,,,,Barnes,Lisa,S,,,S,NC,11,,,,,,,,
SB29,C00009639,B866663,,,CCM,Committee to Elect Mary Belk,,,,,,PO Box 33115,,Charlotte,NC,28233,P2024,,2024-02-26,1000.00,,P-2024 State House 88 NC,011,,,,Belk,Mary,,,,H,NC,88,,,,,,,,
SB29,C00009639,B866571,,,CCM,John Bell Committee,,,,,,P.O. Box 10553,,Goldsboro,NC,27532,P2024,,2024-02-26,5000.00,,P-2024 State House 10 NC,011,,,,Bell,John,,,,H,NC,10,,,,,,,,
SB29,C00009639,B866538,,,CCM,Phil Berger Campaign,,,,,,P.O. Box 528,,Eden,NC,27289,P2024,,2024-02-26,5000.00,,P-2024 State Senate 26 NC,011,,,,Berger,Phillip,,,,S,NC,26,,,,,,,,
SB29,C00009639,B866646,,,CCM,Hugh Blackwell for N.C. House,,,,,,321 Mountain View Avenue SE,,Valdese,NC,28690,P2024,,2024-02-26,1000.00,,P-2024 State House 86 NC,011,,,,Blackwell,Hugh,,,,H,NC,86,,,,,,,,
SB29,C00009639,B866558,,,CCM,Citizens for Dan Blue,,,,,,P.O. Box 287,,Raleigh,NC,27602,P2024,,2024-02-26,1000.00,,P-2024 State Senate 14 NC,011,,,,Blue,Daniel,T,,Jr.,S,NC,14,,,,,,,,
SB29,C00009639,B866540,,,CCM,Danny Britt for NC Senate,,,,,,1101  N Walnut Street,,Lumberton,NC,28358,P2024,,2024-02-26,2500.00,,P-2024 State Senate 24 NC,011,,,,Britt,Danny,E,,,S,NC,24,,,,,,,,
SB29,C00009639,B866572,,,CCM,Committee to Elect Mark Brody,,,,,,5315 Rocky River Rd.,,Monroe,NC,28112,P2024,,2024-02-26,2500.00,,P-2024 State House 55 NC,011,,,,Brody,Mark,,,,H,NC,55,,,,,,,,
SB29,C00009639,B866664,,,CCM,Terry Brown for NC House,,,,,,PO Box 668364,,Charlotte,NC,28266,P2024,,2024-02-26,1000.00,,P-2024 State House 92 NC,011,,,,Brown,Terry,,,,H,NC,92,,,,,,,,
SB29,C00009639,B866559,,,CCM,Jim Burgin for Senate Committee,,,,,,PO Box 1,,Angler,NC,27501,P2024,,2024-02-26,1000.00,,P-2024 State Senate 12 NC,011,,,,Burgin,Jim,,,,S,NC,12,,,,,,,,
SB29,C00009639,B866665,,,CCM,Committee to Re-Elect Becky Carney,,,,,,PO Box 32873,,Charlotte,NC,28232,P2024,,2024-02-26,1000.00,,P-2024 State House 102 NC,011,,,,Carney,Becky,,,,H,NC,10,,,,,,,,
