form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00107136,SB23.9824,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,PO BOX 972480,,YPSILANTI,MI,48197,G2024,,2024-04-01,1500.00,,Contribution,011,C00558213,DEBBIE DINGELL FOR CONGRESS,H4MI12079,DINGELL,DEBBIE,,,,H,MI,06,,,,,,,,
SB23,C00107136,SB23.9840,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,98083,G2024,,2024-04-26,1000.00,,Contribution,011,C00459099,DELBENE FOR CONGRESS,H0WA08046,DELBENE,SUZAN K,,,,H,WA,01,,,,,,,,
SB23,C00107136,SB23.9818,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,P2024,,2024-04-01,1500.00,,Contribution,011,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,S. BRETT HON.,,,,H,KY,02,,,,,,,,
SB23,C00107136,SB23.9849,,,PAC,HOYER'S MAJORITY FUND,,,,,,700 13TH STREET NW SUITE 600,,WASHINGTON,DC,20005,G2024,,2024-06-11,1500.00,,Contribution,011,,,H2MD05155,HOYER,STENY HAMILTON,,,,H,MD,05,,,,,,,,
SB23,C00107136,SB23.9836,,,CCM,KAINE VICTORY FUND,,,,,,1490-5A QUARTERPATH ROAD #272,,WILLIAMSBURG,VA,23185,G2024,,2024-04-23,1000.00,,Contribution,011,C00833350,KAINE VICTORY FUND,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,VA,00,,,,,,,,
SB23,C00107136,SB23.9827,,,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,P.O. BOX 9767,,WILMINGTON,DE,19809,G2024,,2024-05-08,1000.00,,Contribution,011,C00843391,LISA BLUNT ROCHESTER FOR SENATE,S4DE00060,BLUNT ROCHESTER,LISA,,,,S,DE,00,,,,,,,,
SB23,C00107136,SB23.9825,,,CCM,MATSUI FOR CONGRESS,,,,,,PO BOX 1738,,SACRAMENTO,CA,95812,G2024,,2024-05-09,1500.00,,Contribution,011,C00409219,MATSUI FOR CONGRESS,H6CA05195,MATSUI,DORIS,,,,H,CA,05,,,,,,,,
SB23,C00107136,SB23.9826,,,CCM,MATSUI FOR CONGRESS,,,,,,PO BOX 1738,,SACRAMENTO,CA,95812,G2024,,2024-06-10,1000.00,,Contribution,011,C00409219,MATSUI FOR CONGRESS,H6CA05195,MATSUI,DORIS,,,,H,CA,05,,,,,,,,
SB23,C00107136,SB23.9848,,,CCM,ROBIN KELLY FOR CONGRESS,,,,,,PO BOX 101199,,CHICAGO,IL,60610,G2024,,2024-06-03,1500.00,,Contribution,011,C00539866,ROBIN KELLY FOR CONGRESS,H2IL02172,KELLY,ROBIN,,,,H,IL,02,,,,,,,,
SB23,C00107136,SB23.9844,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,G2024,,2024-05-01,1500.00,,Contribution,011,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
SB23,C00107136,SB23.9829,,,CCM,WHITEHOUSE VICTORY FUND 2024,,,,,,124 WASHINGTON STREET,SUITE 101,FOXBORO,MA,02035,G2024,,2024-04-03,1000.00,,Contribution,011,C00830885,WHITEHOUSE VICTORY FUND 2024,S6RI00221,WHITEHOUSE,SHELDON II,,,,S,RI,00,,,,,,,,
