form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00043489,B886701,,,CCM,Phillip Chen for Assembly 2024,,,,,,1142 S. Diamond Bar Blvd. 832,,Diamond Bar,CA,91765,G2024,,2024-10-01,1500.00,,G-2024 State House 59 CA,011,,,,Chen,Phillip,,,,H,CA,59,,,,,,,,
SB29,C00043489,B886703,,,CCM,Papan for Assembly 2024,,,,,,1787 Tribute Road Suite K,,Sacramento,CA,95815,G2024,,2024-10-01,1500.00,,G-2024 State House 21 CA,011,,,,Papan,Diane,,,,H,CA,21,,,,,,,,
SB29,C00043489,B889017,,,CCM,Albers for Senate,,,,,,530 Junction Point,,Roswell,GA,30075,G2024,,2024-10-16,1000.00,,G-2024 State Senate 56 GA,011,,,,Albers,John,,,,S,GA,56,,,,,,,,
SB29,C00043489,B889014,,,CCM,Friends of Todd Jones,,,,,,2425 Concord Creek Trail,,Cumming,GA,30041,G2024,,2024-10-16,1000.00,,G-2024 State House 25 GA,011,,,,Jones,Todd,,,,H,GA,25,,,,,,,,
SB29,C00043489,B889016,,,CCM,Committee to Elect Carden H. Summers,,,,,,108 East 13th Ave,,Cordele,GA,31051,G2024,,2024-10-16,3000.00,,G-2024 State Senate 13 GA,011,,,,Summers,Carden,H,,,S,GA,13,,,,,,,,
SB29,C00043489,B889018,,,CCM,Committee to Elect Noel W. Williams Jr,,,,,,1308 Ogburn Road,,	Cordele,GA,31015,G2024,,2024-10-16,3000.00,,G-2024 State House 148 GA,011,,,,Williams,Noel,W,,Jr.,H,GA,14,,,,,,,,
SB29,C00043489,B888344,,,PAC,Louisiana Bankers Association State PAC,,,,,,5555 Bankers Avenue,,Baton Rouge,LA,70808,O2024,Not Applicable,2024-10-11,1900.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00043489,B881240,,,CCM,Mike Gambrell Campaign,,,,,,400 Filter Plant Rd,,Honea Path,SC,29654,G2024,,2024-10-10,-350.00,,G-2024 State Senate 4 SC,011,,,,Gambrell,Michael,,,,S,SC,04,,,,,,,,Voided: Original check dated 08/20/24
SB29,C00043489,B889064,,,CCM,Mike Gambrell Campaign,,,,,,400 Filter Plant Rd,,Honea Path,SC,29654,G2024,,2024-10-16,350.00,,G-2024 State Senate 4 SC,011,,,,Gambrell,Michael,,,,S,SC,04,,,,,,,,
SB29,C00043489,B886941,,,CCM,Giovanni Capriglione for Texas,,,,,,1352 Ten Bar Trail,,Southlake,TX,76092,G2024,,2024-10-01,1500.00,,G-2024 State House 98 TX,011,,,,Capriglione,Giovanni,,,,H,TX,98,,,,,,,,
