form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00410068,SB23.39360,,,PAC,ACROSS THE AISLE PAC,,,,,,611 PENNSYLVANIA AVENUE SE,SUITE 143,WASHINGTON,DC,20003,,,2024-05-22,5000.00,,Contribution,,C00696591,,,,,,,,,,,,,,,,,,
SB23,C00410068,SB23.39349,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,46858,P2024,,2024-05-06,5000.00,,Contribution,,C00577999,BANKS FOR SENATE,S4IN00196,BANKS,JAMES E. HON.,,,,S,IN,00,,,,,,,,
SB23,C00410068,SB23.39363,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,46858,G2024,,2024-05-22,5000.00,,Contribution,,C00577999,BANKS FOR SENATE,S4IN00196,BANKS,JAMES E. HON.,,,,S,IN,00,,,,,,,,
SB23,C00410068,SB23.39358,,,CCM,BEATTY FOR CONGRESS,,,,,,222 EAST TOWN STREET,SUITE 2W,COLUMBUS,OH,43215,G2024,,2024-05-22,1000.00,,Contribution,,C00507368,BEATTY FOR CONGRESS,H2OH03125,BEATTY,JOYCE,,,,H,OH,03,,,,,,,,
SB23,C00410068,SB23.39361,,,PAC,BUILDING BRIDGES PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2024-05-22,5000.00,,Contribution,,C00693127,,,,,,,,,,,,,,,,,,
SB23,C00410068,SB23.39375,,,CCM,CITIZENS FOR TURNER,,,,,,120 W    2ND STREET,SUITE 1510,DAYTON,OH,45402,G2024,,2024-05-22,1000.00,,Contribution,,C00373001,CITIZENS FOR TURNER,H2OH03067,TURNER,MICHAEL,R.,REP.,,H,OH,10,,,,,,,,
SB23,C00410068,SB23.39369,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2024-05-22,1000.00,,Contribution,,C00379735,COLE FOR CONGRESS,H2OK04055,COLE,TOM,,,,H,OK,04,,,,,,,,
SB23,C00410068,SB23.39376,,,PAC,DAKOTA PAC,,,,,,PO BOX 3206,,BISMARCK,ND,58502,,,2024-05-22,1000.00,,Contribution,,C00493072,,,,,,,,,,,,,,,,,,
SB23,C00410068,SB23.39355,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-05-22,1000.00,,Contribution,,C00575167,DON BACON FOR CONGRESS,H6NE02125,BACON,DONALD,J.,,,H,NE,02,,,,,,,,
SB23,C00410068,SB23.39370,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,G2024,,2024-05-22,1000.00,,Contribution,,C00264697,FRIENDS OF SHERROD BROWN,S6OH00163,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00410068,SB23.39371,,,CCM,GARAMENDI FOR CONGRESS,,,,,,PO BOX 2978,,FAIRFIELD,CA,94533,G2024,,2024-05-22,1000.00,,Contribution,,C00462697,GARAMENDI FOR CONGRESS,H0CA10149,GARAMENDI,JOHN,,,,H,CA,08,,,,,,,,
SB23,C00410068,SB23.39364,,,CCM,JIM JUSTICE FOR U.S. SENATE,,,,,,3501 MACCORKLE AVE SE,NUM 131,CHARLESTON,WV,25304,G2024,,2024-05-21,5000.00,,Contribution,,C00839100,JIM JUSTICE FOR U.S. SENATE,S4WV00332,JUSTICE,JAMES,Conley,,II,S,WV,00,,,,,,,,
SB23,C00410068,SB23.39359,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2024-05-22,1000.00,,Contribution,,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,,,,H,KS,01,,,,,,,,
SB23,C00410068,SB23.39372,,,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO BOX 818,,RICHMOND,VA,23218,P2024,,2024-05-22,1000.00,,Contribution,,C00829812,MCCLELLAN FOR CONGRESS,H4VA04066,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,
SB23,C00410068,SB23.39368,,,CCM,SYDNEY KAMLAGER-DOVE FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,G2024,,2024-05-22,1000.00,,Contribution,,C00795823,SYDNEY KAMLAGER-DOVE FOR CONGRESS,H2CA37304,KAMLAGER-DOVE,SYDNEY,,,,H,CA,37,,,,,,,,
SB23,C00410068,SB23.39352,,,CCM,WHITNEY FOX FOR CONGRESS,,,,,,PO BOX 49344,,"ST, PETERSBURG",FL,33743,P2024,,2024-05-06,1000.00,,Contribution,,C00854307,WHITNEY FOX FOR CONGRESS,H4FL13200,FOX,WHITNEY,,,,H,FL,13,,,,,,,,
SB23,C00410068,SB23.39367,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,G2024,,2024-05-22,2000.00,,Contribution,,C00443218,WICKER FOR SENATE,S8MS00196,WICKER,ROGER,F.,,,S,MS,00,,,,,,,,
