form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00177469,EB363544,,,CCM,Ciscomani for Congress,,,,,,P.O. Box 35103,,Tucson,AZ,85740,P2024,,2024-07-03,1000.00,,,011,C00786194,Ciscomani for Congress,,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00177469,EB363545,,,COM,Citizens to Elect Rick Larsen,,,,,,P.O. Box 326,,Everett,WA,98206,P2024,,2024-07-03,1500.00,,,011,C00345546,Citizens to Elect Rick Larsen,,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00177469,EB363546,,,COM,Clarke for Congress,,,,,,P.O. Box 250200,,Brooklyn,NY,11225,P2024,,2024-07-03,1000.00,,,011,C00415331,Clarke for Congress,,Clarke,Yvette D,,,,H,NY,09,,,,,,,,
SB23,C00177469,EB363547,,,CCM,Dan Newhouse for Congress,,,,,,P.O. Box 10949,,Yakima,WA,98909,P2024,,2024-07-03,1000.00,,,011,C00559393,Dan Newhouse for Congress,,Newhouse,Dan,,,,H,WA,04,,,,,,,,
SB23,C00177469,EB363548,,,COM,Debbie Dingell for Congress,,,,,,P.O. Box 972480,,Ypsilanti,MI,48197,P2024,,2024-07-03,1000.00,,,011,C00558213,Debbie Dingell for Congress,,Dingell,Debbie,,,,H,MI,06,,,,,,,,
SB23,C00177469,EB364069,,,CCM,Fischbach for Congress,,,,,,P.O. Box 190,,Litchfield,MN,55355,P2024,,2024-07-31,1000.00,,,011,C00717959,Fischbach for Congress,,Fischbach,Michelle,,,,H,MN,07,,,,,,,,
SB23,C00177469,EB364070,,,COM,Gallego for Arizona,,,,,,P.O. Box 1710,,Phoenix,AZ,85001,G2024,,2024-07-31,1000.00,,,011,C00558627,Gallego for Arizona,,Gallego,Ruben,,,,S,AZ,,,,,,,,,
SB23,C00177469,EB364071,,,COM,Generation Go Leadership PAC,,,,,,600 Pennsylvania Ave. SE,#15180,Washington,DC,20003,,,2024-07-31,2500.00,,,011,C00683250,Generation Go Leadership PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB363549,,,CCM,Miller-Meeks for Congress,,,,,,P.O. Box 33,,Ottumwa,IA,52501,G2024,,2024-07-03,1000.00,,,011,C00558825,Miller-Meeks for Congress,,Miller-Meeks,Mariannette,,,,H,IA,01,,,,,,,,
SB23,C00177469,EB364072,,,CCM,Ron Estes for Congress,,,,,,P.O. Box 782952,,Wichita,KS,67278,P2024,,2024-07-31,1000.00,,,011,C00632067,Ron Estes for Congress,,Estes,Ron,,,,H,KS,04,,,,,,,,
SB23,C00177469,EB364073,,,COM,Sustainable Energy and Environment Coalition PAC (SEEC PAC),,,,,,"One Park Row, 5th Floor",,Providence,RI,02903,,,2024-07-31,2500.00,,,011,C00581785,Sustainable Energy and Environment Coalition PAC (SEEC PAC),,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB364074,,,COM,Vern Buchanan for Congress,,,,,,P.O. Box 48928,,Sarasota,FL,34230,P2024,,2024-07-31,1000.00,,,011,C00412759,Vern Buchanan for Congress,,Buchanan,Vern,,,,H,FL,16,,,,,,,,
