form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00744532,EB219,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 17490,,ANAHEIM,CA,92817,P2024,,2023-02-21,5000.00,,CONTRIBUTION,011,C00665638,YOUNG KIM FOR CONGRESS,,KIM,YOUNG,,,,H,CA,40,,,,,,,,
SB23,C00744532,EB220,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 17490,,ANAHEIM,CA,92817,G2024,,2023-02-21,5000.00,,CONTRIBUTION,011,C00665638,YOUNG KIM FOR CONGRESS,,KIM,YOUNG,,,,H,CA,40,,,,,,,,
SB23,C00744532,EB223,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,11674 90TH STREET,,OTTUMWA,IA,52501,P2024,,2023-03-15,2500.00,,CONTRIBUTION,011,C00558825,MILLER-MEEKS FOR CONGRESS,,MILLER-MEEKS,MARIANNETTE,,,,H,IA,01,,,,,,,,
SB23,C00744532,EB224,,,CCM,"MOONEY FOR SENATE, INC.",,,,,,PO BOX 1003,,CHARLES TOWN,WV,25414,P2024,,2023-03-15,5000.00,,CONTRIBUTION,011,C00828475,"MOONEY FOR SENATE, INC.",,MOONEY,ALEX,,,,S,WV,,,,,,,,,
SB23,C00744532,EB222,,,COM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 565,,PRAIRIE DU CHIEN,WI,53821,P2024,,2023-03-15,1000.00,,CONTRIBUTION,011,C00742007,VAN ORDEN FOR CONGRESS,,ORDEN,DERRICK VAN,,,,H,WI,03,,,,,,,,
SB23,C00744532,EB228,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND STREET,,HULL,IA,51239,P2024,,2023-03-20,2000.00,,CONTRIBUTION,011,C00693663,FEENSTRA FOR CONGRESS,,FEENSTRA,RANDY,,,,H,IA,04,,,,,,,,
SB23,C00744532,EB226,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,"1005 CONGRESS AVE, STE 400",,AUSTIN,TX,78701,P2024,,2023-03-20,5000.00,,CONTRIBUTION,011,C00706614,TONY GONZALES FOR CONGRESS,,GONZALES,TONY,,,,H,TX,23,,,,,,,,
SB23,C00744532,EB227,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,"1005 CONGRESS AVE, STE 400",,AUSTIN,TX,78701,G2024,,2023-03-20,5000.00,,CONTRIBUTION,011,C00706614,TONY GONZALES FOR CONGRESS,,GONZALES,TONY,,,,H,TX,23,,,,,,,,
SB23,C00744532,EB229,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,4905 DEL RAY AVE STE 401,,BETHESDA,MD,20814,P2024,,2023-03-22,5000.00,,CONTRIBUTION,011,C00607416,BRIAN FITZPATRICK FOR ALL OF US,,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00744532,EB230,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-03-22,5000.00,,CONTRIBUTION,011,C00815415,LAWLER FOR CONGRESS,,LAWLER,MIKE,,,,H,NY,17,,,,,,,,
SB23,C00744532,EB231,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2023-03-22,1600.00,,CONTRIBUTION,011,C00815415,LAWLER FOR CONGRESS,,LAWLER,MIKE,,,,H,NY,17,,,,,,,,
SB23,C00744532,EB233,,,CCM,IOWANS FOR ZACH NUNN,,,,,,2817 N JEFFERSON ST,,ARLINGTON,VA,22207,P2024,,2023-03-28,2500.00,,CONTRIBUTION,011,C00784389,IOWANS FOR ZACH NUNN,,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00744532,EB235,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,,2023-03-30,5000.00,,CONTRIBUTION,011,C00257337,KEN CALVERT FOR CONGRESS,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00744532,EB234,,,COM,MIKE GARCIA FOR CONGRESS,,,,,,23890 COPPER HILL DRIVE #365,,VALENCIA,CA,91354,P2024,,2023-03-30,5000.00,,CONTRIBUTION,011,C00701102,MIKE GARCIA FOR CONGRESS,,GARCIA,MIKE,,,,H,CA,27,,,,,,,,
SB23,C00744532,EB239,,,COM,MICHELLE STEEL FOR CONGRESS,,,,,,92A SURFSIDE AVENUE #472,,SURFSIDE,CA,90743,P2024,,2023-03-31,5000.00,,CONTRIBUTION,011,C00704981,MICHELLE STEEL FOR CONGRESS,,STEEL,MICHELLE,,,,H,CA,48,,,,,,,,
SB23,C00744532,EB240,,,COM,MICHELLE STEEL FOR CONGRESS,,,,,,92A SURFSIDE AVENUE #472,,SURFSIDE,CA,90743,G2024,,2023-03-31,5000.00,,CONTRIBUTION,011,C00704981,MICHELLE STEEL FOR CONGRESS,,STEEL,MICHELLE,,,,H,CA,48,,,,,,,,
SB23,C00744532,EB237,,,CCM,NICOLE FOR NEW YORK,,,,,,PO BOX 68,,SOUTH SALEM,NY,10590,P2024,,2023-03-31,5000.00,,CONTRIBUTION,011,C00694778,NICOLE FOR NEW YORK,,MALLIOTAKIS,NICOLE,,,,H,NY,11,,,,,,,,
SB23,C00744532,EB242,,,CCM,SCOTT BAUGH FOR CONGRESS,,,,,,"4040 MACARTHUR BLVD, STE 200",,NEWPORT BEACH,CA,92660,P2024,,2023-05-12,5000.00,,CONTRIBUTION,011,C00798322,SCOTT BAUGH FOR CONGRESS,,BAUGH,SCOTT,,,,H,CA,47,,,,,,,,
SB23,C00744532,EB243,,,COM,YVETTE4CONGRESS,,,,,,"1111 10TH ST, STE 404",,ALAMOGORDO,NM,88310,P2024,,2023-05-15,2500.00,,CONTRIBUTION,011,C00655571,YVETTE4CONGRESS,,HERRELL,YVETTE,,,,H,NM,02,,,,,,,,
SB23,C00744532,EB245,,,COM,MIKE GARCIA FOR CONGRESS,,,,,,23890 COPPER HILL DRIVE #365,,VALENCIA,CA,91354,G2024,,2023-06-13,5000.00,,CONTRIBUTION,011,C00701102,MIKE GARCIA FOR CONGRESS,,GARCIA,MIKE,,,,H,CA,27,,,,,,,,
SB23,C00744532,EB246,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,4905 DEL RAY AVE STE 401,,BETHESDA,MD,20814,G2024,,2023-06-22,5000.00,,CONTRIBUTION,011,C00607416,BRIAN FITZPATRICK FOR ALL OF US,,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00744532,EB247,,,CCM,BRANDON FOR CONGRESS NY 22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,P2024,,2023-06-27,3300.00,,CONTRIBUTION,011,C00806307,BRANDON FOR CONGRESS NY 22,,WILLIAMS,BRANDON,,,,H,NY,22,,,,,,,,
SB23,C00744532,EB249,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,"13203 SE 172ND AVE, STE 166 #399",,HAPPY VALLEY,OR,97086,P2024,,2023-06-30,1500.00,,CONTRIBUTION,011,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
