form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00625988,500177681,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-21,238.36,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500173842,,,ORG,"BCom Solutions, LLC",,,,,,747 O St,# 150,Lincoln,NE,685081449,,,2024-04-01,4500.00,0.00,Digital strategy consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500176272,,,ORG,Molly Allen Associates LLC,,,,,,10402 Parkwood Dr,,Kensington,MD,208954042,,,2024-04-10,8608.95,0.00,Fundraising consulting and expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500178083,,,ORG,"BCom Solutions, LLC",,,,,,747 O St,# 150,Lincoln,NE,685081449,,,2024-04-01,4500.00,0.00,Digital strategy consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500177914,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-28,10.20,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500177964,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-30,12.13,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500177345,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-14,79.70,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500176275,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-07,45.96,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500176097,,,ORG,Corcoran Street Group LLC,,,,,,3526 Park Pl NW,,Washington,DC,200103079,G2024,,2024-04-08,1000.00,0.00,Communications strategy consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00625988,500176098,,,ORG,"Winpisinger & Associates, Inc.",,,,,,315 Inspiration Ln,,Gaithersburg,MD,208785808,,,2024-04-03,2195.48,0.00,Compliance consulting,,,,,,,,,,,,,,,,,,,,
