form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00215384,B887516,,,CCM,CARLOS FOR HD 48,,,,,,PO BOX 830,,FORT LUPTON,CO,80621,G2024,,2024-10-04,225.00,,G-2024 State House 48 CO,011,,,,Barron,Carlos,,,,H,CO,48,,,,,,,,
SB29,C00215384,B887518,,,CCM,DUSTY FOR COLORADO,,,,,,16203 MORGAN COUNTY ROAD 19,,Fort Morgan,CO,80701,G2024,,2024-10-04,225.00,,G-2024 State House 63 CO,011,,,,Johnson,Dusty,,,,H,CO,63,,,,,,,,
SB29,C00215384,B887517,,,CCM,CMTE. TO ELECT RICHARDSON FOR HD 56,,,,,,PO BOX 171,,ELIZABETH,CO,80107,G2024,,2024-10-04,225.00,,G-2024 State House 56 CO,011,,,,Richardson,Chris,,,,H,CO,56,,,,,,,,
SB29,C00215384,B887519,,,CCM,LORI GARCIA SANDER FOR HD 65,,,,,,20 S CHEYENNE AVE,,Eaton,CO,80615,G2024,,2024-10-04,225.00,,G-2024 State House 65 CO,011,,,,Sander,Lori,,,,H,CO,65,,,,,,,,
SB29,C00215384,B889215,,,CCM,Steven Fitzpatrick Campaign,,,,,,3203 15th Avenue South,,Great Falls,MT,59405,G2024,,2024-10-16,400.00,,G-2024 State House 24 MT,011,,,,Fitzpatrick,Steven,,,,H,MT,24,,,,,,,,
SB29,C00215384,B889114,,,CCM,Greg Gianforte for Governor,,,,,,PO Box 877,,Helena,MT,59624,G2024,,2024-10-16,1120.00,,G-2024 Governor  MT,011,,,,Gianforte,Greg,,,,,MT, ,,,,,,,,
SB29,C00215384,B889217,,,CCM,Committee to Elect Greg Hertz,,,,,,P.O. Box 1747,,Polson,MT,59860,G2024,,2024-10-16,400.00,,G-2024 State Senate 7 MT,011,,,,Hertz,Greg,,,,S,MT,07,,,,,,,,
SB29,C00215384,B889219,,,CCM,Llew Jones for House,,,,,,1102 4th Avenue SW,,Conrad,MT,59425,G2024,,2024-10-16,400.00,,G-2024 State House 18 MT,011,,,,Jones,Llew,,,,H,MT,18,,,,,,,,
SB29,C00215384,B889141,,,CCM,Greg Kmetz for State House,,,,,,70 Sprandel Lane,,Miles City,MT,59301,G2024,,2024-10-16,400.00,,G-2024 State House 36 MT,011,,,,Kmetz,Greg,,,,H,MT,36,,,,,,,,
SB29,C00215384,B889115,,,CCM,Brandon Ler for State House,,,,,,11313 County Road 338,,Savage,MT,59262,G2024,,2024-10-16,250.00,,G-2024 State House 33 MT,011,,,,Ler,Brandon,,,,H,MT,33,,,,,,,,
SB29,C00215384,B889129,,,CCM,Bob Phalen Campaign,,,,,,444 Road 222,,Lindsay,MT,59339,G2024,,2024-10-16,50.00,,G-2024 State Senate 17 MT,011,,,,Phalen,Bob,,,,S,MT,17,,,,,,,,
SB29,C00215384,B889148,,,CCM,Matt Regier for House,,,,,,286 Empire Loop,,Kalispell,MT,59901,G2024,,2024-10-16,400.00,,G-2024 State Senate 5 MT,011,,,,Regier,Matt,,,,S,MT,05,,,,,,,,
SB29,C00215384,B889139,,,CCM,Jerry Schillinger Campaign,,,,,,PO Box 147,,Circle,MT,59215,G2024,,2024-10-16,50.00,,G-2024 State House 34 MT,011,,,,Schillinger,Jerry,,,,H,MT,34,,,,,,,,
SB29,C00215384,B889163,,,CCM,Committee to Elect Sue Vinton,,,,,,P.O. Box 236,,Billings,MT,59103,G2024,,2024-10-16,400.00,,G-2024 State Senate 20 MT,011,,,,Vinton,Sue,,,,S,MT,20,,,,,,,,
SB29,C00215384,B889207,,,CCM,Katie Zolnikov for HD 44,,,,,,P.O. Box 51343,,Billings,MT,59105,G2024,,2024-10-16,50.00,,G-2024 State House 44 MT,011,,,,Zolnikov,Katie,,,,H,MT,44,,,,,,,,
SB29,C00215384,B889100,,,CCM,Friends of Hamida,,,,,,4802 15th Ave S #301,,Fargo,ND,58103,G2024,,2024-10-16,300.00,,G-2024 State House 10 ND,011,,,,Dakane,Hamida,,,,H,ND,10,,,,,,,,
SB29,C00215384,B889103,,,CCM,Scott Meyer for Senate,,,,,,1624 7th Ave N,,Grand Forks,ND,58203,G2024,,2024-10-16,300.00,,G-2024 State Senate 18 ND,011,,,,Meyer,Scott,,,,S,ND,18,,,,,,,,
SB29,C00215384,B889101,,,CCM,Committee to Elect Emily O'Brien,,,,,,5021 W. Elm Court,,Grand Forks,ND,58203,G2024,,2024-10-16,250.00,,G-2024 State House 42 ND,011,,,,O'Brien,Emily,,,,H,ND,42,,,,,,,,
SB29,C00215384,B889102,,,CCM,Swiontek for ND House,,,,,,3645 Jupiter Court S,,Fargo,ND,58104,G2024,,2024-10-16,300.00,,G-2024 State House 10 ND,011,,,,Swiontek,Steve,,,,H,ND,10,,,,,,,,
SB29,C00215384,B887524,,,CCM,Brian Bingman for Corporation Commissioner,,,,,,1502 E. McKinley Ave.,,Sapulpa,OK,74066,G2024,,2024-10-04,2500.00,,G-2024 Corporation Commission  OK,011,,,,Bingman,Brian,J,,,,OK, ,,,,,,,,
SB29,C00215384,B887525,,,CCM,Friends of Cyndi Munson 2024,,,,,,PO Box 3302,,Oklahoma City,OK,73101,G2024,,2024-10-04,2500.00,,G-2024 State House 85 OK,011,,,,Munson,Cyndi,,,,H,OK,85,,,,,,,,
