form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00846428,SE.4147,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,2.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4150,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,4.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4151,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,6.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4152,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,8.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4153,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,10.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4154,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,12.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4155,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,14.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4156,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-29,2.00,2024-05-29,16.00,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4157,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-30,7.14,2024-05-30,23.14,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4158,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-30,3.00,2024-05-30,26.14,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4159,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-30,5.00,2024-05-30,31.14,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4160,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-30,5.00,2024-05-30,36.14,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4161,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-30,7.00,2024-05-30,43.14,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
SE,C00846428,SE.4162,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,94025,P2024,,2024-05-30,7.00,2024-05-30,50.14,Social Media Advertising,004,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-07-29,
