form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00141218,F5B5F8957FA0DD983B2,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-06-16,1000.00,,2024 Primary,011,C00607416,,H6PA08277,Fitzpatrick,Brian,K.,,,H,PA,01,,,,,,,,
SB23,C00141218,0AEFDAB2671C7C357D3,,,CCM,Cathy McMorris Rodgers For Congress,,,,,,PO Box 137,,Spokane,WA,992100137,P2024,,2023-06-16,2500.00,,2024 Primary,011,C00390476,,H4WA05077,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00141218,1DB938DA01402B0F431,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,C2024,Convention,2023-06-07,1000.00,,Redesignation of 04/19/2023 Disbursement,011,C00647339,,H8UT03238,Curtis,John,R.,,,H,UT,03,,,,,,,X,
SB23,C00141218,C1EE5004D7798F56A21,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,P2024,,2023-04-19,1000.00,,2024 Primary As originally reported in 2023 M5 FEC Report,011,C00647339,,H8UT03238,Curtis,John,R.,,,H,UT,03,,,,,,,X,
SB23,C00141218,34CD4504004227E2F2C,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,C2024,Convention,2023-06-07,1000.00,,Redesignation of 03/28/2023 Disbursement,011,C00647339,,H8UT03238,Curtis,John,R.,,,H,UT,03,,,,,,,X,
SB23,C00141218,19185EACD90D5EE861F,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,P2024,,2023-03-28,1000.00,,2024 Primary As originally reported in 2023 M4 FEC Report,011,C00647339,,H8UT03238,Curtis,John,R.,,,H,UT,03,,,,,,,X,
SB23,C00141218,67505CEA05FD8C31423,,,CCM,Emmer For Congress,,,,,,PO Box 279,,Elk River,MN,55330,P2024,,2023-06-16,1000.00,,2024 Primary,011,C00545749,,H4MN06087,Emmer,Thomas,Earl,,Jr.,H,MN,06,,,,,,,,
SB23,C00141218,A9CAA87B6FD05EE405C,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,20003,O2023,Contribution,2023-06-16,5000.00,,2023 Contribution,011,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
SB23,C00141218,E1107C482117027C983,,,CCM,Friends Of Bennie Thompson,,,,,,PO Box 100,,Bolton,MS,390410100,P2024,,2023-06-16,1000.00,,2024 Primary,011,C00279851,,H4MS02068,Thompson,Bennie,G.,,,H,MS,02,,,,,,,,
SB23,C00141218,01941C3769E65829ED8,,,CCM,Friends Of Jim Clyburn,,,,,,PO Box 12567,,Columbia,SC,29211,P2024,,2023-06-16,1000.00,,2024 Primary,011,C00255562,,H2SC02042,Clyburn,James,Enos,,,H,SC,06,,,,,,,,
SB23,C00141218,A780EC6B192E0E688F1,,,CCM,Hoyer For Congress,,,,,,1032 15th St NW,Ste 247,Washington,DC,20005,P2024,,2023-06-16,2500.00,,2024 Primary,011,C00140715,,H2MD05155,Hoyer,Steny,Hamilton,,,H,MD,05,,,,,,,,
