form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00640086,500003959,,,CCM,Adriano Espaillat For Congress,,,,,,PO Box H,,New York,NY,100340248,G2024,,2024-10-25,1000.00,0.00,Political Contribution,011,C00701953,,,ESPAILLAT,ADRIANO,,,,H,NY,13,,,,,,,,
SB23,C00640086,500003961,,,CCM,Angus King For US Senate Campaign,,,,,,PO Box 368,,Brunswick,ME,040110368,G2024,,2024-10-29,2500.00,0.00,Political Contribution,011,C00516047,,,KING,ANGUS,JR.,,,S,ME,00,,,,,,,,
SB23,C00640086,500003964,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,PO Box 939,,Langhorne,PA,190470939,G2024,,2024-10-30,1000.00,0.00,Political Contribution,011,C00607416,,,FITZPATRICK,BRIAN,,,,H,PA,01,,,,,,,,
SB23,C00640086,500003962,,,CCM,Clarke For Congress,,,,,,1900 L St NW,Ste 800,Washington,DC,200365023,G2024,,2024-10-29,1000.00,0.00,Political Contribution,011,C00415331,,,CLARKE,YVETTE,D,,,H,NY,09,,,,,,,,
SB23,C00640086,500003775,,,CCM,Colin Allred For Senate,,,,,,PO Box 601631,,Dallas,TX,753601631,G2024,,2024-10-22,1000.00,0.00,Political Contribution,011,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,
SB23,C00640086,500003776,,,CCM,COMMITTEE TO ELECT MARCUS JONES,,,,,,4 Corlay Dr,,Little Rock,AR,722235327,G2024,,2024-10-22,1000.00,0.00,Political Contribution,011,C00853614,,,JONES,MARCUS,,,,H,AR,02,,,,,,,,
SB23,C00640086,500004065,,,ORG,"Everytown For Gun Safety Action Fund, Inc.",,,,,,PO Box 4184,,New York,NY,101634184,G2024,,2024-10-19,372.86,0.00,Inkind: Travel Expenses and Staff Time,011,C00703975,,,Harris,Kamala,,,,P,,00,,,,,,,,In-Kind
SB23,C00640086,500004068,,,ORG,"Everytown For Gun Safety Action Fund, Inc.",,,,,,PO Box 4184,,New York,NY,101634184,G2024,,2024-10-26,707.13,0.00,Inkind: Travel Expenses and Staff Time,011,C00703975,,,Harris,Kamala,,,,P,,00,,,,,,,,In-Kind
SB23,C00640086,500004069,,,ORG,"Everytown For Gun Safety Action Fund, Inc.",,,,,,PO Box 4184,,New York,NY,101634184,G2024,,2024-10-26,131.59,0.00,Inkind: Travel Expenses and Staff Time,011,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,In-Kind
SB23,C00640086,500004071,,,ORG,"Everytown For Gun Safety Action Fund, Inc.",,,,,,PO Box 4184,,New York,NY,101634184,G2024,,2024-10-26,394.75,0.00,Inkind: Travel Expenses and Staff Time,011,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,In-Kind
SB23,C00640086,500004072,,,ORG,"Everytown For Gun Safety Action Fund, Inc.",,,,,,PO Box 4184,,New York,NY,101634184,G2024,,2024-10-27,263.18,0.00,Inkind: Travel Expenses and Staff Time,011,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,In-Kind
SB23,C00640086,500004074,,,ORG,"Everytown For Gun Safety Action Fund, Inc.",,,,,,PO Box 4184,,New York,NY,101634184,G2024,,2024-11-05,225.00,0.00,Inkind: Travel Expenses and Staff Time,011,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,In-Kind
SB23,C00640086,500003965,,,PAC,Harris Victory Fund,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-10-31,5000.00,0.00,Political Contribution,011,C00744946,Harris Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00640086,500003770,,,CCM,McBride For Delaware Inc,,,,,,PO Box 1904,,Wilmington,DE,198991904,G2024,,2024-10-17,1500.00,0.00,Political Contribution,011,C00843763,,,MCBRIDE,SARAH,ELIZABETH,,,H,DE,00,,,,,,,,
SB23,C00640086,500003778,,,CCM,Mike Thompson For Congress,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,G2024,,2024-10-22,2500.00,0.00,Political Contribution,011,C00326363,,,THOMPSON,MIKE,,Mr.,,H,CA,05,,,,,,,,
