form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00640086,500003766,,,ORG,Amy Padden For District Attorney,,,,,,17503 E Lasalle Dr,,Aurora,CO,800132151,,,2024-10-17,450.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003767,,,ORG,Committee To Elect Liz Rosenbaum,,,,,,10031 Avenida Hermosa Vw,,Fountain,CO,808177075,,,2024-10-17,450.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003774,,,ORG,Committee To Elect Stephanie Vigil,,,,,,1515 Wynkoop Dr,,Colorado Springs,CO,809092548,,,2024-10-21,450.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003768,,,ORG,Crystal For HD12 2024,,,,,,14200 S 248Th East Ave,,Coweta,OK,744295489,,,2024-10-17,250.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003769,,,ORG,Friends For Karen Brownlee,,,,,,PO Box 498013,,Cincinnati,OH,452497013,,,2024-10-17,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003960,,,ORG,Friends To Elect Jessica Miranda,,,,,,1238 W Kemper Rd,,Cincinnati,OH,452401618,,,2024-10-28,500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003771,,,ORG,Marta For Colorado,,,,,,PO Box 383,,Longmont,CO,805020383,,,2024-10-18,450.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003772,,,ORG,Ohio House Democratic Campaign Committee,,,,,,545 E Town St,,Columbus,OH,432154801,,,2024-10-18,2500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003773,,,ORG,Ohio Senate Democrats,,,,,,545 E Town St,,Columbus,OH,432154801,,,2024-10-18,2500.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003963,,,COM,Sonya For Colorado,,,,,,PO Box 791,,Lafayette,CO,800260791,,,2024-10-29,450.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00640086,500003779,,,ORG,Walsh For Denver,,,,,,PO Box 7336,,Denver,CO,802070336,,,2024-10-22,450.00,0.00,Non-Federal Political Contribution,011,,,,,,,,,,,,,,,,,,,
