form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00592089,SB23.I60464,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,G2024,,2023-11-13,2500.00,,POLITICAL CONTRIBUTION,,C00806307,,H2NY22212,WILLIAMS,BRANDON,MCDONALD,,,H,NY,22,  ,,,,,,,
SB23,C00592089,SB23.I60423,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,S2023,SPECIAL GENERAL,2023-11-02,5000.00,,POLITICAL CONTRIBUTION,,C00842765,,H4UT02296,MALOY,CELESTE,,,,H,UT,02,  ,,,,,,,
SB23,C00592089,SB23.I60582,,,CCM,CRAIG GOLDMAN FOR CONGRESS,,,,,,PO BOX 100039,,FORT WORTH,TX,76185,P2024,,2023-12-08,5000.00,,POLITICAL CONTRIBUTION,,C00855528,,H4TX12065,GOLDMAN,CRAIG,,,,H,TX,12,  ,,,,,,,
SB23,C00592089,SB23.I56972,,,CCM,CRAIG RIEDEL FOR OHIO,,,,,,427 W DUSSEL DRIVE,#196,MAUMEE,OH,43537,P2024,,2023-07-25,5000.00,,CONTRIBUTION,,C00800003,,H2OH09189,RIEDEL,CRAIG,,,,H,OH,09,  ,,,,,,,
SB23,C00592089,SB23.I60239,,,CCM,"DERRICK ANDERSON FOR VA, INC.",,,,,,PO BOX 330,,FREDERICKSBURG,VA,22404,P2024,,2023-09-25,5000.00,,POLITICAL CONTRIBUTION,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB23,C00592089,SB23.I60567,,,CCM,ESPOSITO FOR CONGRESS,,,,,,PO BOX 622,,GOSHEN,NY,10924,P2024,,2023-12-05,5000.00,,POLITICAL CONTRIBUTION,,C00852889,,H4NY18117,ESPOSITO,ALISON,,,,H,NY,18,  ,,,,,,,
SB23,C00592089,SB23.I60282,,,CCM,FISCHBACH FOR CONGRESS,,,,,,PO BOX 190,,LITCHFIELD,MN,553550190,P2024,,2023-09-19,5000.00,,POLITICAL CONTRIBUTION,,C00717959,,H0MN07091,FISCHBACH,MICHELLE,,,,H,MN,07,  ,,,,,,,
SB23,C00592089,SB23.I60261,,,CCM,FRY FOR CONGRESS,,,,,,PO BOX 14641,,SURFSIDE BEACH,SC,29587,P2024,,2023-09-27,2500.00,,POLITICAL CONTRIBUTION,,C00786657,,H2SC07280,FRY,RUSSELL,,,,H,SC,07,  ,,,,,,,
SB23,C00592089,SB23.I60544,,,CCM,GEORGE LOGAN FOR CONGRESS,,,,,,26 CATOONAH STREET,BOX 72,RIDGEFIELD,CT,06877,P2024,,2023-11-30,5000.00,,POLITICAL CONTRIBUTION,,C00784926,,H2CT05222,LOGAN,GEORGE,S,,,H,CT,05,  ,,,,,,,
SB23,C00592089,SB23.I60215,,,CCM,GRAVES FOR CONGRESS,,,,,,PO BOX 201,,PLATTE CITY,MO,64079,P2024,,2023-09-19,5000.00,,POLITICAL CONTRIBUTION,,C00359034,,H0MO06073,GRAVES,SAMUEL,B.,,JR.,H,MO,06,  ,,,,,,,
SB23,C00592089,SB23.I60211,,,CCM,HOUCHIN FOR CONGRESS,,,,,,PO BOX 234,,SALEM,IN,471670234,P2024,,2023-09-18,5000.00,,POLITICAL CONTRIBUTION,,C00800649,,H6IN09143,HOUCHIN,ERIN,,,,H,IN,09,  ,,,,,,,
SB23,C00592089,SB23.I56973,,,CCM,KEVIN LINCOLN FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-07-25,5000.00,,CONTRIBUTION,,C00845826,,H4CA09093,LINCOLN,KEVIN,,,,H,CA,09,  ,,,,,,,
SB23,C00592089,SB23.I56917,,,CCM,"LAUREL LEE FOR CONGRESS, INC.",,,,,,P.O. BOX 2743,,BRANDON,FL,33509,P2024,,2023-07-13,5000.00,,POLITICAL CONTRIBUTION,,C00815373,,H2FL15241,LEE,LAUREL,,MRS.,,H,FL,15,  ,,,,,,,
SB23,C00592089,SB23.I60242,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2023-09-26,5000.00,,POLITICAL CONTRIBUTION,,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB23,C00592089,SB23.I56974,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,PO BOX 516,,LOS INDIOS,TX,785670516,P2024,,2023-07-25,5000.00,,CONTRIBUTION,,C00768994,,H2TX34113,FLORES,MAYRA,NOHEMI,,,H,TX,34,  ,,,,,,,
SB23,C00592089,SB23.I56947,,,CCM,"MOORE FOR WEST VIRGINIA, INC.",,,,,,PO BOX 603,,HARPERS FERRY,WV,25425,P2024,,2023-07-19,5000.00,,POLITICAL CONTRIBUTION,,C00828947,,H4WV02205,MOORE,RILEY,,,,H,WV,02,  ,,,,,,,
SB23,C00592089,SB23.I60558,,,CCM,THERIAULT FOR CONGRESS,,,,,,PO BOX 291,,FORT KENT,ME,04743,P2024,,2023-12-01,5000.00,,POLITICAL CONTRIBUTION,,C00852061,,H4ME02291,THERIAULT,AUSTIN,LEO,,,H,ME,02,  ,,,,,,,
SB23,C00592089,SB23.I60277,,,CCM,TOM BARRETT FOR CONGRESS,,,,,,PO BOX 15221,,LANSING,MI,48901,P2024,,2023-09-28,5000.00,,POLITICAL CONTRIBUTION,,C00793976,,H2MI07123,BARRETT,THOMAS,MORE,,,H,MI,07,  ,,,,,,,
