form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00444885,B889554,,,CCM,Bilirakis for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,G2024,,2024-10-18,1000.00,,Contribution,011,C00408534,,H6FL09070,Bilirakis,Gus,,,,H,FL,12,,,,,,,,
SB23,C00444885,B889555,,,PAC,Boots Political Action Committee,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,O2024,Not Applicable,2024-10-18,1500.00,,Contribution,011,C00567545,,,,,,,,,, ,,,,,,,,
SB23,C00444885,B889557,,,CCM,Brad Knott for Congress,,,,,,PO Box 15239,,Washington,DC,20003,G2024,,2024-10-18,1000.00,,Contribution,011,C00855361,,H4NC13116,Knott,Brad,,,,H,NC,13,,,,,,,,
SB23,C00444885,B889556,,,CCM,Miller-Meeks for Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,22301,G2024,,2024-10-18,1000.00,,Contribution,011,C00558825,,H8IA02043,Miller-Meeks,Mariannette,,,,H,IA,01,,,,,,,,
SB23,C00444885,B889553,,,CCM,Nicole for New York,,,,,,2817 N Jefferson Street,,Arlington,VA,22207,G2024,,2024-10-18,1000.00,,Contribution,011,C00694778,,H0NY11078,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00444885,B889558,,,PTY,NRSC,,,,,,425 Second Street NE,,Washington,DC,20002,O2024,Not Applicable,2024-10-18,15000.00,,Contribution,011,C00027466,,,,,,,,,, ,,,,,,,,
SB23,C00444885,B889552,,,CCM,Texans for Jodey Arrington,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,G2024,,2024-10-18,1000.00,,Contribution,011,C00588657,,H6TX19099,Arrington,Jodey,,,,H,TX,19,,,,,,,,
SB23,C00444885,B891234,,,CCM,Gallego for Arizona,,,,,,910 17th street NW Set 1050,,Washington,DC,20006,G2024,,2024-10-30,2500.00,,Contribution,011,C00558627,,S4AZ00139,Gallego,Ruben,,,,S,AZ, ,,,,,,,,
SB23,C00444885,B891235,,,PAC,Tahoma PAC,,,,,,600 Pennsylvania Ave SE Suite 410,,Washington,DC,20003,O2024,Not Applicable,2024-10-30,2500.00,,Contribution,011,C00765727,,,,,,,,,, ,,,,,,,,
SB23,C00444885,B891684,,,CCM,Clarke For Congress,,,,,,1900 L Street NW,,Washington,DC,20036,G2024,,2024-11-05,2500.00,,Contribution,011,C00415331,,H4NY11138,Clarke,Yvette,,,,H,NY,09,,,,,,,,
