form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00884379,500012356,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,987.50,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00884379,500012357,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,19.75,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00884379,500012362,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,553.00,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00884379,500012419,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-08,1599.75,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00884379,500012493,,,ORG,American Express,,,,,,PO Box 360001,,Fort Lauderdale,FL,333360001,,,2024-09-23,496.94,0.00,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00884379,500012492,500012493,SB21B,ORG,United Airlines Inc.,,,,,,233 S Wacker Dr,IL60606,Chicago,IL,606067147,,,2024-08-27,496.94,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00884379,500012418,,,ORG,Thrive Strategies LLC,,,,,,7620 Brittany Parc Ct,,Falls Church,VA,220432907,,,2024-09-11,602.24,0.00,Event Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00884379,500012417,500012418,SB21B,ORG,Beverly HIlls Marriott,,,,,,1150 S Beverly Dr,,Los Angeles,CA,900351120,,,2024-09-05,274.20,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00884379,500012413,500012418,SB21B,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-09-05,13.54,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00884379,500012414,500012418,SB21B,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-09-05,12.91,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00884379,500012415,500012418,SB21B,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-09-05,51.97,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00884379,500012416,500012418,SB21B,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-09-05,108.14,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00884379,500012411,500012418,SB21B,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-09-06,100.53,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00884379,500012412,500012418,SB21B,ORG,Uber,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2024-09-06,40.95,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
