form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00545202,B819546,,,CCM,Davis for Congress/Friends of Davis,,,,,,5956 W. Race Avenue,,Chicago,IL,60644,P2022,,2023-08-31,-500.00,,Contribution,011,C00172619,,H4IL07037,Davis,Danny,K,,,H,IL,07,,,,,,,,Voided: Original check dated 05/26/2022
SB23,C00545202,B826021,,,CCM,Mark Pocan for Congress,,,,,,PO Box 327,,Madison,WI,53701,G2022,,2023-08-31,-1000.00,,Contribution,011,C00502179,,H2WI02124,Pocan,Mark,,,,H,WI,02,,,,,,,,Voided: Original check dated 08/17/2022
SB23,C00545202,B853948,,,CCM,KILBOURN FOR WISCONSIN,,,,,,P.O. BOX 1585,,RHINELANDER,WI,54501,P2024,,2023-09-08,250.00,,Contribution,011,C00837468,,H4WI07129,Kilbourn,Kyle,,,,H,WI,07,,,,,,,,
SB23,C00545202,B853949,,,CCM,Ty Pinkins for Congress,,,,,,P.O. Box 4525,,Jackson,MS,39296,P2024,,2023-09-08,250.00,,Contribution,011,C00830554,,S4MS00187,Pinkins,Ty,,,,S,MS,00,,,,,,,,
SB23,C00545202,B857086,,,CCM,Jan McDowell for U.S. Congress,,,,,,2904 Panorama Drive,,Carrollton,TX,75007,P2024,,2023-10-13,250.00,,Contribution,011,C00787390,,H6TX24149,McDowell,Jan,,,,H,TX,32,,,,,,,,
SB23,C00545202,B857085,,,CCM,Mel for Louisiana,,,,,,508 Loden Way,,Madisonville,LA,70447,P2024,,2023-10-13,500.00,,Contribution,011,C00836312,,H4LA01154,Manuel,Mel,,,,H,LA,01,,,,,,,,
SB23,C00545202,B857087,,,CCM,Padora for Colorado,,,,,,1267 Wild Basin Road,,Severance,CO,80550,P2024,,2023-10-13,500.00,,Contribution,011,C00832782,,H4CO04165,Padora,John,,,,H,CO,04,,,,,,,,
SB23,C00545202,B857088,,,CCM,Travis for Congress,,,,,,54152 Ash Road Lot 150,,Osceola,IN,46561,P2024,,2023-10-13,250.00,,Contribution,011,C00828046,,S4IN00162,Travis,Marshall,,,,S,IN, ,,,,,,,,
SB23,C00545202,B857993,,,CCM,Brandon Saffold for Congress,,,,,,105 Village Road,,Villas,NJ,08251,P2024,,2023-10-24,250.00,,Contribution,011,C00839746,,H4NJ02199,Saffold,Brandon,,,,H,NJ,02,,,,,,,,
SB23,C00545202,B857988,,,CCM,Craig for Congress,,,,,,530 E 76TH ST APT 26E,,New York,NY,10021,P2024,,2023-10-24,500.00,,Contribution,011,C00849901,,H4NY01154,Herskowitz,Craig,,,,H,NY,01,,,,,,,,
SB23,C00545202,B857989,,,CCM,Daza for Georgia,,,,,,575 Pharr Road NE Unit 551013,,Atlanta,GA,30305,P2024,,2023-10-24,500.00,,Contribution,011,C00774190,,H2GA11230,Daza-Fernandez,Antonio,,,,H,GA,11,,,,,,,,
SB23,C00545202,B857990,,,CCM,Franklin Delano Roth II for Missouri,,,,,,9729 Zion Lutheran Church Road,,Hillsboro,MO,63050,P2024,,2023-10-24,250.00,,Contribution,011,C00851667,,H4MO08238,Roth,Franklin,D,,,H,MO,08,,,,,,,,
SB23,C00545202,B857986,,,CCM,Goroff for Congress,,,,,,PO Box 215,,East Setauket,NY,11733,P2024,,2023-10-24,500.00,,Contribution,011,C00711564,,H0NY01186,Goroff,Nancy,,,,H,NY,01,,,,,,,,
SB23,C00545202,B860582,,,CCM,Kevin Mullin for Congress,,,,,,PO BOX 869,,BELMONT,CA,94002,P2024,,2023-11-20,1000.00,,Contribution,011,C00795005,,H2CA14162,Mullin,Kevin,,,,H,CA,15,,,,,,,,
SB23,C00545202,B860583,,,CCM,Robert Garcia for Congress,,,,,,65 Pine Ave #348,,Long Beach,CA,90802,P2024,,2023-11-20,1000.00,,Contribution,011,C00797795,,H2CA47188,Garcia,Robert,,,,H,CA,42,,,,,,,,
SB23,C00545202,B862447,,,CCM,The People for Courtney Najera,,,,,,PO Box 2164,,Los Angeles,CA,90078,P2024,,2023-12-14,250.00,,Contribution,011,C00851501,,H4CA30321,Najera,Courtney,,,,H,CA,30,,,,,,,,
