form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00592303,SB21B.7275,,,ORG,Eagle Web Press,,,,,,4901 Indian School Rd NE,,Salem,OR,97305,G2024,,2024-10-28,12443.70,,Voter guide,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7273,,,ORG,Intisar Strategies LLC,,,,,,945 Columbia St NE #24,,Salem,OR,97301,G2024,,2024-10-27,2000.00,,Data management and strategy,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7274,,,ORG,Intisar Strategies LLC,,,,,,945 Columbia St NE #24,,Salem,OR,97301,G2024,,2024-10-27,1000.00,,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7282,,,ORG,Merchant Card Services,,,,,,"600 8th Avenue West, Suite 203",,Palmetto,FL,34221,,,2024-11-12,111.73,,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7272,,,ORG,Oregon Right To Life,,,,,,4335 River Rd North,,"Salem,",OR,97303,G2024,,2024-10-24,12.80,,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7277,,,ORG,Oregon Right To Life,,,,,,4335 River Rd North,,"Salem,",OR,97303,G2024,,2024-10-31,18109.85,,Wages and benefits,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7278,,,ORG,Oregon Right To Life,,,,,,4335 River Rd North,,"Salem,",OR,97303,G2024,,2024-10-31,2160.00,,Data management and strategy,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7279,,,ORG,Oregon Right To Life,,,,,,4335 River Rd North,,"Salem,",OR,97303,G2024,,2024-10-31,1200.00,,Wages and benefits,,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7268,,,ORG,Summit Finance Northwest,,,,,,P.O. Box 23696,,Tigard,OR,97281,G2024,,2024-10-17,185.00,,Compliance management,001,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7269,,,ORG,Summit Finance Northwest,,,,,,P.O. Box 23696,,Tigard,OR,97281,G2024,,2024-10-18,100.00,,Compliance management,001,,,,,,,,,,,,,,,,,,,
SB21B,C00592303,SB21B.7276,,,ORG,The Carlyle Gregory Company LLC,,,,,,140 Little Falls St. #104,,Falls Church,VA,22046,G2024,,2024-10-29,1000.00,,Consulting,,,,,,,,,,,,,,,,,,,,
