form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00744540,500260267,,,PAC,Blue Senate PAC,,,,,,PO Box 15293,,Washington,DC,200030293,,,2023-09-28,1360.00,0.00,Transfer,,C00743641,,,,,,,,,,,,,,,,,,
SB22,C00744540,500260268,,,PAC,Blue Senate PAC,,,,,,PO Box 15293,,Washington,DC,200030293,,,2023-12-28,825.00,0.00,Transfer,,C00743641,,,,,,,,,,,,,,,,,,
SB22,C00744540,500260270,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-09-28,2800.00,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB22,C00744540,500260274,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-12-28,1830.00,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB22,C00744540,500260272,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,,,2023-09-28,2800.00,0.00,Transfer,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB22,C00744540,500260276,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,,,2023-12-28,1830.00,0.00,Transfer,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB22,C00744540,500260271,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,,,2023-09-28,2800.00,0.00,Transfer,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB22,C00744540,500260275,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,,,2023-12-28,1830.00,0.00,Transfer,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB22,C00744540,500260269,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,,,2023-09-28,2800.00,0.00,Transfer,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB22,C00744540,500260273,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,,,2023-12-28,1830.00,0.00,Transfer,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
