form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00489799,500688624,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-21,119936.03,,371779.57,"Estimated Cost for Mail Piece Production, Printing and Postage",004,,O,,Sheehy,Tim,,,,S,,MT,Louie,Maggie,,,,2025-01-29,X,*
SE,C00489799,500688023,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-18,119003.94,2024-10-24,2055342.63,"Actual Cost for Mail Piece Production, Printing and Postage As Discl on 10/19 24-Hr Report",004,,O,P80001571,Trump,Donald,J.,,,P,,,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500688024,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-18,22985.29,2024-10-24,83545.37,"Actual Cost for Mail Piece Production, Printing and Postage As Discl on 10/19 24-Hr Report",004,,O,,Rogers,Michael,,,,S,,MI,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500689596,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-23,119003.94,2024-10-29,2055342.63,"Actual Cost for Mail Piece Production, Printing and Postage As Discl on 10/24 24-Hr Report",004,,S,P80000722,Harris,Kamala,,,,P,,,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500689597,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-23,22985.29,2024-10-29,83545.37,"Actual Cost for Mail Piece Production, Printing and Postage As Discl on 10/24 24-Hr Report",004,,S,,Slotkin,Elissa,,,,S,,MI,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500690221,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-26,21942.74,2024-10-29,371779.57,"Actual Cost for Mail Piece Production, Printing and Postage As Discl on 10/27 24-Hr Report",004,,S,S6MT00162,Tester,Jon,,,,S,,MT,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500690222,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-26,21942.74,2024-10-29,22876.04,"Actual Cost for Mail Piece Production, Printing and Postage As Discl on 10/27 24-Hr Report",004,,S,,Tranel,Monica,,,,H,01,MT,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500689873,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-24,37116.75,2024-10-30,2055342.63,"Actual Cost for Mail Piece Production, Printing and Postage As Disclosed on 10/25 24-Hr Report",004,,S,P80000722,Harris,Kamala,,,,P,,,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500689874,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-24,111350.24,2024-10-30,2055342.63,"Actual Cost for Mail Piece Production, Printing and Postage As Disclosed on 10/25 24-Hr Report",004,,O,P80001571,Trump,Donald,J.,,,P,,,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500690301,,,ORG,"APISource, Inc.",,,,,,4471 Nicole Dr,,Lanham,MD,207064352,G2024,,2024-10-27,8829.38,2024-10-29,2055342.63,Actual Cost for Swag As Disclosed on 10/28 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Louie,Maggie,,,,2025-01-29,
SE,C00489799,500688625,,,ORG,Deliver Strategies,,,,,,1101 Connecticut Ave NW,Ste 1200,Washington,DC,200364344,G2024,,2024-10-21,58995.61,2024-10-18,139526.39,"Actual Cost for Mail Piece Production, Printing and Postage As Disclosed on 10/22 24-Hr Report",004,,S,S6OH00163,Brown,Sherrod,,,,S,,OH,Louie,Maggie,,,,2025-01-29,
