form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00033969,B892779,,,CCM,Friends of Nickie J. Antonio,,,,,,1305 Belle Avenue,,Lakewood,OH,44107,G2024,,2024-10-17,500.00,,G-2024 State Senate 23 OH,011,,,,Antonio,Nickie,,,,S,OH,23,,,,,,,,
SB29,C00033969,B892782,,,CCM,Matt Huffman for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-17,750.00,,G-2024 State Senate 12 OH,011,,,,Huffman,Matt,,,,S,OH,12,,,,,,,,
SB29,C00033969,B892781,,,CCM,Dr. Terry Johnson for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-17,250.00,,G-2024 State Senate 14 OH,011,,,,Johnson,Terry,,,,S,OH,14,,,,,,,,
SB29,C00033969,B892774,,,CCM,Citizens for Lampton,,,,,,1326 Parkway Court,,Beavercreek,OH,43221,G2024,,2024-10-17,500.00,,G-2024 State House 70 OH,011,,,,Lampton,Brian,,,,H,OH,70,,,,,,,,
SB29,C00033969,B892775,,,CCM,Jeff LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-17,500.00,,G-2024 State House 73 OH,011,,,,LaRe,Jeff,,,,H,OH,73,,,,,,,,
SB29,C00033969,B892783,,,CCM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,G2024,,2024-10-17,750.00,,G-2024 State Senate 1 OH,011,,,,McColley,Robert,,,,S,OH,01,,,,,,,,
SB29,C00033969,B892776,,,CCM,Plummer for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-17,500.00,,G-2024 State House 39 OH,011,,,,Plummer,Phil,,,,H,OH,39,,,,,,,,
SB29,C00033969,B892780,,,CCM,Romanchuk for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,G2024,,2024-10-17,250.00,,G-2024 State Senate 22 OH,011,,,,Romanchuk,Mark,,,,S,OH,22,,,,,,,,
SB29,C00033969,B892773,,,CCM,Citizens to Elect Allison Russo,,,,,,545 E. Town Street,,Columbus,OH,43215,G2024,,2024-10-17,500.00,,G-2024 State House 7 OH,011,,,,Russo,Allison,,,,H,OH,07,,,,,,,,
SB29,C00033969,B892777,,,CCM,Stephens for Ohio,,,,,,4679 WINTERSET DRIVE,,Columbus,OH,43220,G2024,,2024-10-17,500.00,,G-2024 State House 93 OH,011,,,,Stephens,Jason,,,,H,OH,93,,,,,,,,
SB29,C00033969,B892772,,,CCM,Friends of Bride Rose Sweeney,,,,,,3632 W 133rd Street,,Cleveland,OH,44111,G2024,,2024-10-17,250.00,,G-2024 State House 16 OH,011,,,,Sweeney,Bride Rose,,,,H,OH,16,,,,,,,,
SB29,C00033969,B892778,,,CCM,Sykes for Office,,,,,,133 Furnace Run Dr.,,Akron,OH,44307,G2024,,2024-10-17,250.00,,G-2024 State Senate 28 OH,011,,,,Sykes,Vernon,,,,S,OH,28,,,,,,,,
