form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00746107,500125360,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-10-01,50000.00,0.00,Media,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125370,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-16,3.95,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125361,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-10-08,100000.00,0.00,Media,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125371,,,ORG,The Campaign Workshop,,,,,,561 Connecticut Ave NW,# 290,Washington,DC,20015,,,2024-10-04,1450.00,0.00,Graphic Design,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125362,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-10-15,100000.00,0.00,Media,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125363,,,ORG,WKQ Media LLC,,,,,,1502 Kearny St NE,,Washington,DC,200172958,G2024,,2024-10-16,300000.00,0.00,Media,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125364,,,PAC,Will Of The People PAC,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,G2024,,2024-10-08,55000.00,0.00,Contribution,,C00858936,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125365,,,ORG,Scale To Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-03,299.20,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125366,,,ORG,NGP,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,G2024,,2024-10-03,1086.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125367,,,ORG,Fisher Phx,,,,,,2944 N 44Th St,,Phoenix,AZ,850187257,G2024,,2024-10-01,-9000.00,0.00,Media,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125368,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-04,4148.69,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125359,,,ORG,Mango Skies LLC,,,,,,4626 N 16Th St,Apt 1453,Phoenix,AZ,850165153,G2024,,2024-10-04,5000.00,0.00,Media,,,,,,,,,,,,,,,,,,,,
SB21B,C00746107,500125369,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-06,201.45,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
