form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00346288,B-9H,,,PAC,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,PO BOX 97275,,RALEIGH,NC,27624,,,2024-05-15,3500.00,,,011,C00571323,TOGETHER HOLDING OUR MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00346288,B-9I,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,P2024,,2024-04-29,1000.00,,2024 MI Congressional Primary,011,C00638650,HALEY STEVENS FOR CONGRESS,H8MI11254,Stevens,Haley,,,,H,MI,11,,,,,,,,
SB23,C00346288,B-9J,,,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-06-04,1000.00,,2024 General Election,011,C00795211,DON DAVIS FOR NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00346288,B-9K,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,486406824,P2024,,2024-05-08,1000.00,,2024 MI Congressional Primary,011,C00561530,MOOLENAAR FOR CONGRESS,H4MI04126,Moolenaar,John,,Mr.,,H,MI,02,,,,,,,,
SB23,C00346288,B-9L,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,P2024,,2024-05-01,1500.00,,2024 TN Congressional Primary,011,C00741090,DIANA FOR CONGRESS,H0TN01118,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00346288,B-9M,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,G2024,,2024-06-27,1000.00,,2024 General Election,011,C00540617,FRIENDS OF DAVID SCHWEIKERT,H4AZ06045,Schweikert,David,S.,,,H,AZ,01,,,,,,,,
SB23,C00346288,B-9N,,,CCM,ALMA ADAMS FOR CONGRESS,,,,,,P.O. BOX 31473,,CHARLOTTE,NC,28231,G2024,,2024-05-22,1000.00,,2024 General Election,011,C00546358,ALMA ADAMS FOR CONGRESS,H4NC12100,Adams,Alma,Shealey,,,H,NC,12,,,,,,,,
SB23,C00346288,B-9O,,,CCM,SCOTT PETERS FOR CONGRESS,,,,,,PO BOX 22074,,SAN DIEGO,CA,92192,G2024,,2024-06-26,1000.00,,2024 General Election,011,C00503110,SCOTT PETERS FOR CONGRESS,H2CA52089,Peters,Scott,,,,H,CA,50,,,,,,,,
SB23,C00346288,B-9P,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 1875,,SOUTHERN PINES,NC,28388,G2024,,2024-05-22,1000.00,,2024 General Election,011,C00504522,HUDSON FOR CONGRESS,H2NC08185,HUDSON,RICHARD,L.,,Jr.,H,NC,09,,,,,,,,
SB23,C00346288,B-9Q,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2024-04-11,1500.00,,2024 WY Congressional Primary,011,,,,,,,,,,,,,,,,,,,
SB23,C00346288,B-9R,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,G2024,,2024-05-07,1000.00,,2024 General Election,011,C00697649,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,H0NC03172,Murphy,Gregory,Francis,Dr.,,H,NC,03,,,,,,,,
SB23,C00346288,B-9S,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO BOX 28258,,RALEIGH,NC,27611,G2024,,2024-06-26,1000.00,,2024 General Election,011,C00729277,DEBORAH ROSS FOR CONGRESS,H0NC02125,Ross,Deborah,,,,H,NC,02,,,,,,,,
