form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00744540,500272426,,,PAC,Blue Senate PAC,,,,,,PO Box 15293,,Washington,DC,200030293,,,2024-05-10,3409.18,0.00,Transfer,,C00743641,,,,,,,,,,,,,,,,,,
SB22,C00744540,500272435,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2024-06-28,7900.00,0.00,Transfer,,C00431056,,,CASEY,ROBERT,,,JR.,S,PA,00,,,,,,,,
SB22,C00744540,500272437,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,,,2024-06-28,7600.00,0.00,Transfer,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00744540,500272428,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-05-10,7442.36,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB22,C00744540,500272432,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-06-28,7300.00,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,,,,,,,,,
SB22,C00744540,500272436,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO Box 1710,,Phoenix,AZ,850011710,,,2024-06-28,7600.00,0.00,Transfer,,C00558627,,,GALLEGO,RUBEN,,,,S,AZ,00,,,,,,,,
SB22,C00744540,500272430,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,,,2024-05-10,7650.15,0.00,Transfer,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB22,C00744540,500272434,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,,,2024-06-28,7300.00,0.00,Transfer,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB22,C00744540,500272429,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,,,2024-05-10,7646.61,0.00,Transfer,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB22,C00744540,500272433,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,,,2024-06-28,7200.00,0.00,Transfer,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB22,C00744540,500272427,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,,,2024-05-10,7650.15,0.00,Transfer,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
SB22,C00744540,500272431,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,,,2024-06-28,7500.00,0.00,Transfer,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,,,,,,,,,
