form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00157537,SE.9750,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-15,5.52,2024-10-18,269.55,Postage,,C00157537,S,P80001571,TRUMP,DONALD J.,,,,P,,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9751,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-15,5.52,2024-10-18,52.49,Postage,,C00157537,S,,Justice,Jim,,,,S,,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9752,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-15,2.21,2024-10-18,32.66,Postage,,C00157537,S,H4WV02205,MOORE,RILEY,,,,H,02,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9753,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-15,3.31,2024-10-18,19.87,Postage,,C00157537,S,H8WV03097,MILLER,CAROL DEVINE,,,,H,01,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9755,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-15,22.47,2024-10-18,292.02,Postage,,C00157537,O,P00009423,HARRIS,KAMALA,,,,P,,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9756,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-16,1.47,2024-10-18,293.49,Postage,,C00157537,S,P80001571,TRUMP,DONALD J.,,,,P,,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9757,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-16,1.47,2024-10-18,53.96,Postage,,C00157537,S,,Justice,Jim,,,,S,,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9758,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-16,1.47,2024-10-18,21.34,Postage,,C00157537,S,H8WV03097,MILLER,CAROL DEVINE,,,,H,01,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9759,,,ORG,Elan,,,,,,1255 Corporate Dr,,Irving,TX,75038,G2024,,2024-10-16,6.70,2024-10-18,300.19,Postage,,C00157537,O,P00009423,HARRIS,KAMALA,,,,P,,WV,Buchanan,Mary,Anne,,,2025-01-31,
SE,C00157537,SE.9734,,,ORG,"West Virginians for Life, Inc.",,,,,,25 Canyon Rd,,Morgantown,WV,26508,G2024,,2024-10-05,0.84,2024-11-01,301.03,Printing,,C00157537,S,P80001571,TRUMP,DONALD J.,,,,P,,WV,Buchanan,Mary,Anne,,,2025-01-31,
