form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00592089,SB23.I63030,,,CCM,ANDY HARRIS FOR CONGRESS,,,,,,PO BOX 426,,STEVENSVILLE,MD,21666,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00435974,,H8MD01094,HARRIS,ANDREW,P,,,H,MD,01,  ,,,,,,,
SB23,C00592089,SB23.I63015,,,CCM,AUGUST PFLUGER FOR CONGRESS,,,,,,PO BOX 3530,,SAN ANGELO,TX,769023530,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00719294,,H0TX11230,PFLUGER,AUGUST,LEE,,II,H,TX,11,  ,,,,,,,
SB23,C00592089,SB23.I63027,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,432208113,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00662650,,H8OH12180,BALDERSON,WILLIAM,TROY,,,H,OH,12,  ,,,,,,,
SB23,C00592089,SB23.I63020,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,750630113,P2024,,2024-02-23,5000.00,,POLITICAL CONTRIBUTION,,C00714865,,H0TX24209,VAN DUYNE,ELIZABETH,ANN,,,H,TX,24,  ,,,,,,,
SB23,C00592089,SB23.I63029,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00779603,,H2OH15228,CAREY,MIKE,,,,H,OH,15,  ,,,,,,,
SB23,C00592089,SB23.I63043,,,CCM,CAROL FOR CONGRESS,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314    ,P2024,,2024-02-29,5000.00,,POLITICAL CONTRIBUTION,,C00653220,,H8WV03097,MILLER,CAROL,DEVINE,,,H,WV,01,  ,,,,,,,
SB23,C00592089,SB23.I63026,,,CCM,CITIZENS FOR TURNER,,,,,,120 W 2ND STREET,SUITE 1510,DAYTON,OH,454021603,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00373001,,H2OH03067,TURNER,MICHAEL,R REP.,,,H,OH,10,  ,,,,,,,
SB23,C00592089,SB23.I62999,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00462374,,H0AR01083,CRAWFORD,ERIC,ALAN RICK,,,H,AR,01,  ,,,,,,,
SB23,C00592089,SB23.I62997,,,CCM,DALE STRONG FOR CONGRESS,,,,,,P.O. BOX 18502,,HUNTSVILLE,AL,35804,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00774281,,H2AL05102,STRONG,DALE,WHITNEY,,,H,AL,05,  ,,,,,,,
SB23,C00592089,SB23.I63009,,,CCM,DAN CRENSHAW FOR CONGRESS,,,,,,PO BOX 430965,,HOUSTON,TX,77243    ,P2024,,2024-02-23,2500.00,,POLITICAL CONTRIBUTION,,C00660795,,H8TX02166,CRENSHAW,DANIEL,,,,H,TX,02,  ,,,,,,,
