form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00225342,SB29.9935,,,CCM,Abe Jones for NC House,,,,,,P.O. Box 326,,Raleigh,NC,21602,,,2024-09-18,500.00,,Non-federal contribution; NC House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9951,,,CCM,Allen Buansi for NC,,,,,,1001 Wade Avenue,Suite 323,Raleigh,NC,27605,,,2024-09-18,500.00,,Non-federal contribution; NC House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9967,,,CCM,Angelia Orr Campaign,,,,,,P.O. Box 113,,Itasca,TX,76055,,,2024-09-05,250.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9966,,,CCM,Angie Chen Button Campaign,,,,,,6914 Clear Springs Circle,,Garland,TX,75044,,,2024-09-05,250.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9964,,,PAC,Ben Bumgarner Campaign,,,,,,5150 Kensington Court,,Flower Mound,TX,75022,,,2024-09-05,250.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9874,,,CCM,Bobby Hanig Committee,,,,,,P.O. Box 222,,Powells Point,NC,27966,,,2024-09-18,2000.00,,Non-federal contribution; NC Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9885,,,CCM,Brad Briner for Treasurer,,,,,,P.O. Box 37275,,Raleigh,NC,27624,,,2024-09-18,1000.00,,Non-federal contribution; NC Treasurer,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9941,,,CCM,B Ray Jeffers for North Carolina,,,,,,1138 Concord Ceffo Road,,Roxboro,NC,27574,,,2024-09-18,500.00,,Non-federal contribution; NC House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9869,,,CCM,Brent Jackson for NC Senate,,,,,,2924 Ernest Williams,,Autryville,NC,28318,,,2024-09-18,2000.00,,Non-federal contribution; NC Senate,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9931,,,CCM,Carla Cunningham Campaign Committee,,,,,,6129 Sunbridge Court,,Charlotte,NC,28269,,,2024-09-18,1000.00,,Non-federal contribution; NC House,,,,,,,,,,,,,,,,,,,,
