form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00010322,19434375,,,CCM,Sydney Kamlager-Dove For Congress,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,G2024,,2024-07-01,1500.00,0.00,,011,C00795823,Sydney Kamlager-Dove For Congress,H2CA37304,Kamlager-Dove,Sydney,,Rep.,,H,CA,37,,,,,,,,
SB23,C00010322,19434418,,,CCM,Castor For Congress,,,,,,"301 W Platt Street, #385",,Tampa,FL,33606,P2024,,2024-07-01,2000.00,0.00,,011,C00410761,Castor For Congress,H6FL11126,Castor,Kathy,,Rep.,,H,FL,14,,,,,,,,
SB23,C00010322,19434441,,,CCM,Robin Kelly For Congress,,,,,,PO Box 101199,,Chicago,IL,60610,G2024,,2024-07-01,2000.00,0.00,,011,C00539866,Robin Kelly For Congress,H2IL02172,Kelly,Robin,,Rep.,,H,IL,02,,,,,,,,
SB23,C00010322,19434463,,,CCM,Davis For Congress/Friends Of Davis,,,,,,5956 W. Race Avenue,,Chicago,IL,60644,G2024,,2024-07-01,2000.00,0.00,,011,C00172619,Davis For Congress/Friends Of Davis,H4IL07037,Davis,Danny,K.,Rep.,,H,IL,07,,,,,,,,
SB23,C00010322,19434484,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,G2024,,2024-07-01,2000.00,0.00,,011,C00575092,Friends Of Raja For Congress,H6IL08147,Krishnamoorthi,Raja,,Rep.,,H,IL,08,,,,,,,,
SB23,C00010322,19434506,,,CCM,Schakowsky For Congress,,,,,,P.O. Box 5130,,Evanston,IL,60204,G2024,,2024-07-01,2000.00,0.00,,011,C00327023,Schakowsky For Congress,H8IL09067,Schakowsky,Jan,,Rep.,,H,IL,09,,,,,,,,
SB23,C00010322,19434523,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,03105,G2024,,2024-07-01,2000.00,0.00,,011,C00660464,Chris Pappas For Congress,H8NH01210,Pappas,Chris,,Rep.,,H,NH,01,,,,,,,,
SB23,C00010322,19434560,,,CCM,Pat Ryan For Congress,,,,,,"10 E St, SE",,Washington,DC,20003,G2024,,2024-07-01,1500.00,0.00,,011,C00815290,Pat Ryan For Congress,H8NY19223,Ryan,Patrick,,Rep.,,H,NY,18,,,,,,,,
SB23,C00010322,19434575,,,CCM,Wyden For Senate,,,,,,1220 Sw Morrison St,Ste 910,Portland,OR,97205,P2028,,2024-07-01,2500.00,0.00,,011,C00308676,Wyden For Senate,S6OR00110,Wyden,Ron,,Sen.,,S,OR,,,,,,,,,
SB23,C00010322,19434589,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-07-01,2500.00,0.00,,011,C00559393,Dan Newhouse For Congress,H4WA04104,Newhouse,Dan,,Rep.,,H,WA,04,,,,,,,,
SB23,C00010322,19434614,,,CCM,Mark Pocan For Congress,,,,,,PO Box 327,,Madison,WI,53701,G2024,,2024-07-01,2500.00,0.00,,011,C00502179,Mark Pocan For Congress,H2WI02124,Pocan,Mark,,Rep.,,H,WI,02,,,,,,,,
SB23,C00010322,19434638,,,PAC,VoteVets PAC,,,,,,PO Box 11293,,Portland,OR,97211,,,2024-07-01,5000.00,0.00,,011,C00418897,,,,,,,,,,,,,,,,,,
SB23,C00010322,19434662,,,CCM,Luz Rivas For Congress,,,,,,PO Box 341533,,Arleta,CA,91334,G2024,,2024-07-01,1500.00,0.00,,011,C00857417,Luz Rivas For Congress,H4CA29141,Rivas,Luz,,Hon.,,H,CA,29,,,,,,,,
SB23,C00010322,19434683,,,CCM,Missy For Congress,,,,,,PO Box 55418,,Virginia Beach,VA,23471,G2024,,2024-07-01,2500.00,0.00,,011,C00849836,Missy For Congress,H4VA02060,Cotter Smasal,Missy,,Ms.,,H,VA,02,,,,,,,,
