form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00392464,EB55602,,,COM,ASHLEY HINSON FOR CONGRESS,,,,,,P.O. BOX 811,,MARION,IA,52302,P2024,,2024-03-20,1000.00,,,011,C00706267,ASHLEY HINSON FOR CONGRESS,,HINSON,ASHLEY,,,,H,IA,02,,,,,,,,
SB23,C00392464,EB55764,,,CCM,CORY BOOKER FOR SENATE,,,,,,"8 LOMBARDY ST., #346",,NEWARK,NJ,07102,P2026,,2024-03-22,-1000.00,,,011,C00540500,CORY BOOKER FOR SENATE,,BOOKER,CORY,,,,S,NJ,,,,,,,,,
SB23,C00392464,EB55608,,,COM,EQUALITY PAC,,,,,,P.O. BOX 15337,,WASHINGTON,DC,20003,,,2024-03-20,5000.00,,,011,C00550970,EQUALITY PAC,,,,,,,,,,,,,,,,,
SB23,C00392464,EB55603,,,CCM,FRENCH HILL FOR ARKANSAS,,,,,,P.O. BOX 7841,,LITTLE ROCK,AR,72217,G2024,,2024-03-20,1000.00,,,011,C00551275,FRENCH HILL FOR ARKANSAS,,HILL,JAMES FRENCH,,,,H,AR,02,,,,,,,,
SB23,C00392464,EB55606,,,CCM,JEFFRIES FOR CONGRESS,,,,,,P.O. BOX 65322,,WASHINGTON,DC,20035,P2024,,2024-03-20,2500.00,,,011,C00503052,JEFFRIES FOR CONGRESS,,JEFFRIES,HAKEEM,,,,H,NY,08,,,,,,,,
SB23,C00392464,EB55607,,,CCM,JEFFRIES FOR CONGRESS,,,,,,P.O. BOX 65322,,WASHINGTON,DC,20035,G2024,,2024-03-20,5000.00,,,011,C00503052,JEFFRIES FOR CONGRESS,,JEFFRIES,HAKEEM,,,,H,NY,08,,,,,,,,
SB23,C00392464,EB55605,,,COM,KATHERINE CLARK FOR CONGRESS,,,,,,"600 PENNSYLVANIA AVE., SE, #15180",,WASHINGTON,DC,20003,P2024,,2024-03-20,1000.00,,,011,C00541888,KATHERINE CLARK FOR CONGRESS,,CLARK,KATHERINE,,,,H,MA,05,,,,,,,,
SB23,C00392464,EB55601,,,COM,NATHANIEL MORAN FOR CONGRESS,,,,,,314 S. BROADWAY,,TYLER,TX,75702,G2024,,2024-03-20,1000.00,,,011,C00796086,NATHANIEL MORAN FOR CONGRESS,,MORAN,NATHANIEL,,,,H,TX,01,,,,,,,,
SB23,C00392464,EB55600,,,COM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,,MIAMI,FL,33134,P2024,,2024-03-20,2500.00,,,011,C00714261,SALAZAR FOR CONGRESS,,SALAZAR,MARIA ELVIRA,,,,H,FL,27,,,,,,,,
SB23,C00392464,EB55604,,,COM,SCANLON FOR CONGRESS,,,,,,P.O. BOX 263,,SWARTHMORE,PA,19081,P2024,,2024-03-20,1000.00,,,011,C00669358,SCANLON FOR CONGRESS,,SCANLON,MARY GAY,,,,H,PA,05,,,,,,,,
SB23,C00392464,EB55609,,,COM,THE RECORDING INDUSTRY ASSOCIATION OF AMERICA PAC,,,,,,"1000 F STREET, NW, 2ND FLR.",,WASHINGTON,DC,20004,,,2024-03-20,5000.00,,,011,C00009357,THE RECORDING INDUSTRY ASSOCIATION OF AMERICA PAC,,,,,,,,,,,,,,,,,
