form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00392738,501101030,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2023-09-27,5000.00,0.00,Political Contribution,011,C00410803,,,WHITEHOUSE,SHELDON II,,,,S,RI,00,,,,,,,,
SB23,C00392738,501101031,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2023-09-27,5000.00,0.00,Political Contribution,011,C00834218,,,Slotkin,Elissa,,,,S,MI,00,,,,,,,,
SB23,C00392738,501101022,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-09-27,5000.00,0.00,Political Contribution,011,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00392738,501138923,,,PAC,CASEY KEYSTONE VICTORY FUND,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2023-12-26,5000.00,0.00,Political Contribution,011,C00545830,CASEY KEYSTONE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00392738,501138924,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-12-26,5000.00,0.00,Political Contribution,011,C00495358,,,KAINE,TIMOTHY MICHAEL,,,,S,VA,00,,,,,,,,
SB23,C00392738,501101034,,,CCM,GILLIBRAND FOR SENATE,,,,,,126 C St NW,Fl 2,Washington,DC,200012132,P2024,,2023-09-27,5000.00,0.00,Political Contribution,011,C00413914,,,GILLIBRAND,KIRSTEN ELIZABETH,,,,S,NY,00,,,,,,,,
SB23,C00392738,501138925,,,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,PO Box 9767,,Wilmington,DE,198090767,G2024,,2023-12-26,5000.00,0.00,Political Contribution,011,C00843391,,,Blunt Rochester,Lisa,,,,S,DE,00,,,,,,,,
SB23,C00392738,501101016,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2023-09-27,5000.00,0.00,Political Contribution,011,C00434563,,,HEINRICH,MARTIN TREVOR,,,,S,NM,00,,,,,,,,
SB23,C00392738,501138926,,,CCM,COLIN ALLRED FOR SENATE,,,,,,PO Box 601631,,Dallas,TX,753601631,G2024,,2023-12-26,5000.00,0.00,Political Contribution,011,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,
SB23,C00392738,501138927,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 27195,,Las Vegas,NV,891261195,P2024,,2023-12-26,5000.00,0.00,Political Contribution,011,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00392738,501101028,,,CCM,KLOBUCHAR FOR MINNESOTA,,,,,,PO Box 4146,,Saint Paul,MN,551040146,P2024,,2023-09-27,5000.00,0.00,Political Contribution,011,C00410191,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB23,C00392738,501101019,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-09-27,5000.00,0.00,Political Contribution,011,C00420760,,,HIRONO,MAZIE K,,,,S,HI,00,,,,,,,,
SB23,C00392738,501138919,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-11-27,5000.00,0.00,Political Contribution,011,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
