form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00829663,500101266,500101262,SB23,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101267,500101262,SB23,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00575209,,,CRAIG,ANGELA,DAWN,,,H,MN,02,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101281,500101262,SB23,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,P2026,,2024-11-09,1000.00,0.00,Contributions,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101282,500101262,SB23,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-10-29,1000.00,0.00,Contributions,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,X,*
SB23,C00829663,500101268,500101262,SB23,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101269,500101262,SB23,CCM,EMILY RANDALL FOR CONGRESS,,,,,,PO Box 1883,,Port Orchard,WA,983660680,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00857094,,,RANDALL,EMILY,,,,H,WA,06,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101271,500101262,SB23,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101270,500101262,SB23,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101273,500101262,SB23,CCM,JOSH RILEY FOR CONGRESS,,,,,,1220 L St NW,Ste 100,Washington,DC,200054033,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101274,500101262,SB23,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101275,500101262,SB23,CCM,Laura Gillen for Congress,,,,,,PO Box 774,,Rockville Centre,NY,115710774,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00806547,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101276,500101262,SB23,CCM,MAGGIE FOR CONGRESS,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00878454,,,GOODLANDER,MAGGIE,,,,H,NH,02,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101272,500101262,SB23,CCM,MANNION FOR NEW YORK,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101264,500101262,SB23,CCM,MAXINE FOR CONGRESS,,,,,,PO Box 12209,,Portland,OR,972120209,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00859108,,,DEXTER,MAXINE,,,,H,OR,03,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101277,500101262,SB23,CCM,NELLIE POU FOR CONGRESS,,,,,,PO Box 2696,,Paterson,NJ,075092696,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00887547,,,POU,NELIDA,,,,H,NJ,09,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101265,500101262,SB23,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-10-29,1000.00,0.00,Contributions,,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101278,500101262,SB23,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101279,500101262,SB23,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500101280,500101262,SB23,CCM,YASSAMIN ANSARI FOR CONGRESS,,,,,,PO Box 13524,,Phoenix,AZ,850023524,G2024,,2024-10-23,1000.00,0.00,Contributions,,C00836767,,,ANSARI,YASSAMIN,,,,H,AZ,03,,,,,,,X,* 11/21 Amex Payment
SB23,C00829663,500102198,,,CCM,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-11-21,19000.00,0.00,Credit Card Payment - See Below,,,,,,,,,,,,,,,,,,,,
SB23,C00829663,500101475,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,G2024,,2024-10-21,5000.00,0.00,Contributions,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00829663,500101476,,,CCM,MCBRIDE FOR DELAWARE INC.,,,,,,PO Box 1904,,Wilmington,DE,198991904,G2024,,2024-10-21,1000.00,0.00,Contributions,,C00843763,,,MCBRIDE,SARAH,ELIZABETH,,,H,DE,00,,,,,,,,
