form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035006,50C12009356BF9EFD5D,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,63022,P2024,,2023-02-14,2000.00,,2024 Primary,011,C00495846,,H2MO02102,Wagner,Ann,Louise,,,H,MO,02,,,,,,,,
SB23,C00035006,CC0670E5C84EE1ACBF4,,,CCM,Cramer For Senate,,,,,,PO Box 396,,Bismarck,ND,585020396,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00504704,,S8ND00120,Cramer,Kevin,John,,,S,ND,,,,,,,,,
SB23,C00035006,8D74BA87A114A1B4B49,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,C2024,Convention,2023-02-14,5000.00,,2024 Convention,011,C00647339,,H8UT03238,Curtis,John,R.,,,H,UT,03,,,,,,,,
SB23,C00035006,FD3F2427C67FCC1F386,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00559393,,H4WA04104,Newhouse,Daniel,Milton,,,H,WA,04,,,,,,,,
SB23,C00035006,F711C9F1176E8E9DCDF,,,CCM,Deb Fischer For US Senate,,,,,,"5555 SOUTH ST, STE. 200",,LINCOLN,NE,68506,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00498907,,S2NE00094,Fischer,Debra,S.,,,S,NE,,,,,,,,,
SB23,C00035006,385EFC6AA2FB2D681DE,,,CCM,"Friends For Chris Stewart, Inc.",,,,,,PO Box 540370,,North Salt Lake,UT,840540370,C2024,Convention,2023-02-14,5000.00,,2024 Convention,011,C00506931,,H2UT02324,Stewart,Christopher,Douglas,,,H,UT,02,,,,,,,,
SB23,C00035006,71D2943CFCB7A3CDA5A,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,G2024,,2023-02-14,2000.00,,2024 General,011,C00436386,,S6WY00068,Barrasso,John,Anthony,,,S,WY,,,,,,,,,
SB23,C00035006,A5843DD0D659354120B,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,P2024,,2023-02-14,3000.00,,2024 Primary,011,C00436386,,S6WY00068,Barrasso,John,Anthony,,,S,WY,,,,,,,,,
SB23,C00035006,428FBEE1E3D4F13B4DD,,,CCM,Guy For Congress,,,,,,PO Box 23177,,Pittsburgh,PA,15222,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00657833,,H8PA18199,Reschenthaler,Guy,L.,,,H,PA,14,,,,,,,,
SB23,C00035006,E1092020220339057AB,,,CCM,Lance Gooden For Congress Committee,,,,,,PO Box 2125,,Terrell,TX,75160,G2022,,2023-02-01,-2500.00,,2022 General,011,C00662601,,H8TX05144,Gooden,Lance,,,,H,TX,05,,,,,,,,
SB23,C00035006,84BD7960017E0FEE92C,,,CCM,Lance Gooden For Congress Committee,,,,,,PO Box 2125,,Terrell,TX,75160,P2024,,2023-02-02,5000.00,,2024 Primary,011,C00662601,,H8TX05144,Gooden,Lance,,,,H,TX,05,,,,,,,,
SB23,C00035006,A11D87DD6FB13E39273,,,CCM,Lisa McClain For Congress,,,,,,PO Box 327,,Romeo,MI,48065,P2024,,2023-02-14,2500.00,,2024 Primary,011,C00726042,,H0MI10287,McClain,Lisa,C.,,,H,MI,10,,,,,,,,
SB23,C00035006,4D17FAE8AD1C47C991B,,,CCM,Marsha For Senate,,,,,,PO Box 3750,,Brentwood,TN,37024,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00376939,,S8TN00337,Blackburn,Marsha,Wedgeworth,,,S,TN,,,,,,,,,
SB23,C00035006,9DC297B82BBB7139188,,,CCM,Sylvia Garcia For Congress,,,,,,PO Box 8530,,Houston,TX,77249,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00660555,,H8TX29052,Garcia,Sylvia,R.,,,H,TX,29,,,,,,,,
SB23,C00035006,D0C7245F5989DAAE5E5,,,CCM,Tony Cardenas For Congress,,,,,,122 C St NW,Ste 360,Washington,DC,20001,G2022,,2023-02-10,-2500.00,,2022 General,011,C00498873,,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,
SB23,C00035006,C98B3BDEEF5BBDBCBD3,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 6270,,Brownsville,TX,78523,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00592659,,H6TX15162,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,
SB23,C00035006,C8DBD4936C5EFAEBB4E,,,CCM,Wicker For Senate,,,,,,PO Box 64,,Jackson,MS,392050064,P2024,,2023-02-14,5000.00,,2024 Primary,011,C00443218,,S8MS00196,Wicker,Roger,Frederick,,,S,MS,,,,,,,,,
