form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00617381,500459584,,,ORG,"100 Black Men of America, Inc.",,,,,,141 Auburn Ave NE,,Atlanta,GA,303032503,,,2024-09-30,5000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459721,,,ORG,Brown and Gold PAC,,,,,,1600 N Calvert St,,Baltimore,MD,212022804,,,2024-09-20,5000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459716,,,ORG,Collective Future,,,,,,2101 L St NW,Ste 800,Washington,DC,200371657,,,2024-08-28,25000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459718,,,ORG,Collective Future,,,,,,2101 L St NW,Ste 800,Washington,DC,200371657,,,2024-09-06,25000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459719,,,ORG,Collective Future,,,,,,2101 L St NW,Ste 800,Washington,DC,200371657,,,2024-09-12,10000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459720,,,ORG,Collective Future,,,,,,2101 L St NW,Ste 800,Washington,DC,200371657,,,2024-09-12,14000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459723,,,ORG,Collective Future,,,,,,2101 L St NW,Ste 800,Washington,DC,200371657,,,2024-09-30,5000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459647,,,ORG,Kairos Democracy Project,,,,,,1 Bruckner Blvd,,Bronx,NY,104544411,,,2024-09-13,50000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459659,,,ORG,National Black Justice Coalition,,,,,,PO Box 71395,,Washington,DC,200241395,,,2024-09-25,5000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459674,,,COM,Nick Brown for Attorney General,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-07-26,1000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459676,,,ORG,Ohioans for Change,,,,,,545 E Town St,,Columbus,OH,432154801,,,2024-08-02,15000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459677,,,ORG,Omega Network for Action,,,,,,4301 50th St NW,,Washington,DC,200164394,,,2024-09-23,5000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459686,,,COM,Ted James Campaign,,,,,,PO Box 4991,,Baton Rouge,LA,708214991,,,2024-09-26,1000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459693,,,COM,Trevis Harrold for Michigan,,,,,,PO Box 81158,,Rochester,MI,483081158,,,2024-07-26,500.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459697,,,ORG,Vote to Live Action Fund,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-08-15,25000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459698,,,ORG,Vote to Live Action Fund,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-08-16,25000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459699,,,ORG,Vote to Live Action Fund,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-08-21,25000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459700,,,ORG,Vote to Live Action Fund,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-08-22,25000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459701,,,ORG,Vote to Live Action Fund,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-09-06,25000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459702,,,ORG,Vote.org,,,,,,1201 Connecticut Ave NW,Ste Pm 531,Washington,DC,200362729,,,2024-09-18,9900.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00617381,500459626,,,ORG,"Working Families Power, Inc.",,,,,,77 Sands St,# 6,Brooklyn,NY,112011431,,,2024-09-20,5000.00,0.00,Nonfederal Contribution,,,,,,,,,,,,,,,,,,,,
