form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00365536,500471082,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-12-02,1945.13,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500471083,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-12-02,517.24,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500473419,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-12-09,2679.31,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500474160,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-12-16,2615.86,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475809,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-12-23,2694.33,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475810,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-12-30,2171.37,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500476517,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-12-31,736.53,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479259,,,ORG,ADT Security Services,,,,,,1501 W Yamato Rd,,Boca Raton,FL,334314438,,,2024-12-05,148.32,0.00,Office Security,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500469387,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-11-27,694.35,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500469388,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-11-27,191.61,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500469389,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-11-27,10.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500469390,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-11-27,40.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479265,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-12-10,7006.06,0.00,Mortgage Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479276,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-12-30,359.35,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479277,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-12-30,40.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479278,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-12-30,10.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479279,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-12-30,93.76,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475623,,,IND,,Archuleta-Sanchez,Sophia,,,,1005 3rd St NE,Apt 402,Washington,DC,200024016,,,2024-12-10,450.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475626,,,IND,,Avila,Jorge,Francisco,,,225 John R Rice Blvd,Apt D3,Murfreesboro,TN,371294138,,,2024-12-10,450.00,0.00,Stipend,,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479257,,,ORG,Comcast Internet,,,,,,1701 John F Kennedy Blvd,Fl 30,Philadelphia,PA,191032855,,,2024-12-04,413.14,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479267,,,ORG,DC Water & Sewer,,,,,,PO Box 97200,,Washington,DC,200907200,,,2024-12-11,47.30,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475627,,,ORG,"Engage, LLC",,,,,,880 N East St,Unit 205,Frederick,MD,217015045,,,2024-12-18,751.20,0.00,Direct Mail Operations,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475496,,,ORG,Fiserv,,,,,,600 N Vel R Phillips Ave,,Milwaukee,WI,532032807,,,2024-12-03,10.70,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500477747,,,ORG,FNBO,,,,,,PO Box 2818,,Omaha,NE,681032818,,,2024-11-26,1242.41,0.00,"Credit Card Payment, See Memos Below If Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500477849,500477747,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-11-26,15.89,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477746,500477747,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-11-26,106.34,0.00,Software Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477751,500477747,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-11-26,13.61,0.00,Software Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477799,500477747,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-11-26,28.99,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477869,500477747,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-11-26,14.91,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477871,500477747,SB21B,ORG,Lyft,,,,,,185 Berry St,Ste 400,San Francisco,CA,941071725,,,2024-11-26,15.99,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477846,500477747,SB21B,ORG,MailChimp,,,,,,675 Ponce De Leon Ave NE,Ste 5000,Atlanta,GA,303082172,,,2024-11-26,47.70,0.00,Email Marketing Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477882,500477747,SB21B,ORG,Marriott International,,,,,,7750 Wisconsin Ave,,Bethesda,MD,208143522,,,2024-11-26,50.00,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477847,500477747,SB21B,ORG,New York Times,,,,,,620 8th Ave,,New York,NY,100181618,,,2024-11-26,24.38,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477873,500477747,SB21B,ORG,NoMo SoHo Hotel,,,,,,9 Crosby St,,New York,NY,100133102,,,2024-11-26,-355.79,0.00,Vendor Refund,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477756,500477747,SB21B,ORG,Olive Street Design,,,,,,264 E Kenilworth Ave,Ste 1,Villa Park,IL,601815502,,,2024-11-26,110.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477850,500477747,SB21B,ORG,Paraiso,,,,,,1101 Pennsylvania Ave SE,,Washington,DC,200032277,,,2024-11-26,951.56,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477829,500477747,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,,San Francisco,CA,941051611,,,2024-11-26,12.23,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477832,500477747,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,,San Francisco,CA,941051611,,,2024-11-26,11.98,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477863,500477747,SB21B,ORG,Wix,,,,,,500 Terry A Francois Blvd,Fl 6,San Francisco,CA,941582354,,,2024-11-26,36.04,0.00,Web Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477939,,,ORG,FNBO,,,,,,PO Box 2818,,Omaha,NE,681032818,,,2024-12-24,16820.02,0.00,"Credit Card Payment, See Memos Below If Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479343,500477939,SB21B,ORG,"Air Line Pilots Association, Intl",,,,,,1625 Massachusetts Ave NW,Fl 8,Washington,DC,200362212,,,2024-12-24,416.00,0.00,Facility Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477967,500477939,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-12-24,46.68,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477973,500477939,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-12-24,15.89,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477983,500477939,SB21B,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-12-24,42.38,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477937,500477939,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-12-24,106.85,0.00,Software Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477948,500477939,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-12-24,13.67,0.00,Software Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477960,500477939,SB21B,ORG,MailChimp,,,,,,675 Ponce De Leon Ave NE,Ste 5000,Atlanta,GA,303082172,,,2024-12-24,61.22,0.00,Email Marketing Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477965,500477939,SB21B,ORG,New York Times,,,,,,620 8th Ave,,New York,NY,100181618,,,2024-12-24,24.38,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477913,500477939,SB21B,ORG,NoMo SoHo Hotel,,,,,,9 Crosby St,,New York,NY,100133102,,,2024-12-24,1087.34,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477952,500477939,SB21B,ORG,Olive Street Design,,,,,,264 E Kenilworth Ave,Ste 1,Villa Park,IL,601815502,,,2024-12-24,110.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477923,500477939,SB21B,ORG,Paraiso,,,,,,1101 Pennsylvania Ave SE,,Washington,DC,200032277,,,2024-12-24,227.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477927,500477939,SB21B,ORG,Paraiso,,,,,,1101 Pennsylvania Ave SE,,Washington,DC,200032277,,,2024-12-24,4834.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477920,500477939,SB21B,ORG,Root & Stem Catering,,,,,,2941 Fairview Park Dr,Ste 110,Falls Church,VA,220424526,,,2024-12-24,3902.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477929,500477939,SB21B,ORG,Root & Stem Catering,,,,,,2941 Fairview Park Dr,Ste 110,Falls Church,VA,220424526,,,2024-12-24,5000.21,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477958,500477939,SB21B,ORG,Santa Rosa Taqueria,,,,,,301 Pennsylvania Ave SE,,Washington,DC,200031148,,,2024-12-24,472.22,0.00,Food & Beverage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477970,500477939,SB21B,ORG,Tatte Bakery & Cafe,,,,,,318 3rd St,,Cambridge,MA,021421111,,,2024-12-24,359.68,0.00,Food & Beverage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500477917,500477939,SB21B,ORG,Wix,,,,,,500 Terry A Francois Blvd,Fl 6,San Francisco,CA,941582354,,,2024-12-24,36.04,0.00,Web Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500469398,,,ORG,Guideline,,,,,,3050 S Delaware St,Ste 202,San Mateo,CA,944032394,,,2024-11-26,1528.99,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479255,,,ORG,Guideline,,,,,,3050 S Delaware St,Ste 202,San Mateo,CA,944032394,,,2024-12-04,113.00,0.00,Employee Retirement Plan Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479261,,,ORG,Guideline,,,,,,3050 S Delaware St,Ste 202,San Mateo,CA,944032394,,,2024-12-10,755.99,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479262,,,ORG,Guideline,,,,,,3050 S Delaware St,Ste 202,San Mateo,CA,944032394,,,2024-12-24,1133.07,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479243,,,IND,,Guinn,Lucinda,,,,566 23rd Pl NE,,Washington,DC,200024816,,,2024-12-09,6000.00,0.00,Political Strategy Consultant,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479241,,,ORG,Gusto,,,,,,500 3rd St,Ste 405,San Francisco,CA,941071889,,,2024-12-03,110.66,0.00,Payroll Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479288,,,ORG,Gusto,,,,,,500 3rd St,Ste 405,San Francisco,CA,941071889,,,2024-12-06,4306.23,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479296,,,ORG,Gusto,,,,,,500 3rd St,Ste 405,San Francisco,CA,941071889,,,2024-12-06,90.00,0.00,Payroll Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479293,500479296,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-12-06,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479294,500479296,SB21B,IND,,Rodas,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-12-06,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479295,500479296,SB21B,IND,,Rodriguez,Karla,,,,2516 Raspberry Ln,,Pasadena,TX,775025346,,,2024-12-06,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479312,,,ORG,Gusto,,,,,,500 3rd St,Ste 405,San Francisco,CA,941071889,,,2024-12-06,9379.17,0.00,Salaries,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479309,500479312,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-12-06,4570.03,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479310,500479312,SB21B,IND,,Rodas,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-12-06,2046.97,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479311,500479312,SB21B,IND,,Rodriguez,Karla,,,,2516 Raspberry Ln,,Pasadena,TX,775025346,,,2024-12-06,2762.17,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479289,,,ORG,Gusto,,,,,,500 3rd St,Ste 405,San Francisco,CA,941071889,,,2024-12-20,9388.45,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479300,,,ORG,Gusto,,,,,,500 3rd St,Ste 405,San Francisco,CA,941071889,,,2024-12-20,90.00,0.00,Payroll Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479297,500479300,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-12-20,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479298,500479300,SB21B,IND,,Rodas,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-12-20,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479299,500479300,SB21B,IND,,Rodriguez,Karla,,,,2516 Raspberry Ln,,Pasadena,TX,775025346,,,2024-12-20,30.00,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479316,,,ORG,Gusto,,,,,,500 3rd St,Ste 405,San Francisco,CA,941071889,,,2024-12-20,18240.64,0.00,Salaries,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479315,500479316,SB21B,IND,,McGroary,Victoria,,,,1615 G St SE,,Washington,DC,200033132,,,2024-12-20,8496.48,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479314,500479316,SB21B,IND,,Rodas,Danna,,,,1122 Bladensburg Rd NE,Apt 201,Washington,DC,200022693,,,2024-12-20,5254.53,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479313,500479316,SB21B,IND,,Rodriguez,Karla,,,,2516 Raspberry Ln,,Pasadena,TX,775025346,,,2024-12-20,4489.63,0.00,Salary,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00365536,500479275,,,ORG,Intuit,,,,,,5601 Headquarters Dr,,Plano,TX,750245839,,,2024-12-26,104.94,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479238,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-12-02,215.64,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479239,,,ORG,Katz Compliance,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-12-18,6553.91,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475624,,,IND,,Maldonado,Juan,Julian,,Jr,117 Ishi Cir,,Sacramento,CA,958331023,,,2024-12-10,450.00,0.00,Stipend,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475621,,,ORG,MJ Siding Corp,,,,,,6113 Walton Ave,,Suitland,MD,207463862,,,2024-12-02,300.00,0.00,Office Cleaning Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500475622,,,ORG,MJ Siding Corp,,,,,,6113 Walton Ave,,Suitland,MD,207463862,,,2024-12-16,300.00,0.00,Office Cleaning Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479246,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-03,25000.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479247,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-03,34998.27,0.00,Donor List Purchase,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500479248,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2024-12-06,23562.74,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
