form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00096156,B869246,,,CCM,KENNEDY FOR CONGRESS,,,,,,PO BOX 536,,BUFFALO,NY,14201,P2024,,2024-04-02,5000.00,,Contribution,011,C00856526,,H4NY26078,KENNEDY,TIMOTHY,,,,H,NY,26,,,,,,,,
SB23,C00096156,B869604,,,PAC,A New Direction PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2024,Not Applicable,2024-04-09,2500.00,,Contribution,011,C00458570,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B869605,,,PAC,Free State Pac,,,,,,PO Box 541,,Belleville,KS,66935,O2024,Not Applicable,2024-04-09,2500.00,,Contribution,011,C00455717,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B869602,,,CCM,Garbarino for Congress,,,,,,PO BOX 101,,Bayport,NY,11705,G2024,,2024-04-09,2500.00,,Contribution,011,C00729954,,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00096156,B862829,,,CCM,People for Derek Kilmer,,,,,,PO Box 1381,,Tacoma,WA,98402,G2024,,2024-04-09,-2000.00,,Contribution,011,C00514893,,H2WA06129,Kilmer,Derek,,,,H,WA,06,,,,,,,,Void check originally dated 12/29/23
SB23,C00096156,B858897,,,CCM,People for Derek Kilmer,,,,,,PO Box 1381,,Tacoma,WA,98402,G2024,,2024-04-09,-2000.00,,Contribution,011,C00514893,,H2WA06129,Kilmer,Derek,,,,H,WA,06,,,,,,,,Void check originally dated 10/31/2023
SB23,C00096156,B869603,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,49510,G2024,,2024-04-09,1000.00,,Contribution,011,C00711317,,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00096156,B844005,,,CCM,Tony Cardenas for Congress,,,,,,PO Box 15320,,Washington,DC,20003,P2024,,2024-04-09,-2500.00,,Contribution,011,C00498873,,H2CA28113,Cardenas,Tony,,,,H,CA,29,,,,,,,,Void check originally dated 3/23/23
SB23,C00096156,B870067,,,CCM,Bice for Congress,,,,,,P.O. Box 21315,,Oklahoma City,OK,73156,P2024,,2024-04-16,2500.00,,Contribution,011,C00703843,,H0OK05205,Bice,Stephanie,,,,H,OK,05,,,,,,,,
SB23,C00096156,B870070,,,PAC,Blue Hen Federal Pac,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,O2024,Not Applicable,2024-04-16,2500.00,,Contribution,011,C00493700,,,,,,,,,, ,,,,,,,,
