form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00425470,500557530,,,CCM,Committee To Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-10-24,3000.00,0.00,Contribution,,C00653816,,,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00425470,500557550,,,CCM,Derek Tran For Congress,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00851790,,,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00425470,500557421,,,CCM,John Avlon For Congress,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,G2024,,2024-11-04,1000.00,0.00,Contribution,,C00870568,,,Avlon,Josh,,,,H,NY,01,,,,,,,,
SB23,C00425470,500557531,,,CCM,Mannion For New York,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-10-24,2500.00,0.00,Contribution,,C00845461,,,Mannion,John,W.,,,H,NY,22,,,,,,,,
SB23,C00425470,500557422,,,CCM,Christina Bohannan For Congress,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-11-04,1000.00,0.00,Contribution,,C00787820,,,Bohannan,Christina,,,,H,IA,01,,,,,,,,
SB23,C00425470,500557532,,,CCM,Josh Harder For Congress,,,,,,PO Box 4220,,Manteca,CA,953370004,G2024,,2024-10-24,1000.00,0.00,Contribution,,C00639146,,,Harder,Josh,,,,H,CA,09,,,,,,,,
SB23,C00425470,500557544,,,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00425470,500557554,,,CCM,Amish For Arizona,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00836502,,,Shah,Amish,,Dr.,,H,AZ,01,,,,,,,,
SB23,C00425470,500557545,,,CCM,Friends Of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00852368,,,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00425470,500557546,,,CCM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,347421349,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00425470,500557557,,,CCM,Marie For Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00806174,,,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00425470,500557558,,,CCM,Kristen For Michigan,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00864207,,,McDonald Rivet,Kristen,,,,H,MI,08,,,,,,,,
SB23,C00425470,500557559,,,CCM,April McClain Delaney For Congress,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-10-31,1000.00,0.00,Contribution,,C00854471,,,Delaney,April,McClain,,,H,MD,06,,,,,,,,
