form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00632133,500293221,,,ORG,2050 Advisors LLC,,,,,,2704 Woodley Pl NW,,Washington,DC,200081517,,,2024-12-17,2500.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500292512,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-26,2.58,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500292513,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-26,0.07,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500292514,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-26,14.50,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500292515,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-26,9.17,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500292516,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-26,3.96,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293077,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,7.58,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293080,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,4.43,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293082,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,2.35,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293592,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,7.69,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293078,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-03,1.12,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293079,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-03,0.40,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293081,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-03,1.28,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293083,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-03,0.09,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293094,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-10,2.78,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293096,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-10,7.76,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293097,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-10,4.86,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293107,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-17,3.70,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293108,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-17,2.55,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293109,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-17,1.93,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293110,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-17,3.99,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293136,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-24,0.80,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293142,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-24,9.04,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293146,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-24,1.98,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293593,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-24,10.95,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293137,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,9.10,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293139,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,2.37,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293140,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,3.47,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293143,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,1.69,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293166,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-11-27,396.25,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293170,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-11-27,122.27,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293167,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-12-30,327.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293171,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-12-30,95.03,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293406,,,ORG,American Express,,,,,,PO Box 6504488,,Dallas,TX,75265,,,2024-12-16,5373.47,0.00,Credit Card Payment - See Below - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293569,500293406,SB29,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-12-16,97.41,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293579,500293406,SB29,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-12-16,19.99,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293575,500293406,SB29,ORG,Airtable,,,,,,155 5Th St,,San Francisco,CA,941032919,,,2024-12-16,171.72,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293590,500293406,SB29,ORG,Airtable,,,,,,155 5Th St,,San Francisco,CA,941032919,,,2024-12-16,57.24,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293589,500293406,SB29,ORG,"Amazon.Com, Inc.",,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-12-16,32.65,0.00,Office Supplies -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293587,500293406,SB29,ORG,American Express Travel Service,,,,,,11200 SE 6Th St,,Bellevue,WA,980046403,,,2024-12-16,5.25,0.00,Travel Insurance -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293588,500293406,SB29,ORG,American Express Travel Service,,,,,,11200 SE 6Th St,,Bellevue,WA,980046403,,,2024-12-16,5.25,0.00,Travel Insurance -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293574,500293406,SB29,ORG,Artipoppe,,,,,,Nieuwe Rijksweg 68T,,Lexmond 4128 BN Netherlands,ZZ,00000,,,2024-12-16,87.00,0.00,Staff Gifts -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293582,500293406,SB29,ORG,Calendly,,,,,,1315 Peachtree St NE,,Atlanta,GA,303097515,,,2024-12-16,119.65,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293586,500293406,SB29,ORG,Caroo,,,,,,3534 Hayden Ave,,Culver City,CA,902322413,,,2024-12-16,1988.75,0.00,Staff Gifts -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293595,500293406,SB29,ORG,CharterUp,,,,,,6595 Roswell Rd,Ste G291,Atlanta,GA,303283152,,,2024-12-16,410.48,0.00,Transportation - Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293584,500293406,SB29,ORG,"Cultivate Team, LLC",,,,,,326 Ritch St,,San Francisco,CA,941071716,,,2024-12-16,499.50,0.00,Staff Development -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293585,500293406,SB29,ORG,"Cultivate Team, LLC",,,,,,326 Ritch St,,San Francisco,CA,941071716,,,2024-12-16,499.50,0.00,Staff Development -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293581,500293406,SB29,ORG,Expensify.Com,,,,,,88 Kearny St,,San Francisco,CA,941085530,,,2024-12-16,85.86,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293576,500293406,SB29,ORG,Goldbelly,,,,,,27 Union Sq W,Ste 500,New York,NY,100033305,,,2024-12-16,-272.00,0.00,Meals Refund -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293583,500293406,SB29,ORG,"Google, Inc.",,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-12-16,122.11,0.00,Email Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293571,500293406,SB29,ORG,Help Scout Help Desk,,,,,,131 Tremont St,,Boston,MA,021111317,,,2024-12-16,206.70,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293573,500293406,SB29,ORG,Intuit Inc.,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-12-16,31.80,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293580,500293406,SB29,ORG,La Bagel Delight,,,,,,1986 7TH Ave,284,Brooklyn,NY,11215,,,2024-12-16,47.91,0.00,Meals -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293568,500293406,SB29,ORG,New York Times,,,,,,620 8Th Ave,# 1,New York,NY,100181618,,,2024-12-16,12.23,0.00,Subscription -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293578,500293406,SB29,ORG,Otter.Ai,,,,,,800 W El Camino Real,,Mountain View,CA,940402567,,,2024-12-16,8.49,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293570,500293406,SB29,ORG,Shopify,,,,,,33 New Montgomery St,Ste 750,San Francisco,CA,941054537,,,2024-12-16,142.04,0.00,Credit Card Processing Fees -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293577,500293406,SB29,ORG,Staples,,,,,,1805 N Tomahawk Island Dr,,Portland,OR,972178109,,,2024-12-16,0.63,0.00,Office Supplies -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293567,500293406,SB29,ORG,The Washington Post,,,,,,1301 K St NW,,Washington,DC,200710004,,,2024-12-16,0.99,0.00,Subscription -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293572,500293406,SB29,ORG,Vanilla Gift,,,,,,PO Box 826,,Fortson,GA,318080826,,,2024-12-16,127.47,0.00,Staff Gifts -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293591,500293406,SB29,ORG,"Zoom Video Communications, Inc.",,,,,,55 Almaden Blvd,Fl 6,San Jose,CA,951131608,,,2024-12-16,864.85,0.00,Computer Software -Non-Contribution Account,,,,,,,,,,,,,,,,,,,X,*
SB29,C00632133,500293230,,,IND,,Corado,Irma,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-12-17,250.00,0.00,Technology Stipend - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293240,,,ORG,"Degree, Inc (DBA Lattice)",,,,,,PO Box 207585,,Dallas,TX,753207585,,,2024-12-19,676.53,0.00,Computer Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293220,,,ORG,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-12-24,281.03,0.00,Promotional Merchandise - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293213,,,IND,,Goodall,LeJamiel,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-12-05,116.79,0.00,Travel Reimbursement - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293238,,,IND,,Kloosterman,Tomas,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-12-17,250.00,0.00,Technology Stipend - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293234,,,ORG,Real Space LLC,,,,,,121 Oak Rock Cir,,Folsom,CA,956302015,,,2024-12-17,300.00,0.00,Executive Coaching - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293326,,,ORG,Shopify,,,,,,33 New Montgomery St,Ste 750,San Francisco,CA,941054537,,,2024-11-27,0.56,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293327,,,ORG,Shopify,,,,,,33 New Montgomery St,Ste 750,San Francisco,CA,941054537,,,2024-12-02,1.11,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00632133,500293328,,,ORG,Shopify,,,,,,33 New Montgomery St,Ste 750,San Francisco,CA,941054537,,,2024-12-20,1.32,0.00,Credit Card Processing Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
