form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00809467,SE-S1625589,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-13,12.24,,1688.21,LEADS/PHONE LISTS,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-06-13,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1625591,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-13,12.24,,177.92,LEADS/PHONE LISTS,004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1632873,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-20,11.97,,1742.08,LEADS/PHONE LISTS,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-06-20,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1632875,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-20,11.97,,231.79,LEADS/PHONE LISTS,004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1633017,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-27,11.97,,1800.70,LEADS / PHONE LISTS(ESTIMATE),004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-06-27,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1633019,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-27,11.97,,290.41,LEADS / PHONE LISTS(ESTIMATE),004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1621519,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-05-16,33.65,2024-06-04,1335.84,LEADS/PHONE LISTS,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-05-16,
SE,C00809467,SE-S1621521,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-05-16,33.65,2024-06-04,4504.61,LEADS/PHONE LISTS,004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-05-16,
SE,C00809467,SE-S1621807,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-05-30,16.44,2024-06-05,1510.29,LEADS/PHONE LISTS,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-05-30,
SE,C00809467,SE-S1621809,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-05-30,16.44,2024-06-05,4679.06,LEADS/PHONE LISTS,004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-05-30,
SE,C00809467,SE-S1621647,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-05-23,22.33,2024-06-11,1436.32,LEADS/PHONE LISTS,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-05-23,
SE,C00809467,SE-S1621649,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-05-23,22.33,2024-06-11,4605.09,LEADS/PHONE LISTS,004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-05-23,
SE,C00809467,SE-S1621991,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-06,27.30,2024-06-12,1633.13,LEADS/PHONE LISTS,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-06-06,
SE,C00809467,SE-S1621993,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-06,27.30,2024-06-12,122.84,LEADS/PHONE LISTS,004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-08-09,
SE,C00809467,SE-S1625597,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-13,11.63,,1688.21,PHONEBANK PAYROLL SERVICES,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-06-13,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1625599,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-13,11.63,,177.92,PHONEBANK PAYROLL SERVICES,004,,S,S6MT00162,TESTER,JON,,,,S,00,MT,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00809467,SE-S1632881,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-20,11.37,,1742.08,PHONEBANK PAYROLL SERVICES,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,DERIDDER,PAUL,,,,2024-06-20,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
