form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00496836,22449,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,75063,G2024,,2024-03-20,2000.00,,Political Contribution,,C00714865,BETH VAN DUYNE FOR CONGRESS,H0TX24209,VAN DUYNE,ELIZABETH,ANN,,,H,TX,24,,,,,,,,
SB23,C00496836,22233,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,G2022,,2024-01-29,-1000.00,,Void Previously Issued Ck of 10/31/22,,C00786194,CISCOMANI FOR CONGRESS,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00496836,22240,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,P2024,,2024-02-12,1000.00,,Political Contribution,,C00786194,CISCOMANI FOR CONGRESS,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00496836,22243,,,CCM,DAVID ROUZER FOR CONGRESS,,,,,,P.O. BOX 3142,,WILMINGTON,NC,28406,G2024,,2024-02-15,5000.00,,Political Contribution,,C00501643,DAVID ROUZER FOR CONGRESS,H2NC07096,ROUZER,DAVID,,,,H,NC,07,,,,,,,,
SB23,C00496836,22448,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,G2024,,2024-03-20,1000.00,,Political Contribution,,C00527457,FRIENDS OF DAVE JOYCE,H2OH14064,JOYCE,DAVID,P.,,,H,OH,14,,,,,,,,
SB23,C00496836,22242,,,CCM,GRAVES FOR CONGRESS,,,,,,P.O. BOX 201,,PLATTE CITY,MO,64079,G2024,,2024-02-12,5000.00,,Political Contribution,,C00359034,GRAVES FOR CONGRESS,H0MO06073,GRAVES,SAMUEL,B. JR.,,,H,MO,06,,,,,,,,
SB23,C00496836,22241,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 1875,,SOUTHERN PINES,NC,28388,P2024,,2024-02-15,2500.00,,Political Contribution,,C00504522,HUDSON FOR CONGRESS,H2NC08185,HUDSON,RICHARD,L. JR.,,,H,NC,09,,,,,,,,
SB23,C00496836,22450,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2024-03-20,1000.00,,Political Contribution,,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA,MRS.,,,S,TN,,,,,,,,,
SB23,C00496836,22239,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,228 S. WASHINGTON ST.,SUITE 115,ALEXANDRIA,VA,22314,P2024,,2024-02-12,2500.00,,Political Contribution,,C00608695,MIKE JOHNSON FOR LOUISIANA,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,,,,,,,,
SB23,C00496836,22247,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,1519 WASHINGTON STREET,SUITE 200,LAREDO,TX,78040,P2024,,2024-02-16,1500.00,,Political Contribution,,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,H2TX23082,CUELLAR,HENRY,R.,,,H,TX,28,,,,,,,,
SB23,C00496836,22246,,,PAC,THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2024-02-13,2500.00,,Political Contribution,,C00467431,THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00496836,22244,,,PAC,TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS INC.,,,,,,430 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-02-12,5000.00,,Political Contribution,,C00002881,TRUCKING POLITICAL ACTION COMMITTEE OF THE AMERICAN TRUCKING ASSOCIATIONS INC.,,,,,,,,,,,,,,,,,
SB23,C00496836,22451,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-03-20,2500.00,,Political Contribution,,C00548180,WESTERMAN FOR CONGRESS,H4AR04048,WESTERMAN,BRUCE,,,,H,AR,04,,,,,,,,
