form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00034405,E3BFAAFC8764169D0BD,,,COM,Citizens for Linda Holmes,,,,,,PO Box 6374,,Auroa,IL,60598,,,2024-10-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,85EAF2126CB034802C1,,,COM,Citizens for Sanalitro,,,,,,PO Box 725232,,Roselle,IL,60172,,,2024-10-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,3C5CBC50DD7F953E8C2,,,COM,Committee to Elect Jay C Hoffman,,,,,,PO Box 134,,Collinsville,IL,62234,,,2024-10-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,ECE21E4ABABF78FFB55,,,COM,Committee to Elect Jenifer Branning,,,,,,235 West Beacon Street,,Philadelphia,MS,39350,,,2024-11-12,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,F66268807C007B31F7E,,,COM,Friends of Don Harmon for State Senate,,,,,,814 N Elmwood Ave.,,Oak Park,IL,60302,,,2024-10-17,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,0370E00211A7B4BA2BC,,,COM,Friends of John Curran,,,,,,5926 Grand Avenue,,Downers Grove,IL,60516,,,2024-10-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,6711E7B347991F23969,,,COM,Friends of Kim David,,,,,,9597 N. 50th Street W,,Oklahoma City,OK,74454,,,2024-11-12,-1000.00,,2028 Primary - Void of 6/24/24 check,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,5198ED34CF2662FA021,,,COM,Friends of Sally Turner to the Illinois Senate,,,,,,PO Box 124,,Elkhart,IL,62634,,,2024-10-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,EC65F53018FCC98306A,,,COM,Friends of Stephanie Kifowit,,,,,,PO Box 1414,,Aurora,IL,60507,,,2024-10-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,8E8A74742693478AF6F,,,COM,G.A. Hardaway for State Representative,,,,,,PO Box 40664,,Memphis,TN,38174,,,2024-11-12,-500.00,,2024 General - Void of 8/27/24 check,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,0A4272FB26514D62FF4,,,COM,James Burchett for House,,,,,,6810 Albany Hwy,,Millwood,GA,31552,,,2024-11-12,-1000.00,,2024 General - Void of 9/10/24 check,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,64BDE9E11EE7F95CCFB,,,COM,McCombie for Illinois,,,,,,1548 Bond Street,Suite 102,Naperville,IL,60563,,,2024-10-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,F0C44B21C709DAC668E,,,COM,Todd Huston for State Representative,,,,,,123 West Wayne Street,,Fort Wayne,IN,46802,,,2024-10-17,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
