form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00100131,SB23.7447,,,CCM,CAROL FOR CONGRESS,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,P2024,,2023-03-21,2500.00,,,011,C00653220,CAROL FOR CONGRESS,H8WV03097,MILLER,CAROL DEVINE,,,,H,WV,01,,,,,,,,
SB23,C00100131,SB23.6945,,,CCM,DREW FERGUSON FOR CONGRESS INC.,,,,,,PO BOX 71067,,NEWNAN,GA,30271,P2024,,2023-03-03,1000.00,,,011,C00607838,DREW FERGUSON FOR CONGRESS INC.,H6GA03113,FERGUSON,ANDERSON DREW IV,,,,H,GA,03,,,,,,,,
SB23,C00100131,SB23.7456,,,CCM,FRIENDS OF DON BEYER,,,,,,1751 POTOMAC GREENS DRIVE,,ALEXANDRIA,VA,22314,P2024,,2023-03-21,1000.00,,,011,C00555888,FRIENDS OF DON BEYER,H4VA08224,BEYER,DONALD STERNOFF JR.,,,,H,VA,08,,,,,,,,
SB23,C00100131,SB23.7465,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,P2024,,2023-03-21,1000.00,,,011,C00264697,FRIENDS OF SHERROD BROWN,S6OH00163,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00100131,SB23.7450,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-03-21,2500.00,,,011,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,SMITH,JASON T,,,,H,MO,08,,,,,,,,
SB23,C00100131,SB23.6949,,,CCM,LATTA FOR CONGRESS,,,,,,PO BOX 106,,BOWLING GREEN,OH,43402,P2024,,2023-03-03,1000.00,,,011,C00438697,LATTA FOR CONGRESS,H8OH05036,LATTA,ROBERT EDWARD,,,,H,OH,05,,,,,,,,
SB23,C00100131,SB23.6955,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2023-03-03,1000.00,,,011,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA MRS.,,,,S,TN,00,,,,,,,,
SB23,C00100131,SB23.7462,,,CCM,MORAN FOR KANSAS,,,,,,PO BOX 541,,BELLEVILLE,KS,66935,P2024,,2023-03-21,1500.00,,,011,C00458315,MORAN FOR KANSAS,S0KS00091,MORAN,JERRY,,,,S,KS,00,,,,,,,,
SB23,C00100131,SB23.7459,,,CCM,SHONTEL BROWN FOR CONGRESS,,,,,,545 E TOWN ST,,COLUMBUS,OH,43215,P2024,,2023-03-21,1000.00,,,011,C00764381,SHONTEL BROWN FOR CONGRESS,H6VA02115,BROWN,SHAUN DENISE,,,,H,VA,02,,,,,,,,
SB23,C00100131,SB23.7444,,,CCM,SYLVIA GARCIA FOR CONGRESS,,,,,,PO BOX 8530,,HOUSTON,TX,77249,P2024,,2023-03-21,1000.00,,,011,C00660555,SYLVIA GARCIA FOR CONGRESS,H8TX29052,GARCIA,SYLVIA R,,,,H,TX,29,,,,,,,,
SB23,C00100131,SB23.7440,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,39205,P2024,,2023-03-03,5000.00,,,011,C00443218,WICKER FOR SENATE,S8MS00196,WICKER,ROGER SEN.,,,,S,MS,00,,,,,,,,
SB23,C00100131,SB23.7453,,,CCM,WOMACK FOR CONGRESS COMMITTEE,,,,,,PO BOX 508,,ROGERS,AR,72757,P2024,,2023-03-21,1000.00,,,011,C00477745,WOMACK FOR CONGRESS COMMITTEE,H0AR03055,WOMACK,STEPHEN A THE HON,,,,H,AR,03,,,,,,,,
