form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00691352,500553350,,,COM,"Nabilah For Georgia, Inc",,,,,,3870 Peachtree Industrial Blvd,# 247,Duluth,GA,300961422,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553351,,,COM,"Au For Georgia, Inc.",,,,,,5805 State Bridge Rd,Ste G238,Johns Creek,GA,300978220,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553352,,,COM,"Murvartian For Georgia, Inc.",,,,,,2005 W Cavendish Ct,,Johns Creek,GA,300227121,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553353,,,COM,Friends Of Susie Greenberg Inc.,,,,,,PO Box 28654,,Sandy Springs,GA,303580654,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553354,,,COM,"Friends Of Michelle Kang, Inc.",,,,,,990 Peachtree Industrial Blvd,Unit 3772,Suwanee,GA,300245239,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553355,,,COM,"Friends Of Debra Shigley, Inc.",,,,,,PO Box 668,,Alpharetta,GA,300090668,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553356,,,COM,Cupid For Cobb,,,,,,PO Box 665,,Mableton,GA,301260665,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553357,,,COM,Committee To Elect Karen Bennett,,,,,,6909 Springbank Way,,Stone Mountain,GA,300875417,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553358,,,COM,Labat For Sheriff LLC,,,,,,PO Box 250265,,Atlanta,GA,303251265,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00691352,500553349,,,COM,Ashwin For Georgia,,,,,,PO Box 4433,,Alpharetta,GA,300234433,G2024,,2024-10-21,2500.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
