form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00279380,48604482,,,COM,CANTWELL VICTORY 2024,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,,,2023-05-02,2500.00,0.00,Contribution - Allocate to Washington State Democratic Central Committee,011,,,,,,,,,,,,,,,,,,,Contribution - Allocate to Washington State Democratic Central Committee
SB23,C00279380,48604484,,,CCM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,34742,P2024,,2023-05-02,2500.00,0.00,Contribution,011,C00581074,Darren Soto For Congress,H6FL09179,Soto,Darren,,Rep.,,H,FL,09,,,,,,,,Contribution
SB23,C00279380,48604485,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,P2024,,2023-05-02,2500.00,0.00,Contribution,011,C00558486,Garret Graves For Congress,H4LA06153,Graves,Garret,,Rep.,,H,LA,06,,,,,,,,Contribution
SB23,C00279380,48604486,,,CCM,Pramila For Congress,,,,,,PO Box 21912,,Seattle,WA,98111,P2024,,2023-05-02,2500.00,0.00,Contribution,011,C00605592,Pramila For Congress,H6WA07458,Jayapal,Pramila,,Rep.,,H,WA,07,,,,,,,,Contribution
SB23,C00279380,48604494,,,CCM,Garamendi For Congress,,,,,,PO Box 2978,,Fairfield,CA,94533,P2024,,2023-05-02,1000.00,0.00,Contribution,011,C00462697,Garamendi For Congress,H0CA10149,Garamendi,John,,Rep.,,H,CA,08,,,,,,,,Contribution
SB23,C00279380,48617147,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,98206,P2024,,2023-05-15,2500.00,0.00,Contribution,011,C00345546,Citizens To Elect Rick Larsen,H0WA02080,Larsen,Rick,,Rep.,,H,WA,02,,,,,,,,Contribution
SB23,C00279380,48617148,,,CCM,Lalota For Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,P2024,,2023-05-15,1500.00,0.00,Contribution,011,C00806018,Lalota For Congress,H2NY01190,LaLota,Nicholas,J.,Rep.,,H,NY,01,,,,,,,,Contribution
SB23,C00279380,48868068,,,ORG,"WASHINGTON NATIONAL BASEBALL CLUB, LLC",,,,,,1500 South Capitol St. SE,,Washington,DC,20003,G2024,,2023-05-15,1312.50,0.00,In-Kind Contribution: Fundraising Event,011,C00809426,Desposito For New York,H2NY04277,D'Esposito,Anthony,P.,Rep.,,H,NY,04,,,,,,,X,In-Kind Contribution: Fundraising Event
SB23,C00279380,48868071,,,ORG,"WASHINGTON NATIONAL BASEBALL CLUB, LLC",,,,,,1500 South Capitol St. SE,,Washington,DC,20003,P2024,,2023-05-23,1312.50,0.00,In-Kind Contribution: Fundraising Event,011,C00255562,Friends Of Jim Clyburn,H2SC02042,Clyburn,James,E.,Rep.,,H,SC,06,,,,,,,X,In-Kind Contribution: Fundraising Event
SB23,C00279380,48868118,,,ORG,"WASHINGTON NATIONAL BASEBALL CLUB, LLC",,,,,,1500 South Capitol St. SE,,Washington,DC,20003,P2024,,2023-05-24,1312.50,0.00,In-Kind Contribution: Fundraising Event,011,C00415331,Clarke For Congress,H4NY11138,Clarke,Yvette,D.,Rep.,,H,NY,09,,,,,,,X,In-Kind Contribution: Fundraising Event
SB23,C00279380,48868120,,,ORG,"WASHINGTON NATIONAL BASEBALL CLUB, LLC",,,,,,1500 South Capitol St. SE,,Washington,DC,20003,P2024,,2023-05-25,1312.50,0.00,In-Kind Contribution: Fundraising Event,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,X,In-Kind Contribution: Fundraising Event
