form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00239780,87404773,,,CCM,Dr John Joyce for Congress,,,,,,"1002 Logan Blvd, Ste 114 #237",,Altoona,PA,16602,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00674259,Dr John Joyce for Congress,H8PA13125,Joyce,John,,Rep.,,H,PA,13,,,,,,,,Contribution
SB23,C00239780,87404774,,,PAC,Building A National Knowledgeable Security PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-06-08,1000.00,0.00,Contribution,011,C00832469,,S4IN00196,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,87404775,,,CCM,Richard E. Neal for Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00226522,Richard E. Neal for Congress Committee,H8MA02041,Neal,Richard,E.,Rep.,,H,MA,01,,,,,,,,Contribution
SB23,C00239780,87448870,,,CCM,Mark Takano for Congress,,,,,,PO Box 5214,,Riverside,CA,92517,P2024,,2023-06-20,2500.00,0.00,Contribution,011,C00498667,Mark Takano for Congress,H2CA43245,Takano,Mark,,Rep.,,H,CA,39,,,,,,,,Contribution
SB23,C00239780,87448871,,,PTY,DCCC,,,,,,"430 South Capitol Street SE, 2nd F",,Washington,DC,200034024,,,2023-06-20,5000.00,0.00,Contribution,011,C00000935,,,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,87448872,,,CCM,Jason Smith for Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2024,,2023-06-20,2500.00,0.00,Contribution,011,C00541862,Jason Smith for Congress,H4MO08162,Smith,Jason,T.,Rep.,,H,MO,08,,,,,,,,Contribution
SB23,C00239780,87448873,,,PAC,Business-Industry Political Action Committee,,,,,,1707 L Street NW,,Washington,DC,20036,,,2023-06-20,1000.00,0.00,Contribution,011,C00001727,,,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,87448874,,,PAC,Advanced Medical Technology Association Political Action Committee,,,,,,"1301 Pennsylvania Ave NW, Suite 40",,Washington,DC,20004,,,2023-06-20,5000.00,0.00,Contribution,011,C00340356,,,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,87448875,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,20002,,,2023-06-20,5000.00,0.00,Contribution,011,C00042366,,,,,,,,,,,,,,,,,,Contribution
SB23,C00239780,87529630,,,CCM,Bob Casey for Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-06-30,1500.00,0.00,Contribution,011,C00431056,Bob Casey for Senate Inc,S6PA00217,Casey,Robert,P.,Sen.,Jr.,S,PA,,,,,,,,,Contribution
